,"year","rank","player_name","rounds","three_putt_percent","total_3_putts","total_holes"
439,1994,"
        T67","
Mark O'Meara
",91,2.81,46,1638
440,1994,"
        69","
John Flannery
",94,2.84,48,1692
441,1994,"
        T70","
Brad Bryant
",109,2.85,56,1962
442,1994,"
        T70","
Tom Kite
",78,2.85,40,1404
443,1994,"
        72","
John Inman
",101,2.86,52,1818
444,1994,"
        T73","
Brett Ogle
",58,2.87,30,1044
445,1994,"
        T73","
Tim Simpson
",91,2.87,47,1638
446,1994,"
        T75","
Paul Goydos
",104,2.88,54,1872
447,1994,"
        T75","
Doug Martin
",81,2.88,42,1458
448,1994,"
        T75","
Curtis Strange
",83,2.88,43,1494
449,1994,"
        78","
Brandel Chamblee
",86,2.91,45,1548
450,1994,"
        79","
Payne Stewart
",76,2.92,40,1368
451,1994,"
        80","
Andrew Magee
",89,2.93,47,1602
452,1994,"
        81","
Mark Wurtz
",81,2.95,43,1458
453,1994,"
        T82","
Glen Day
",94,2.96,50,1692
454,1994,"
        T82","
Steve Elkington
",62,2.96,33,1116
455,1994,"
        T82","
Nick Price
",60,2.96,32,1080
456,1994,"
        T82","
Larry Silveira
",77,2.96,41,1386
457,1994,"
        86","
Mike Sullivan
",71,2.97,38,1278
458,1994,"
        T87","
Mark Calcavecchia
",84,2.98,45,1512
459,1994,"
        T87","
Dick Mast
",84,2.98,45,1512
460,1994,"
        T87","
Tom Watson
",54,2.98,29,972
461,1994,"
        90","
Mark McCumber
",76,3,41,1368
462,1994,"
        91","
Peter Jacobsen
",68,3.02,37,1224
463,1994,"
        T92","
Brian Claar
",99,3.03,54,1782
464,1994,"
        T92","
Billy Mayfair
",99,3.03,54,1782
465,1994,"
        94","
Stan Utley
",73,3.04,40,1314
466,1994,"
        95","
Steve Brodie
",85,3.07,47,1530
467,1994,"
        T96","
Jeff Maggert
",88,3.09,49,1584
468,1994,"
        T96","
Ted Tryba
",108,3.09,60,1944
469,1994,"
        T96","
Howard Twitty
",88,3.09,49,1584
470,1994,"
        99","
Willie Wood
",77,3.1,43,1386
471,1994,"
        T100","
Bruce Lietzke
",59,3.11,33,1062
472,1994,"
        T100","
Mike Standly
",93,3.11,52,1674
473,1994,"
        102","
Ed Humenik
",89,3.12,50,1602
474,1994,"
        103","
Duffy Waldorf
",80,3.13,45,1440
475,1994,"
        T104","
Larry Rinker
",74,3.15,42,1332
476,1994,"
        T104","
Bobby Wadkins
",67,3.15,38,1206
477,1994,"
        106","
Jay Delsing
",88,3.16,50,1584
478,1994,"
        T107","
Clark Dennis
",98,3.17,56,1764
479,1994,"
        T107","
Jesper Parnevik
",56,3.17,32,1008
480,1994,"
        T107","
Dave Rummells
",100,3.17,57,1800
481,1994,"
        T110","
Ronnie Black
",80,3.19,46,1440
482,1994,"
        T110","
Bill Glasson
",75,3.19,43,1350
483,1994,"
        112","
David Toms
",92,3.2,53,1656
484,1994,"
        113","
Jeff Woodland
",83,3.21,48,1494
485,1994,"
        114","
Joey Sindelar
",65,3.25,38,1170
486,1994,"
        T115","
Fred Funk
",105,3.28,62,1890
487,1994,"
        T115","
Bob May
",78,3.28,46,1404
488,1994,"
        117","
Ken Green
",86,3.29,51,1548
489,1994,"
        118","
Rob Boldt
",59,3.3,35,1062
490,1994,"
        T119","
Keith Clearwater
",89,3.31,53,1602
491,1994,"
        T119","
Doug Tewell
",84,3.31,50,1512
492,1994,"
        121","
Bob Gilder
",82,3.32,49,1476
493,1994,"
        T122","
Neal Lancaster
",95,3.33,57,1710
494,1994,"
        T122","
Brad Lardon
",55,3.33,33,990
495,1994,"
        T122","
David Ogrin
",90,3.33,54,1620
496,1994,"
        T125","
Gary Hallberg
",78,3.35,47,1404
497,1994,"
        T125","
Esteban Toledo
",78,3.35,47,1404
498,1994,"
        T125","
D.A. Weibring
",63,3.35,38,1134
499,1994,"
        128","
Dave Barr
",94,3.37,57,1692
500,1994,"
        129","
Jim McGovern
",95,3.39,58,1710
501,1994,"
        130","
Steve Lamontagne
",79,3.45,49,1422
502,1994,"
        131","
Joel Edwards
",85,3.46,53,1530
503,1994,"
        132","
Steve Rintoul
",80,3.47,50,1440
504,1994,"
        133","
Olin Browne
",91,3.48,57,1638
505,1994,"
        134","
Charles Raulerson
",62,3.49,39,1116
506,1994,"
        135","
Jim Thorpe
",76,3.51,48,1368
507,1994,"
        136","
David Edwards
",82,3.52,52,1476
508,1994,"
        137","
Tom Garner
",56,3.57,36,1008
509,1994,"
        138","
Fuzzy Zoeller
",73,3.58,47,1314
510,1994,"
        139","
Tom Sieckmann
",79,3.59,51,1422
511,1994,"
        140","
Vijay Singh
",67,3.65,44,1206
512,1994,"
        T141","
John Adams
",82,3.7,54,1458
513,1994,"
        T141","
John Mahaffey
",75,3.7,50,1350
514,1994,"
        T141","
Mike Springer
",84,3.7,56,1512
515,1994,"
        144","
David Peoples
",88,3.72,59,1584
516,1994,"
        145","
Grant Waite
",70,3.73,47,1260
517,1994,"
        146","
Wayne Levi
",83,3.75,56,1494
518,1994,"
        T147","
Marco Dawson
",85,3.79,58,1530
519,1994,"
        T147","
Robin Freeman
",91,3.79,62,1638
520,1994,"
        T147","
Sean Murphy
",85,3.79,58,1530
521,1994,"
        150","
Bob Burns
",69,3.86,48,1242
522,1994,"
        151","
Guy Boros
",93,3.88,65,1674
523,1994,"
        T152","
Phil Blackmar
",67,3.9,47,1206
524,1994,"
        T152","
Brian Kamm
",94,3.9,66,1692
525,1994,"
        T154","
Eddie Kirby
",52,3.95,37,936
526,1994,"
        T154","
Dave Stockton Jr.
",90,3.95,64,1620
527,1994,"
        T156","
Michael Allen
",98,3.97,70,1764
528,1994,"
        T156","
Dennis Paulson
",77,3.97,55,1386
529,1994,"
        T158","
Fulton Allem
",82,4,59,1476
530,1994,"
        T158","
Dan Forsman
",68,4,49,1224
531,1994,"
        160","
Mike Heinen
",79,4.01,57,1422
532,1994,"
        161","
Paul Stankowski
",77,4.04,56,1386
533,1994,"
        162","
Hal Sutton
",97,4.07,71,1746
534,1994,"
        163","
Dillard Pruitt
",88,4.17,66,1584
535,1994,"
        164","
Ed Dougherty
",98,4.2,74,1764
536,1994,"
        T165","
Curt Byrum
",81,4.25,62,1458
537,1994,"
        T165","
Dudley Hart
",81,4.25,62,1458
538,1994,"
        167","
Joey Rassett
",71,4.3,55,1278
539,1994,"
        168","
Mark Carnevale
",86,4.33,67,1548
540,1994,"
        169","
Robert Gamez
",76,4.46,61,1368
541,1994,"
        170","
Todd Barranger
",67,4.48,54,1206
542,1994,"
        T171","
David Feherty
",68,4.49,55,1224
543,1994,"
        T171","
Tom Purtzer
",68,4.49,55,1224
544,1994,"
        173","
Greg Twiggs
",64,4.51,52,1152
545,1994,"
        174","
Chris DiMarco
",86,4.52,70,1548
546,1994,"
        175","
Rocky Walcher
",64,4.69,54,1152
547,1994,"
        176","
Dicky Pride
",74,4.73,63,1332
548,1994,"
        177","
Billy Ray Brown
",56,4.76,48,1008
549,1994,"
        178","
Kelly Gibson
",93,4.84,81,1674
550,1994,"
        179","
Ty Armstrong
",60,5.84,62,1062
551,1995,"
        1","
Jay Haas
",88,1.39,22,1584
552,1995,"
        2","
Brad Faxon
",87,1.4,22,1566
553,1995,"
        3","
Ben Crenshaw
",80,1.6,23,1440
554,1995,"
        4","
Scott Hoch
",100,1.67,30,1800
555,1995,"
        5","
Ernie Els
",60,1.76,19,1080
556,1995,"
        6","
Jim Furyk
",102,1.8,33,1836
557,1995,"
        7","
Corey Pavin
",79,1.83,26,1422
558,1995,"
        T8","
David Frost
",72,1.85,24,1296
559,1995,"
        T8","
Duffy Waldorf
",90,1.85,30,1620
560,1995,"
        T10","
David Edwards
",74,1.88,25,1332
561,1995,"
        T10","
Lanny Wadkins
",59,1.88,20,1062
562,1995,"
        12","
Rick Fehr
",76,1.9,26,1368
563,1995,"
        13","
Fred Couples
",54,1.95,19,972
564,1995,"
        14","
Jeff Sluman
",101,1.98,36,1818
565,1995,"
        15","
Gene Sauers
",75,2,27,1350
566,1995,"
        16","
Nick Faldo
",72,2.01,26,1296
567,1995,"
        17","
Bill Glasson
",73,2.05,27,1314
568,1995,"
        18","
Davis Love III
",89,2.06,33,1602
569,1995,"
        19","
Kenny Perry
",94,2.07,35,1692
570,1995,"
        20","
Billy Andrade
",90,2.1,34,1620
571,1995,"
        21","
Loren Roberts
",83,2.14,32,1494
572,1995,"
        22","
John Cook
",84,2.18,33,1512
573,1995,"
        23","
Bob Estes
",91,2.2,36,1638
574,1995,"
        T24","
Justin Leonard
",110,2.22,44,1980
575,1995,"
        T24","
Bob Lohr
",95,2.22,38,1710
576,1995,"
        26","
Payne Stewart
",97,2.23,39,1746
577,1995,"
        27","
Jerry Haas
",82,2.24,33,1476
578,1995,"
        28","
Brett Ogle
",64,2.26,26,1152
579,1995,"
        29","
Gil Morgan
",71,2.27,29,1278
580,1995,"
        T30","
Jim Gallagher Jr.
",99,2.3,41,1782
581,1995,"
        T30","
Greg Norman
",58,2.3,24,1044
582,1995,"
        T30","
Bob Tway
",94,2.3,39,1692
583,1995,"
        T33","
Jesper Parnevik
",65,2.31,27,1170
584,1995,"
        T33","
Don Pooley
",77,2.31,32,1386
585,1995,"
        35","
Mike Hulbert
",102,2.34,43,1836
586,1995,"
        36","
Pete Jordan
",59,2.35,25,1062
587,1995,"
        37","
Chris Perry
",87,2.36,37,1566
588,1995,"
        38","
Mark O'Meara
",96,2.37,41,1728
589,1995,"
        39","
Larry Mize
",70,2.38,30,1260
590,1995,"
        40","
Steve Lowery
",107,2.39,46,1926
591,1995,"
        T41","
Michael Bradley
",88,2.4,38,1584
592,1995,"
        T41","
Steve Pate
",95,2.4,41,1710
593,1995,"
        T41","
Scott Simpson
",88,2.4,38,1584
594,1995,"
        44","
Ken Green
",69,2.42,30,1242
595,1995,"
        45","
Nick Price
",66,2.44,29,1188
596,1995,"
        46","
John Wilson
",95,2.46,42,1710
597,1995,"
        T47","
Tommy Armour III
",92,2.48,41,1656
598,1995,"
        T47","
Steve Stricker
",83,2.48,37,1494
599,1995,"
        49","
Steve Elkington
",72,2.5,32,1278
600,1995,"
        T50","
Mark Brooks
",93,2.51,42,1674
601,1995,"
        T50","
Marco Dawson
",82,2.51,37,1476
602,1995,"
        T50","
Peter Jacobsen
",93,2.51,42,1674
603,1995,"
        53","
John Daly
",75,2.52,34,1350
604,1995,"
        T54","
Neal Lancaster
",90,2.53,41,1620
605,1995,"
        T54","
Mark McCumber
",66,2.53,30,1188
606,1995,"
        56","
John Huston
",81,2.54,37,1458
607,1995,"
        57","
Lee Janzen
",96,2.55,44,1728
608,1995,"
        58","
Craig Parry
",76,2.56,35,1368
609,1995,"
        59","
Chip Beck
",93,2.57,43,1674
610,1995,"
        60","
Guy Boros
",97,2.58,45,1746
611,1995,"
        T61","
Brian Henninger
",79,2.6,37,1422
612,1995,"
        T61","
Vijay Singh
",79,2.6,37,1422
613,1995,"
        63","
Steve Gotsche
",81,2.61,38,1458
614,1995,"
        T64","
Fred Funk
",112,2.63,53,2016
615,1995,"
        T64","
Fuzzy Zoeller
",55,2.63,26,990
616,1995,"
        T66","
Mike Springer
",67,2.65,32,1206
617,1995,"
        T66","
Curtis Strange
",84,2.65,40,1512
618,1995,"
        T66","
Jay Williamson
",65,2.65,31,1170
619,1995,"
        69","
Brian Claar
",96,2.66,46,1728
620,1995,"
        70","
Russ Cochran
",81,2.67,39,1458
621,1995,"
        71","
Scott Verplank
",85,2.68,41,1530
622,1995,"
        72","
Andrew Magee
",86,2.71,42,1548
623,1995,"
        T73","
David Peoples
",51,2.72,25,918
624,1995,"
        T73","
Ted Tryba
",104,2.72,51,1872
625,1995,"
        75","
Doug Tewell
",55,2.73,27,990
626,1995,"
        76","
Mark Calcavecchia
",105,2.75,52,1890
627,1995,"
        T77","
Paul Azinger
",76,2.78,38,1368
628,1995,"
        T77","
Blaine McCallister
",90,2.78,45,1620
629,1995,"
        T77","
Tom Watson
",56,2.78,28,1008
630,1995,"
        T80","
Joel Edwards
",95,2.81,48,1710
631,1995,"
        T80","
Ed Humenik
",87,2.81,44,1566
632,1995,"
        T80","
Bruce Vaughan
",93,2.81,47,1674
633,1995,"
        83","
Jeff Leonard
",72,2.85,37,1296
634,1995,"
        84","
Mike Heinen
",87,2.87,45,1566
635,1995,"
        T85","
John Adams
",81,2.88,42,1458
636,1995,"
        T85","
John Mahaffey
",81,2.88,42,1458
637,1995,"
        T87","
Tony Sills
",73,2.89,38,1314
638,1995,"
        T87","
Bobby Wadkins
",96,2.89,50,1728
639,1995,"
        89","
J.P. Hayes
",81,2.92,42,1440
640,1995,"
        90","
Tim Loustalot
",55,2.93,29,990
641,1995,"
        T91","
Mike Brisky
",87,2.94,46,1566
642,1995,"
        T91","
Kirk Triplett
",100,2.94,53,1800
643,1995,"
        T91","
Howard Twitty
",87,2.94,46,1566
644,1995,"
        T94","
Dave Barr
",79,2.95,42,1422
645,1995,"
        T94","
Tommy Tolles
",79,2.95,42,1422
646,1995,"
        T96","
Jay Delsing
",77,2.96,41,1386
647,1995,"
        T96","
Brian Kamm
",90,2.96,48,1620
648,1995,"
        T98","
Jay Don Blake
",86,2.97,46,1548
649,1995,"
        T98","
John Morse
",71,2.97,38,1278
650,1995,"
        T98","
Tom Purtzer
",58,2.97,31,1044
651,1995,"
        101","
Bruce Fleisher
",69,2.98,37,1242
652,1995,"
        T102","
Bob Gilder
",85,3.01,46,1530
653,1995,"
        T102","
Harry Taylor
",85,3.01,46,1530
654,1995,"
        104","
Doug Martin
",92,3.02,50,1656
655,1995,"
        105","
Mark Wiebe
",64,3.04,35,1152
656,1995,"
        106","
Lennie Clements
",93,3.05,51,1674
657,1995,"
        107","
Phil Blackmar
",76,3.07,42,1368
658,1995,"
        T108","
Brad Bryant
",95,3.1,53,1710
659,1995,"
        T108","
Mike Sullivan
",86,3.1,48,1548
660,1995,"
        T110","
Greg Kraft
",100,3.11,56,1800
661,1995,"
        T110","
Dave Stockton Jr.
",93,3.11,52,1674
662,1995,"
        T112","
Donnie Hammond
",80,3.13,45,1440
663,1995,"
        T112","
Dudley Hart
",96,3.13,54,1728
664,1995,"
        T112","
Joey Rassett
",55,3.13,31,990
665,1995,"
        T112","
Joey Sindelar
",71,3.13,40,1278
666,1995,"
        T116","
Billy Mayfair
",99,3.14,56,1782
667,1995,"
        T116","
Craig Stadler
",69,3.14,39,1242
668,1995,"
        T118","
Joe Acosta Jr.
",74,3.15,42,1332
669,1995,"
        T118","
Robin Freeman
",97,3.15,55,1746
670,1995,"
        T120","
Paul Goydos
",109,3.16,62,1962
671,1995,"
        T120","
Tom Lehman
",65,3.16,37,1170
672,1995,"
        T120","
Jeff Maggert
",81,3.16,46,1458
673,1995,"
        123","
Glen Day
",91,3.17,52,1638
674,1995,"
        124","
Steve Jones
",80,3.19,46,1440
675,1995,"
        125","
Phil Mickelson
",78,3.21,45,1404
676,1995,"
        126","
Fulton Allem
",55,3.23,32,990
677,1995,"
        127","
Steve Rintoul
",96,3.24,56,1728
678,1995,"
        T128","
Billy Ray Brown
",65,3.25,38,1170
679,1995,"
        T128","
Keith Fergus
",82,3.25,48,1476
680,1995,"
        T130","
Patrick Burke
",75,3.26,44,1350
681,1995,"
        T130","
Clark Dennis
",92,3.26,54,1656
682,1995,"
        132","
Dicky Pride
",83,3.28,49,1494
683,1995,"
        T133","
David Feherty
",71,3.29,42,1278
684,1995,"
        T133","
Mike Standly
",93,3.29,55,1674
685,1995,"
        135","
Lee Rinker
",91,3.3,54,1638
686,1995,"
        T136","
David Duval
",89,3.31,53,1602
687,1995,"
        T136","
Tom Hearn
",57,3.31,34,1026
688,1995,"
        T138","
Gary Hallberg
",78,3.35,47,1404
689,1995,"
        T138","
Bruce Lietzke
",53,3.35,32,954
690,1995,"
        140","
Dan Forsman
",77,3.39,47,1386
691,1995,"
        141","
Bill Britton
",67,3.4,41,1206
692,1995,"
        142","
Dicky Thompson
",70,3.41,43,1260
693,1995,"
        143","
Paul Stankowski
",91,3.42,56,1638
694,1995,"
        T144","
Pat Bates
",81,3.43,50,1458
695,1995,"
        T144","
Hal Sutton
",94,3.43,58,1692
696,1995,"
        146","
Bill Porter
",76,3.44,47,1368
697,1995,"
        147","
Tom Kite
",87,3.45,54,1566
698,1995,"
        T148","
Skip Kendall
",96,3.47,60,1728
699,1995,"
        T148","
Mike Smith
",72,3.47,45,1296
700,1995,"
        150","
D.A. Weibring
",83,3.48,52,1494
701,1995,"
        151","
Carl Paulson
",62,3.49,39,1116
702,1995,"
        T152","
Michael Allen
",57,3.51,36,1026
703,1995,"
        T152","
Mark Wurtz
",84,3.51,53,1512
704,1995,"
        154","
Ronnie Black
",90,3.52,57,1620
705,1995,"
        155","
Ray Stewart
",66,3.54,42,1188
706,1995,"
        156","
Brandel Chamblee
",75,3.56,48,1350
707,1995,"
        T157","
Larry Nelson
",56,3.57,36,1008
708,1995,"
        T157","
Jerry Pate
",70,3.57,45,1260
709,1995,"
        T157","
Grant Waite
",84,3.57,54,1512
710,1995,"
        160","
Rocco Mediate
",51,3.59,33,918
711,1995,"
        161","
Jim McGovern
",97,3.61,63,1746
712,1995,"
        162","
Jim Carter
",96,3.65,63,1728
713,1995,"
        163","
Curt Byrum
",106,3.67,70,1908
714,1995,"
        T164","
Bob Burns
",83,3.68,55,1494
715,1995,"
        T164","
Scott McCarron
",77,3.68,51,1386
716,1995,"
        T166","
Scott Gump
",93,3.7,62,1674
717,1995,"
        T166","
Nolan Henke
",81,3.7,54,1458
718,1995,"
        T166","
Charlie Rymer
",75,3.7,50,1350
719,1995,"
        169","
David Ogrin
",91,3.72,61,1638
720,1995,"
        170","
Joe Ozaki
",62,3.76,42,1116
721,1995,"
        171","
Keith Clearwater
",69,3.78,47,1242
722,1995,"
        172","
Chris DiMarco
",88,3.79,60,1584
723,1995,"
        173","
Emlyn Aubrey
",86,3.81,59,1548
724,1995,"
        174","
Kawika Cotner
",82,3.86,57,1476
725,1995,"
        175","
Robert Gamez
",82,3.93,58,1476
726,1995,"
        176","
Omar Uresti
",96,4.05,70,1728
727,1995,"
        177","
Wayne Levi
",52,4.06,38,936
728,1995,"
        178","
Dennis Paulson
",82,4.07,60,1476
729,1995,"
        179","
Jonathan Kaye
",65,4.1,48,1170
730,1995,"
        180","
Don Reese
",75,4.15,56,1350
731,1995,"
        181","
Kelly Gibson
",101,4.18,76,1818
732,1995,"
        182","
Bart Bryant
",82,4.2,62,1476
733,1995,"
        183","
Mike Reid
",62,4.21,47,1116
734,1995,"
        184","
J.L. Lewis
",85,4.25,65,1530
735,1995,"
        185","
Dillard Pruitt
",77,4.26,59,1386
736,1995,"
        186","
Woody Austin
",114,4.34,89,2052
737,1995,"
        187","
Mark Carnevale
",77,4.69,65,1386
738,1995,"
        188","
Tray Tyner
",82,5.15,76,1476
739,1996,"
        1","
Rick Fehr
",74,1.05,14,1332
740,1996,"
        2","
Tom Lehman
",79,1.2,17,1422
741,1996,"
        3","
Peter Jacobsen
",65,1.37,16,1170
742,1996,"
        4","
Ben Crenshaw
",59,1.51,16,1062
743,1996,"
        5","
Steve Stricker
",82,1.56,23,1476
744,1996,"
        6","
Corey Pavin
",81,1.58,23,1458
745,1996,"
        7","
Loren Roberts
",81,1.65,24,1458
746,1996,"
        8","
Steve Jones
",83,1.67,25,1494
747,1996,"
        T9","
Nick Faldo
",56,1.79,18,1008
748,1996,"
        T9","
Bob Lohr
",90,1.79,29,1620
749,1996,"
        T9","
Payne Stewart
",87,1.79,28,1566
750,1996,"
        12","
John Cook
",89,1.81,29,1602
751,1996,"
        13","
Gil Morgan
",61,1.82,20,1098
752,1996,"
        14","
D.A. Weibring
",53,1.89,18,954
753,1996,"
        15","
Nick Price
",52,1.92,18,936
754,1996,"
        16","
Michael Bradley
",87,1.98,31,1566
755,1996,"
        17","
Mark O'Meara
",80,2.01,29,1440
756,1996,"
        18","
Jay Haas
",89,2.06,33,1602
757,1996,"
        T19","
Steve Elkington
",64,2.08,24,1152
758,1996,"
        T19","
Bob Tway
",80,2.08,30,1440
759,1996,"
        T21","
Paul Azinger
",77,2.09,29,1386
760,1996,"
        T21","
Ed Fiori
",61,2.09,23,1098
761,1996,"
        23","
Brad Faxon
",82,2.17,32,1476
762,1996,"
        T24","
David Frost
",71,2.19,28,1278
763,1996,"
        T24","
John Wilson
",81,2.19,32,1458
764,1996,"
        26","
Mike Hulbert
",94,2.25,38,1692
765,1996,"
        27","
Justin Leonard
",101,2.26,41,1818
766,1996,"
        28","
Fred Couples
",66,2.27,27,1188
767,1996,"
        T29","
Mark McCumber
",51,2.29,21,918
768,1996,"
        T29","
Chris Perry
",68,2.29,28,1224
769,1996,"
        T31","
Emlyn Aubrey
",58,2.3,24,1044
770,1996,"
        T31","
Olin Browne
",94,2.3,39,1692
771,1996,"
        T31","
David Duval
",75,2.3,31,1350
772,1996,"
        T31","
Omar Uresti
",94,2.3,39,1692
773,1996,"
        T35","
Mark Brooks
",101,2.31,42,1818
774,1996,"
        T35","
Scott Hoch
",96,2.31,40,1728
775,1996,"
        T35","
Mike Reid
",72,2.31,30,1296
776,1996,"
        38","
Jay Don Blake
",91,2.32,38,1638
777,1996,"
        T39","
Billy Andrade
",87,2.36,37,1566
778,1996,"
        T39","
John Morse
",94,2.36,40,1692
779,1996,"
        T41","
David Edwards
",82,2.37,35,1476
780,1996,"
        T41","
Jesper Parnevik
",68,2.37,29,1224
781,1996,"
        T43","
Jim Furyk
",100,2.39,43,1800
782,1996,"
        T43","
Steve Lowery
",100,2.39,43,1800
783,1996,"
        T45","
Brian Claar
",104,2.4,45,1872
784,1996,"
        T45","
David Ogrin
",102,2.4,44,1836
785,1996,"
        T47","
Ronnie Black
",85,2.42,37,1530
786,1996,"
        T47","
Lee Janzen
",92,2.42,40,1656
787,1996,"
        T47","
Lanny Wadkins
",62,2.42,27,1116
788,1996,"
        T50","
Curtis Strange
",79,2.46,35,1422
789,1996,"
        T50","
Tommy Tolles
",95,2.46,42,1710
790,1996,"
        T52","
Craig Parry
",81,2.47,36,1458
791,1996,"
        T52","
Vijay Singh
",90,2.47,40,1620
792,1996,"
        54","
Clarence Rose
",85,2.48,38,1530
793,1996,"
        55","
Bob Estes
",64,2.52,29,1152
794,1996,"
        56","
Phil Blackmar
",94,2.54,43,1692
795,1996,"
        T57","
Ernie Els
",65,2.56,30,1170
