,"year","rank","player_name","rounds","total_eagles"
11634,2016,"
        T24","
Harold Varner III
",92,10
11635,2016,"
        T24","
Jimmy Walker
",85,10
11636,2016,"
        T32","
Aaron Baddeley
",93,9
11637,2016,"
        T32","
Bronson Burgoon
",83,9
11638,2016,"
        T32","
Roberto Castro
",97,9
11639,2016,"
        T32","
Ernie Els
",66,9
11640,2016,"
        T32","
Tony Finau
",95,9
11641,2016,"
        T32","
Bill Haas
",86,9
11642,2016,"
        T32","
Tom Hoge
",81,9
11643,2016,"
        T32","
Mark Hubbard
",101,9
11644,2016,"
        T32","
Smylie Kaufman
",91,9
11645,2016,"
        T32","
Danny Lee
",93,9
11646,2016,"
        T32","
D.H. Lee
",61,9
11647,2016,"
        T32","
Andrew Loupe
",75,9
11648,2016,"
        T32","
Brendan Steele
",88,9
11649,2016,"
        T32","
Robert Streb
",87,9
11650,2016,"
        T32","
Chris Stroud
",82,9
11651,2016,"
        T32","
Dawie van der Walt
",72,9
11652,2016,"
        T32","
Johnson Wagner
",86,9
11653,2016,"
        T49","
Jonas Blixt
",79,8
11654,2016,"
        T49","
Scott Brown
",88,8
11655,2016,"
        T49","
Jason Dufner
",105,8
11656,2016,"
        T49","
Jason Gore
",78,8
11657,2016,"
        T49","
Jim Herman
",93,8
11658,2016,"
        T49","
Spencer Levin
",104,8
11659,2016,"
        T49","
Jamie Lovemark
",91,8
11660,2016,"
        T49","
Rory McIlroy
",69,8
11661,2016,"
        T49","
Bryce Molder
",80,8
11662,2016,"
        T49","
Kevin Na
",96,8
11663,2016,"
        T49","
Webb Simpson
",70,8
11664,2016,"
        T49","
Kyle Stanley
",92,8
11665,2016,"
        T49","
Shawn Stefani
",91,8
11666,2016,"
        T49","
Steve Wheatcroft
",85,8
11667,2016,"
        T63","
Blayne Barber
",84,7
11668,2016,"
        T63","
Graham DeLaet
",70,7
11669,2016,"
        T63","
Ken Duke
",58,7
11670,2016,"
        T63","
Harris English
",97,7
11671,2016,"
        T63","
Rickie Fowler
",80,7
11672,2016,"
        T63","
Robert Garrigus
",69,7
11673,2016,"
        T63","
Fabián Gómez
",82,7
11674,2016,"
        T63","
Luke Guthrie
",57,7
11675,2016,"
        T63","
Adam Hadwin
",93,7
11676,2016,"
        T63","
Brian Harman
",104,7
11677,2016,"
        T63","
Russell Henley
",76,7
11678,2016,"
        T63","
Colt Knost
",90,7
11679,2016,"
        T63","
William McGirt
",98,7
11680,2016,"
        T63","
Francesco Molinari
",64,7
11681,2016,"
        T63","
Geoff Ogilvy
",63,7
11682,2016,"
        T63","
Louis Oosthuizen
",63,7
11683,2016,"
        T63","
Greg Owen
",85,7
11684,2016,"
        T63","
Jordan Spieth
",80,7
11685,2016,"
        T63","
Kevin Streelman
",82,7
11686,2016,"
        T63","
Michael Thompson
",71,7
11687,2016,"
        T63","
Cameron Tringale
",81,7
11688,2016,"
        T63","
Tyrone Van Aswegen
",105,7
11689,2016,"
        T63","
Camilo Villegas
",83,7
11690,2016,"
        T86","
Thomas Aiken
",70,6
11691,2016,"
        T86","
Tyler Aldridge
",83,6
11692,2016,"
        T86","
Keegan Bradley
",82,6
11693,2016,"
        T86","
Stewart Cink
",61,6
11694,2016,"
        T86","
Sergio Garcia
",54,6
11695,2016,"
        T86","
James Hahn
",85,6
11696,2016,"
        T86","
John Huh
",86,6
11697,2016,"
        T86","
Jason Kokrak
",89,6
11698,2016,"
        T86","
Kelly Kraft
",63,6
11699,2016,"
        T86","
Anirban Lahiri
",72,6
11700,2016,"
        T86","
Marc Leishman
",89,6
11701,2016,"
        T86","
David Lingmerth
",84,6
11702,2016,"
        T86","
Luke List
",79,6
11703,2016,"
        T86","
Hunter Mahan
",61,6
11704,2016,"
        T86","
Troy Merritt
",77,6
11705,2016,"
        T86","
Phil Mickelson
",75,6
11706,2016,"
        T86","
Henrik Norlander
",71,6
11707,2016,"
        T86","
Justin Rose
",65,6
11708,2016,"
        T86","
Charl Schwartzel
",73,6
11709,2016,"
        T86","
Brett Stegmaier
",87,6
11710,2016,"
        T86","
Boo Weekley
",83,6
11711,2016,"
        T86","
Will Wilcox
",67,6
11712,2016,"
        T108","
Daniel Berger
",92,5
11713,2016,"
        T108","
Paul Casey
",77,5
11714,2016,"
        T108","
Alex Cejka
",71,5
11715,2016,"
        T108","
K.J. Choi
",73,5
11716,2016,"
        T108","
Chad Collins
",73,5
11717,2016,"
        T108","
Derek Ernst
",59,5
11718,2016,"
        T108","
Lucas Glover
",75,5
11719,2016,"
        T108","
Freddie Jacobson
",86,5
11720,2016,"
        T108","
Whee Kim
",82,5
11721,2016,"
        T108","
Chris Kirk
",90,5
11722,2016,"
        T108","
Patton Kizzire
",93,5
11723,2016,"
        T108","
Russell Knox
",92,5
11724,2016,"
        T108","
Matt Kuchar
",100,5
11725,2016,"
        T108","
Shane Lowry
",57,5
11726,2016,"
        T108","
Peter Malnati
",85,5
11727,2016,"
        T108","
Seung-Yul Noh
",85,5
11728,2016,"
        T108","
Sean O'Hair
",89,5
11729,2016,"
        T108","
Rob Oppenheim
",67,5
11730,2016,"
        T108","
Carlos Ortiz
",79,5
11731,2016,"
        T108","
Wes Roach
",59,5
11732,2016,"
        T108","
Sam Saunders
",69,5
11733,2016,"
        T108","
John Senden
",88,5
11734,2016,"
        T108","
Scott Stallings
",74,5
11735,2016,"
        T108","
Vaughn Taylor
",72,5
11736,2016,"
        T132","
Robert Allenby
",51,4
11737,2016,"
        T132","
Stuart Appleby
",71,4
11738,2016,"
        T132","
Steven Bowditch
",71,4
11739,2016,"
        T132","
Chad Campbell
",90,4
11740,2016,"
        T132","
Brendon de Jonge
",83,4
11741,2016,"
        T132","
Jim Furyk
",52,4
11742,2016,"
        T132","
Andres Gonzales
",80,4
11743,2016,"
        T132","
Emiliano Grillo
",93,4
11744,2016,"
        T132","
Padraig Harrington
",54,4
11745,2016,"
        T132","
J.J. Henry
",68,4
11746,2016,"
        T132","
J.B. Holmes
",77,4
11747,2016,"
        T132","
Billy Horschel
",73,4
11748,2016,"
        T132","
Billy Hurley III
",66,4
11749,2016,"
        T132","
Zach Johnson
",90,4
11750,2016,"
        T132","
Matt Jones
",83,4
11751,2016,"
        T132","
Michael Kim
",100,4
11752,2016,"
        T132","
Andrew Landry
",53,4
11753,2016,"
        T132","
Scott Langley
",65,4
11754,2016,"
        T132","
Ryan Moore
",86,4
11755,2016,"
        T132","
Martin Piller
",59,4
11756,2016,"
        T132","
Dicky Pride
",55,4
11757,2016,"
        T132","
Vijay Singh
",72,4
11758,2016,"
        T132","
Brandt Snedeker
",93,4
11759,2016,"
        T132","
Steve Stricker
",53,4
11760,2016,"
        T132","
Brendon Todd
",66,4
11761,2016,"
        T157","
Zac Blair
",99,3
11762,2016,"
        T157","
Ángel Cabrera
",62,3
11763,2016,"
        T157","
Ben Crane
",80,3
11764,2016,"
        T157","
Rhein Gibson
",58,3
11765,2016,"
        T157","
Retief Goosen
",55,3
11766,2016,"
        T157","
Branden Grace
",63,3
11767,2016,"
        T157","
Chesson Hadley
",81,3
11768,2016,"
        T157","
Martin Laird
",82,3
11769,2016,"
        T157","
Steve Marino
",72,3
11770,2016,"
        T157","
Hideki Matsuyama
",76,3
11771,2016,"
        T157","
Rod Pampling
",54,3
11772,2016,"
        T157","
D.A. Points
",55,3
11773,2016,"
        T157","
Tim Wilkinson
",72,3
11774,2016,"
        T157","
Mark Wilson
",66,3
11775,2016,"
        T171","
Ricky Barnes
",97,2
11776,2016,"
        T171","
Jason Bohn
",67,2
11777,2016,"
        T171","
Erik Compton
",65,2
11778,2016,"
        T171","
Jon Curran
",99,2
11779,2016,"
        T171","
Luke Donald
",81,2
11780,2016,"
        T171","
Derek Fathauer
",94,2
11781,2016,"
        T171","
Graeme McDowell
",63,2
11782,2016,"
        T171","
Jeff Overton
",69,2
11783,2016,"
        T171","
Rory Sabbatini
",57,2
11784,2016,"
        T171","
Cameron Smith
",73,2
11785,2016,"
        T181","
Abraham Ancer
",51,1
11786,2016,"
        T181","
Will MacKenzie
",84,1
11787,2016,"
        T181","
George McNeill
",51,1
11788,2016,"
        T181","
Brian Stuard
",66,1
11789,2016,"
        185","
David Toms
",62,0
11790,2017,"
        1","
Luke List
",102,18
11791,2017,"
        2","
Tony Finau
",106,16
11792,2017,"
        T3","
Martin Laird
",83,14
11793,2017,"
        T3","
Justin Thomas
",86,14
11794,2017,"
        T5","
Keegan Bradley
",104,13
11795,2017,"
        T5","
Charley Hoffman
",112,13
11796,2017,"
        T5","
Jamie Lovemark
",98,13
11797,2017,"
        T5","
Kyle Stanley
",104,13
11798,2017,"
        T9","
Kevin Chappell
",95,12
11799,2017,"
        T9","
Brandon Hagy
",85,12
11800,2017,"
        T9","
Marc Leishman
",94,12
11801,2017,"
        T9","
Hideki Matsuyama
",83,12
11802,2017,"
        T9","
Phil Mickelson
",85,12
11803,2017,"
        T9","
Cameron Smith
",86,12
11804,2017,"
        T15","
Jason Day
",71,11
11805,2017,"
        T15","
Sung Kang
",104,11
11806,2017,"
        T15","
Brooks Koepka
",88,11
11807,2017,"
        T15","
Jon Rahm
",90,11
11808,2017,"
        T15","
Kyle Reifers
",96,11
11809,2017,"
        T20","
Wesley Bryan
",95,10
11810,2017,"
        T20","
Paul Casey
",94,10
11811,2017,"
        T20","
Stewart Cink
",93,10
11812,2017,"
        T20","
Graham DeLaet
",82,10
11813,2017,"
        T20","
Jason Dufner
",89,10
11814,2017,"
        T20","
Martin Flores
",88,10
11815,2017,"
        T20","
J.B. Holmes
",83,10
11816,2017,"
        T20","
Xander Schauffele
",96,10
11817,2017,"
        T20","
Webb Simpson
",102,10
11818,2017,"
        T20","
Shawn Stefani
",72,10
11819,2017,"
        T20","
Nick Taylor
",97,10
11820,2017,"
        T20","
Kevin Tway
",96,10
11821,2017,"
        T32","
Daniel Berger
",91,9
11822,2017,"
        T32","
Jonas Blixt
",74,9
11823,2017,"
        T32","
Ryan Brehm
",83,9
11824,2017,"
        T32","
Miguel Angel Carballo
",63,9
11825,2017,"
        T32","
Matt Every
",76,9
11826,2017,"
        T32","
Andres Gonzales
",73,9
11827,2017,"
        T32","
Brian Harman
",104,9
11828,2017,"
        T32","
Morgan Hoffmann
",92,9
11829,2017,"
        T32","
Dustin Johnson
",77,9
11830,2017,"
        T32","
Andrew Loupe
",55,9
11831,2017,"
        T32","
Chez Reavie
",98,9
11832,2017,"
        T32","
J.J. Spaun
",92,9
11833,2017,"
        T32","
Scott Stallings
",81,9
11834,2017,"
        T32","
Brendan Steele
",89,9
11835,2017,"
        T32","
Daniel Summerhays
",100,9
11836,2017,"
        T32","
Harold Varner III
",101,9
11837,2017,"
        T48","
Ricky Barnes
",100,8
11838,2017,"
        T48","
Bud Cauley
",92,8
11839,2017,"
        T48","
Sergio Garcia
",65,8
11840,2017,"
        T48","
J.J. Henry
",92,8
11841,2017,"
        T48","
Mark Hubbard
",81,8
11842,2017,"
        T48","
Whee Kim
",74,8
11843,2017,"
        T48","
Matt Kuchar
",95,8
11844,2017,"
        T48","
Anirban Lahiri
",72,8
11845,2017,"
        T48","
Hunter Mahan
",73,8
11846,2017,"
        T48","
Grayson Murray
",94,8
11847,2017,"
        T48","
Seung-Yul Noh
",91,8
11848,2017,"
        T48","
Sean O'Hair
",84,8
11849,2017,"
        T48","
Pat Perez
",93,8
11850,2017,"
        T48","
Rory Sabbatini
",71,8
11851,2017,"
        T48","
Jordan Spieth
",85,8
11852,2017,"
        T48","
Brett Stegmaier
",78,8
11853,2017,"
        T48","
Boo Weekley
",75,8
11854,2017,"
        T65","
Chad Campbell
",97,7
11855,2017,"
        T65","
Robert Garrigus
",78,7
11856,2017,"
        T65","
Lucas Glover
",93,7
11857,2017,"
        T65","
Emiliano Grillo
",90,7
11858,2017,"
        T65","
James Hahn
",96,7
11859,2017,"
        T65","
William McGirt
",89,7
11860,2017,"
        T65","
Francesco Molinari
",75,7
11861,2017,"
        T65","
Ryan Moore
",82,7
11862,2017,"
        T65","
Trey Mullinax
",88,7
11863,2017,"
        T65","
Kevin Na
",86,7
11864,2017,"
        T65","
Louis Oosthuizen
",69,7
11865,2017,"
        T65","
Carl Pettersson
",63,7
11866,2017,"
        T65","
D.A. Points
",68,7
11867,2017,"
        T65","
Seamus Power
",86,7
11868,2017,"
        T65","
Tag Ridings
",67,7
11869,2017,"
        T65","
Kevin Streelman
",90,7
11870,2017,"
        T65","
Nick Watney
",75,7
11871,2017,"
        T65","
Bubba Watson
",71,7
11872,2017,"
        T65","
Gary Woodland
",94,7
11873,2017,"
        T84","
Byeong Hun An
",77,6
11874,2017,"
        T84","
Ryan Armour
",63,6
11875,2017,"
        T84","
Zac Blair
",105,6
11876,2017,"
        T84","
Patrick Cantlay
",52,6
11877,2017,"
        T84","
Chad Collins
",66,6
11878,2017,"
        T84","
Ernie Els
",52,6
11879,2017,"
        T84","
Rickie Fowler
",78,6
11880,2017,"
        T84","
Cody Gribble
",79,6
11881,2017,"
        T84","
Adam Hadwin
",98,6
11882,2017,"
        T84","
Russell Henley
",99,6
11883,2017,"
        T84","
Jim Herman
",77,6
11884,2017,"
        T84","
Charles Howell III
",86,6
11885,2017,"
        T84","
Smylie Kaufman
",76,6
11886,2017,"
        T84","
Kevin Kisner
",105,6
11887,2017,"
        T84","
Jason Kokrak
",95,6
11888,2017,"
        T84","
Rick Lamb
",54,6
11889,2017,"
        T84","
David Lingmerth
",79,6
11890,2017,"
        T84","
Cameron Percy
",71,6
11891,2017,"
        T84","
Justin Rose
",66,6
11892,2017,"
        T84","
Ollie Schniederjans
",92,6
11893,2017,"
        T84","
Michael Thompson
",60,6
11894,2017,"
        T84","
Cameron Tringale
",89,6
11895,2017,"
        T106","
Scott Brown
",95,5
11896,2017,"
        T106","
Bryson DeChambeau
",91,5
11897,2017,"
        T106","
Ken Duke
",77,5
11898,2017,"
        T106","
Derek Fathauer
",81,5
11899,2017,"
        T106","
Gonzalo Fernandez-Castaño
",63,5
11900,2017,"
        T106","
Brian Gay
",82,5
11901,2017,"
        T106","
Branden Grace
",70,5
11902,2017,"
        T106","
Mackenzie Hughes
",106,5
11903,2017,"
        T106","
John Huh
",92,5
11904,2017,"
        T106","
Spencer Levin
",89,5
11905,2017,"
        T106","
Peter Malnati
",91,5
11906,2017,"
        T106","
Rory McIlroy
",51,5
11907,2017,"
        T106","
Scott Piercy
",70,5
11908,2017,"
        T106","
J.T. Poston
",95,5
11909,2017,"
        T106","
Charl Schwartzel
",63,5
11910,2017,"
        T106","
Hudson Swafford
",94,5
11911,2017,"
        T106","
Jhonattan Vegas
",95,5
11912,2017,"
        T106","
Camilo Villegas
",76,5
11913,2017,"
        T106","
Johnson Wagner
",71,5
11914,2017,"
        T106","
Richy Werenski
",81,5
11915,2017,"
        T106","
Tim Wilkinson
",64,5
11916,2017,"
        T127","
Mark Anderson
",54,4
11917,2017,"
        T127","
Blayne Barber
",77,4
11918,2017,"
        T127","
Roberto Castro
",70,4
11919,2017,"
        T127","
Alex Cejka
",85,4
11920,2017,"
        T127","
Greg Chalmers
",75,4
11921,2017,"
        T127","
Ben Crane
",86,4
11922,2017,"
        T127","
Luke Donald
",50,4
11923,2017,"
        T127","
Julián Etulain
",68,4
11924,2017,"
        T127","
Jim Furyk
",54,4
11925,2017,"
        T127","
Fabián Gómez
",61,4
11926,2017,"
        T127","
Billy Hurley III
",80,4
11927,2017,"
        T127","
Si Woo Kim
",80,4
11928,2017,"
        T127","
Patton Kizzire
",84,4
11929,2017,"
        T127","
Kelly Kraft
",75,4
11930,2017,"
        T127","
Nicholas Lindheim
",58,4
11931,2017,"
        T127","
Graeme McDowell
",56,4
11932,2017,"
        T127","
Troy Merritt
",82,4
11933,2017,"
        T127","
Geoff Ogilvy
",80,4
11934,2017,"
        T127","
C.T. Pan
",88,4
11935,2017,"
        T127","
Ian Poulter
",72,4
11936,2017,"
        T127","
Jonathan Randolph
",68,4
11937,2017,"
        T127","
Adam Scott
",58,4
11938,2017,"
        T127","
Robert Streb
",98,4
11939,2017,"
        T127","
Tyrone Van Aswegen
",105,4
11940,2017,"
        T127","
Jimmy Walker
",68,4
11941,2017,"
        T152","
Steven Alker
",69,3
11942,2017,"
        T152","
Aaron Baddeley
",61,3
11943,2017,"
        T152","
Jason Bohn
",75,3
11944,2017,"
        T152","
Brian Campbell
",55,3
11945,2017,"
        T152","
Brad Fritsch
",56,3
11946,2017,"
        T152","
Retief Goosen
",52,3
11947,2017,"
        T152","
Bill Haas
",92,3
11948,2017,"
        T152","
David Hearn
",93,3
11949,2017,"
        T152","
Tom Hoge
",54,3
11950,2017,"
        T152","
Billy Horschel
",88,3
11951,2017,"
        T152","
Ryo Ishikawa
",56,3
11952,2017,"
        T152","
Zach Johnson
",81,3
11953,2017,"
        T152","
Matt Jones
",64,3
11954,2017,"
        T152","
Michael Kim
",94,3
11955,2017,"
        T152","
Chris Kirk
",89,3
11956,2017,"
        T152","
Russell Knox
",75,3
11957,2017,"
        T152","
Danny Lee
",93,3
11958,2017,"
        T152","
Shane Lowry
",52,3
11959,2017,"
        T152","
Ben Martin
",86,3
11960,2017,"
        T152","
Sebastián Muñoz
",51,3
11961,2017,"
        T152","
Ryan Palmer
",61,3
11962,2017,"
        T152","
Rod Pampling
",71,3
11963,2017,"
        T152","
Sam Saunders
",76,3
11964,2017,"
        T152","
Vaughn Taylor
",90,3
11965,2017,"
        T152","
Steve Wheatcroft
",51,3
11966,2017,"
        T177","
Ryan Blaum
",100,2
11967,2017,"
        T177","
Steven Bowditch
",59,2
11968,2017,"
        T177","
Dominic Bozzelli
",69,2
11969,2017,"
        T177","
Brett Drewitt
",57,2
11970,2017,"
        T177","
Harris English
",84,2
11971,2017,"
        T177","
Bryce Molder
",74,2
11972,2017,"
        T177","
Brandt Snedeker
",53,2
11973,2017,"
        T177","
Chris Stroud
",67,2
11974,2017,"
        T177","
Brian Stuard
",93,2
11975,2017,"
        T186","
Rafa Cabrera Bello
",63,1
11976,2017,"
        T186","
K.J. Choi
",72,1
11977,2017,"
        T186","
Søren Kjeldsen
",58,1
11978,2017,"
        T186","
Patrick Reed
",107,1
11979,2017,"
        T186","
Patrick Rodgers
",76,1
11980,2018,"
        1","
Webb Simpson
",95,18
11981,2018,"
        2","
Justin Thomas
",91,17
11982,2018,"
        3","
Tony Finau
",105,16
11983,2018,"
        T4","
Keegan Bradley
",98,15
11984,2018,"
        T4","
Dustin Johnson
",77,15
11985,2018,"
        T6","
Stewart Cink
",87,14
11986,2018,"
        T6","
Brandon Harkins
",101,14
11987,2018,"
        T6","
Jason Kokrak
",99,14
11988,2018,"
        T6","
Hideki Matsuyama
",75,14
11989,2018,"
        T6","
Gary Woodland
",96,14
11990,2018,"
        T11","
Bryson DeChambeau
",93,13
11991,2018,"
        T11","
Chesson Hadley
",103,13
11992,2018,"
        T13","
Matt Every
",79,12
11993,2018,"
        T13","
James Hahn
",85,12
11994,2018,"
        T13","
John Huh
",94,12
11995,2018,"
        T13","
Phil Mickelson
",90,12
11996,2018,"
        T13","
Rory Sabbatini
",91,12
11997,2018,"
        T13","
Kevin Tway
",110,12
11998,2018,"
        T13","
Bubba Watson
",90,12
11999,2018,"
        T20","
Rafa Cabrera Bello
",75,11
12000,2018,"
        T20","
Tyler Duncan
",97,11
12001,2018,"
        T20","
J.B. Holmes
",77,11
12002,2018,"
        T20","
Patrick Reed
",94,11
12003,2018,"
        T20","
Conrad Shindler
",60,11
12004,2018,"
        T20","
Richy Werenski
",98,11
12005,2018,"
        T26","
Beau Hossler
",104,10
12006,2018,"
        T26","
Whee Kim
",93,10
12007,2018,"
        T26","
Chris Kirk
",108,10
12008,2018,"
        T26","
Troy Merritt
",89,10
12009,2018,"
        T26","
Kevin Na
",91,10
12010,2018,"
        T26","
Brandt Snedeker
",84,10
12011,2018,"
        T26","
Ethan Tracy
",72,10
12012,2018,"
        T26","
Harold Varner III
",91,10
12013,2018,"
        T34","
Aaron Baddeley
",84,9
12014,2018,"
        T34","
Ryan Blaum
",81,9
12015,2018,"
        T34","
Bronson Burgoon
",69,9
12016,2018,"
        T34","
Patrick Cantlay
",87,9
12017,2018,"
        T34","
Alex Cejka
",77,9
12018,2018,"
        T34","
Harris English
",84,9
12019,2018,"
        T34","
Derek Fathauer
",84,9
12020,2018,"
        T34","
Tommy Fleetwood
",73,9
12021,2018,"
        T34","
Kevin Kisner
",89,9
12022,2018,"
        T34","
Tom Lovelady
",87,9
12023,2018,"
        T34","
Rory McIlroy
",64,9
12024,2018,"
        T34","
Keith Mitchell
",99,9
12025,2018,"
        T34","
D.A. Points
",63,9
12026,2018,"
        T34","
Hudson Swafford
",73,9
12027,2018,"
        T34","
Peter Uihlein
",83,9
12028,2018,"
        T49","
Byeong Hun An
",86,8
12029,2018,"
        T49","
Daniel Berger
",81,8
12030,2018,"
        T49","
Fabián Gómez
",88,8
12031,2018,"
        T49","
Lanto Griffin
",80,8
12032,2018,"
        T49","
Charley Hoffman
",87,8
12033,2018,"
        T49","
Billy Horschel
",86,8
12034,2018,"
        T49","
Zach Johnson
",94,8
12035,2018,"
        T49","
Matt Jones
",70,8
12036,2018,"
        T49","
Russell Knox
",94,8
12037,2018,"
        T49","
Brooks Koepka
",64,8
12038,2018,"
        T49","
Andrew Landry
",82,8
12039,2018,"
        T49","
Marc Leishman
",93,8
12040,2018,"
        T49","
Luke List
",98,8
12041,2018,"
        T49","
Jamie Lovemark
",92,8
12042,2018,"
        T49","
Grayson Murray
",72,8
12043,2018,"
        T49","
Ryan Palmer
",69,8
12044,2018,"
        T49","
Cameron Percy
",56,8
12045,2018,"
        T49","
Xinjun Zhang
",81,8
12046,2018,"
        T67","
Kiradech Aphibarnrat
",51,7
12047,2018,"
        T67","
Jonathan Byrd
",70,7
12048,2018,"
        T67","
Chad Campbell
",87,7
12049,2018,"
        T67","
Paul Casey
",74,7
12050,2018,"
        T67","
Kevin Chappell
",77,7
12051,2018,"
        T67","
Joel Dahmen
",93,7
12052,2018,"
        T67","
Rickie Fowler
",74,7
12053,2018,"
        T67","
Brice Garnett
",99,7
12054,2018,"
        T67","
Brian Gay
",103,7
12055,2018,"
        T67","
Talor Gooch
",78,7
12056,2018,"
        T67","
Bill Haas
",76,7
12057,2018,"
        T67","
Tom Hoge
",101,7
12058,2018,"
        T67","
Charles Howell III
",104,7
12059,2018,"
        T67","
Sung Kang
",89,7
12060,2018,"
        T67","
Patton Kizzire
",92,7
12061,2018,"
        T67","
Kelly Kraft
",94,7
12062,2018,"
        T67","
Martin Laird
",73,7
12063,2018,"
        T67","
Danny Lee
",88,7
12064,2018,"
        T67","
Ryan Moore
",78,7
12065,2018,"
        T67","
C.T. Pan
",104,7
12066,2018,"
        T67","
Ted Potter Jr.
",87,7
12067,2018,"
        T67","
Jon Rahm
",71,7
12068,2018,"
        T67","
Chez Reavie
",93,7
12069,2018,"
        T67","
Patrick Rodgers
",97,7
12070,2018,"
        T67","
Sam Ryder
",82,7
12071,2018,"
        T67","
Xander Schauffele
",96,7
12072,2018,"
        T67","
Adam Schenk
",86,7
12073,2018,"
        T67","
Cameron Smith
",85,7
12074,2018,"
        T67","
Jordan Spieth
",81,7
12075,2018,"
        T67","
Scott Stallings
",96,7
12076,2018,"
        T67","
Brendan Steele
",74,7
12077,2018,"
        T67","
Shawn Stefani
",76,7
12078,2018,"
        T67","
Jhonattan Vegas
",92,7
12079,2018,"
        T67","
Johnson Wagner
",75,7
12080,2018,"
        T67","
Nick Watney
",94,7
12081,2018,"
        T102","
Ryan Armour
",109,6
12082,2018,"
        T102","
Jonas Blixt
",67,6
12083,2018,"
        T102","
Ben Crane
",65,6
12084,2018,"
        T102","
Branden Grace
",67,6
12085,2018,"
        T102","
Adam Hadwin
",92,6
12086,2018,"
        T102","
Brian Harman
",94,6
12087,2018,"
        T102","
Billy Hurley III
",70,6
12088,2018,"
        T102","
Michael Kim
",74,6
12089,2018,"
        T102","
Satoshi Kodaira
",51,6
12090,2018,"
        T102","
Sean O'Hair
",67,6
12091,2018,"
        T102","
Rob Oppenheim
",74,6
12092,2018,"
        T102","
Adam Scott
",78,6
12093,2018,"
        T102","
Brett Stegmaier
",67,6
12094,2018,"
        T102","
Cameron Tringale
",67,6
12095,2018,"
        T102","
Jimmy Walker
",81,6
12096,2018,"
        T102","
Aaron Wise
",90,6
12097,2018,"
        T102","
Tiger Woods
",68,6
12098,2018,"
        T119","
Abraham Ancer
",98,5
12099,2018,"
        T119","
Matt Atkins
",56,5
12100,2018,"
        T119","
Ricky Barnes
",65,5
12101,2018,"
        T119","
Dominic Bozzelli
",65,5
12102,2018,"
        T119","
Corey Conners
",97,5
12103,2018,"
        T119","
Jason Day
",75,5
12104,2018,"
        T119","
Robert Garrigus
",80,5
12105,2018,"
        T119","
Lucas Glover
",65,5
12106,2018,"
        T119","
David Hearn
",66,5
12107,2018,"
        T119","
Russell Henley
",77,5
12108,2018,"
        T119","
Stephan Jaeger
",81,5
12109,2018,"
        T119","
Si Woo Kim
",108,5
12110,2018,"
        T119","
William McGirt
",84,5
12111,2018,"
        T119","
Francesco Molinari
",73,5
12112,2018,"
        T119","
Trey Mullinax
",75,5
12113,2018,"
        T119","
Alex Noren
",67,5
12114,2018,"
        T119","
Scott Piercy
",84,5
12115,2018,"
        T119","
Andrew Putnam
",97,5
12116,2018,"
        T119","
Ollie Schniederjans
",91,5
12117,2018,"
        T119","
Kyle Stanley
",93,5
12118,2018,"
        T119","
Henrik Stenson
",60,5
12119,2018,"
        T119","
Chris Stroud
",81,5
12120,2018,"
        T119","
Tyrone Van Aswegen
",101,5
12121,2018,"
        T142","
Scott Brown
",102,4
12122,2018,"
        T142","
Wesley Bryan
",69,4
12123,2018,"
        T142","
Austin Cook
",107,4
12124,2018,"
        T142","
Roberto Díaz
",72,4
12125,2018,"
        T142","
Jason Dufner
",71,4
12126,2018,"
        T142","
Tyrrell Hatton
",58,4
12127,2018,"
        T142","
Mackenzie Hughes
",80,4
12128,2018,"
        T142","
Matt Kuchar
",88,4
12129,2018,"
        T142","
Anirban Lahiri
",82,4
12130,2018,"
        T142","
Nate Lashley
",51,4
12131,2018,"
        T142","
David Lingmerth
",82,4
12132,2018,"
        T142","
Shane Lowry
",64,4
12133,2018,"
        T142","
Peter Malnati
",87,4
12134,2018,"
        T142","
Denny McCarthy
",71,4
12135,2018,"
        T142","
Graeme McDowell
",67,4
12136,2018,"
        T142","
Martin Piller
",79,4
12137,2018,"
        T142","
Seamus Power
",86,4
12138,2018,"
        T142","
Jonathan Randolph
",71,4
12139,2018,"
        T142","
Sam Saunders
",80,4
12140,2018,"
        T142","
Ben Silverman
",90,4
12141,2018,"
        T142","
J.J. Spaun
",85,4
12142,2018,"
        T142","
Kevin Streelman
",94,4
12143,2018,"
        T142","
Brian Stuard
",103,4
12144,2018,"
        T142","
Nick Taylor
",94,4
12145,2018,"
        T166","
Blayne Barber
",69,3
12146,2018,"
        T166","
Zac Blair
",64,3
12147,2018,"
        T166","
Zecheng Dou
",53,3
12148,2018,"
        T166","
Martin Flores
",92,3
12149,2018,"
        T166","
Retief Goosen
",60,3
12150,2018,"
        T166","
Cody Gribble
",71,3
12151,2018,"
        T166","
Emiliano Grillo
",94,3
12152,2018,"
        T166","
Hunter Mahan
",67,3
12153,2018,"
        T166","
Ben Martin
",64,3
12154,2018,"
        T166","
J.T. Poston
",73,3
12155,2018,"
        T166","
Justin Rose
",70,3
12156,2018,"
        T166","
Charl Schwartzel
",65,3
12157,2018,"
        T166","
Robert Streb
",78,3
12158,2018,"
        T166","
Vaughn Taylor
",83,3
12159,2018,"
        T166","
Steve Wheatcroft
",60,3
12160,2018,"
        T181","
J.J. Henry
",81,2
12161,2018,"
        T181","
Louis Oosthuizen
",62,2
