,"year","rank","player_name","rounds","per_round_avg","total_3_plus_putts","total_rounds"
1984,2012,"
        T48","
Mark Wilson
",84,0.01,1,78
1985,2012,"
        T48","
Gary Woodland
",70,0.01,1,69
1986,2013,"
        1","
Ben Crane
",62,0.07,4,58
1987,2013,"
        T2","
John Huh
",88,0.05,4,88
1988,2013,"
        T2","
Andrew Svoboda
",46,0.05,2,44
1989,2013,"
        T2","
David Toms
",49,0.05,2,44
1990,2013,"
        T5","
Nicolas Colsaerts
",50,0.04,2,47
1991,2013,"
        T5","
Brad Fritsch
",81,0.04,3,77
1992,2013,"
        T5","
Justin Hicks
",79,0.04,3,75
1993,2013,"
        T5","
David Lingmerth
",68,0.04,3,68
1994,2013,"
        T5","
Phil Mickelson
",78,0.04,3,78
1995,2013,"
        T5","
Kevin Stadler
",83,0.04,3,79
1996,2013,"
        T5","
Kyle Stanley
",71,0.04,3,71
1997,2013,"
        T5","
Nicholas Thompson
",99,0.04,4,99
1998,2013,"
        T5","
Lee Westwood
",70,0.04,3,69
1999,2013,"
        T14","
Ricky Barnes
",74,0.03,2,70
2000,2013,"
        T14","
Jonas Blixt
",76,0.03,2,76
2001,2013,"
        T14","
Steven Bowditch
",67,0.03,2,65
2002,2013,"
        T14","
Ángel Cabrera
",73,0.03,2,73
2003,2013,"
        T14","
Kevin Chappell
",80,0.03,2,80
2004,2013,"
        T14","
Erik Compton
",74,0.03,2,74
2005,2013,"
        T14","
Scott Gardiner
",61,0.03,2,59
2006,2013,"
        T14","
Lucas Glover
",65,0.03,2,65
2007,2013,"
        T14","
Russell Henley
",80,0.03,2,78
2008,2013,"
        T14","
Martin Kaymer
",61,0.03,2,58
2009,2013,"
        T14","
Jason Kokrak
",78,0.03,2,78
2010,2013,"
        T14","
Doug LaBelle II
",72,0.03,2,70
2011,2013,"
        T14","
Luke List
",65,0.03,2,61
2012,2013,"
        T14","
D.A. Points
",87,0.03,3,87
2013,2013,"
        T14","
John Senden
",79,0.03,2,78
2014,2013,"
        T14","
Scott Stallings
",79,0.03,2,79
2015,2013,"
        T14","
Charlie Wi
",75,0.03,2,71
2016,2013,"
        T31","
Robert Allenby
",58,0.02,1,56
2017,2013,"
        T31","
Charlie Beljan
",62,0.02,1,62
2018,2013,"
        T31","
Michael Bradley
",56,0.02,1,52
2019,2013,"
        T31","
Roberto Castro
",97,0.02,2,97
2020,2013,"
        T31","
Ben Curtis
",59,0.02,1,57
2021,2013,"
        T31","
Ernie Els
",63,0.02,1,62
2022,2013,"
        T31","
Bob Estes
",66,0.02,1,66
2023,2013,"
        T31","
Sergio Garcia
",65,0.02,1,63
2024,2013,"
        T31","
Robert Garrigus
",69,0.02,1,65
2025,2013,"
        T31","
Bill Haas
",85,0.02,2,84
2026,2013,"
        T31","
Peter Hanson
",45,0.02,1,43
2027,2013,"
        T31","
Brandt Jobe
",62,0.02,1,58
2028,2013,"
        T31","
Chris Kirk
",89,0.02,2,89
2029,2013,"
        T31","
Steve LeBrun
",66,0.02,1,62
2030,2013,"
        T31","
Jeff Maggert
",63,0.02,1,63
2031,2013,"
        T31","
Troy Matteson
",68,0.02,1,66
2032,2013,"
        T31","
Rory McIlroy
",56,0.02,1,55
2033,2013,"
        T31","
Sean O'Hair
",56,0.02,1,56
2034,2013,"
        T31","
Geoff Ogilvy
",57,0.02,1,57
2035,2013,"
        T31","
Rod Pampling
",46,0.02,1,42
2036,2013,"
        T31","
Cameron Percy
",68,0.02,1,66
2037,2013,"
        T31","
Ted Potter Jr.
",65,0.02,1,61
2038,2013,"
        T31","
Ian Poulter
",59,0.02,1,53
2039,2013,"
        T31","
Alistair Presnell
",59,0.02,1,57
2040,2013,"
        T31","
Patrick Reed
",83,0.02,2,83
2041,2013,"
        T31","
Tag Ridings
",69,0.02,1,65
2042,2013,"
        T31","
Andres Romero
",63,0.02,1,59
2043,2013,"
        T31","
Vijay Singh
",61,0.02,1,61
2044,2013,"
        T31","
Shawn Stefani
",63,0.02,1,63
2045,2013,"
        T31","
Kevin Streelman
",86,0.02,2,86
2046,2013,"
        T31","
Vaughn Taylor
",50,0.02,1,46
2047,2013,"
        T31","
D.J. Trahan
",48,0.02,1,46
2048,2013,"
        T31","
Johnson Wagner
",64,0.02,1,60
2049,2013,"
        T31","
Aaron Watkins
",46,0.02,1,44
2050,2013,"
        T31","
Mike Weir
",60,0.02,1,58
2051,2013,"
        T31","
Y.E. Yang
",56,0.02,1,56
2052,2013,"
        T67","
Sangmoon Bae
",83,0.01,1,83
2053,2013,"
        T67","
Keegan Bradley
",88,0.01,1,87
2054,2013,"
        T67","
Chad Campbell
",78,0.01,1,76
2055,2013,"
        T67","
Brendon de Jonge
",110,0.01,1,110
2056,2013,"
        T67","
Graham DeLaet
",94,0.01,1,94
2057,2013,"
        T67","
Harris English
",95,0.01,1,95
2058,2013,"
        T67","
Rickie Fowler
",75,0.01,1,74
2059,2013,"
        T67","
Luke Guthrie
",82,0.01,1,82
2060,2013,"
        T67","
David Hearn
",88,0.01,1,88
2061,2013,"
        T67","
Charley Hoffman
",84,0.01,1,84
2062,2013,"
        T67","
Billy Horschel
",96,0.01,1,96
2063,2013,"
        T67","
Dustin Johnson
",71,0.01,1,70
2064,2013,"
        T67","
Matt Jones
",83,0.01,1,83
2065,2013,"
        T67","
Jerry Kelly
",75,0.01,1,75
2066,2013,"
        T67","
Scott Langley
",79,0.01,1,75
2067,2013,"
        T67","
Hunter Mahan
",91,0.01,1,85
2068,2013,"
        T67","
David Mathis
",71,0.01,1,67
2069,2013,"
        T67","
George McNeill
",68,0.01,1,68
2070,2013,"
        T67","
Bryce Molder
",82,0.01,1,80
2071,2013,"
        T67","
Ryan Moore
",72,0.01,1,71
2072,2013,"
        T67","
Henrik Norlander
",70,0.01,1,68
2073,2013,"
        T67","
Greg Owen
",73,0.01,1,71
2074,2013,"
        T67","
Scott Piercy
",78,0.01,1,75
2075,2013,"
        T67","
Rory Sabbatini
",86,0.01,1,82
2076,2013,"
        T67","
Charl Schwartzel
",69,0.01,1,68
2077,2013,"
        T67","
Brandt Snedeker
",79,0.01,1,79
2078,2013,"
        T67","
Jordan Spieth
",82,0.01,1,82
2079,2013,"
        T67","
Brendan Steele
",86,0.01,1,82
2080,2013,"
        T67","
Josh Teater
",86,0.01,1,82
2081,2013,"
        T67","
Camilo Villegas
",79,0.01,1,75
2082,2013,"
        T67","
Nick Watney
",88,0.01,1,86
2083,2013,"
        T67","
Bubba Watson
",76,0.01,1,73
2084,2013,"
        T67","
Casey Wittenberg
",72,0.01,1,70
2085,2013,"
        T67","
Gary Woodland
",94,0.01,1,90
2086,2014,"
        1","
Lucas Glover
",68,0.09,6,66
2087,2014,"
        2","
Rory Sabbatini
",82,0.08,6,78
2088,2014,"
        3","
Geoff Ogilvy
",84,0.06,5,80
2089,2014,"
        T4","
Matt Every
",85,0.04,3,85
2090,2014,"
        T4","
Louis Oosthuizen
",50,0.04,2,46
2091,2014,"
        T4","
Ian Poulter
",57,0.04,2,56
2092,2014,"
        T4","
Henrik Stenson
",56,0.04,2,54
2093,2014,"
        T4","
Hudson Swafford
",75,0.04,3,71
2094,2014,"
        T9","
Charlie Beljan
",76,0.03,2,72
2095,2014,"
        T9","
Jonas Blixt
",64,0.03,2,62
2096,2014,"
        T9","
Graham DeLaet
",80,0.03,2,79
2097,2014,"
        T9","
James Driscoll
",71,0.03,2,71
2098,2014,"
        T9","
James Hahn
",82,0.03,2,80
2099,2014,"
        T9","
Rory McIlroy
",66,0.03,2,64
2100,2014,"
        T9","
Shawn Stefani
",60,0.03,2,60
2101,2014,"
        T9","
David Toms
",64,0.03,2,62
2102,2014,"
        T9","
Boo Weekley
",73,0.03,2,72
2103,2014,"
        T18","
Woody Austin
",63,0.02,1,59
2104,2014,"
        T18","
Paul Casey
",56,0.02,1,56
2105,2014,"
        T18","
Bud Cauley
",56,0.02,1,56
2106,2014,"
        T18","
Jason Day
",54,0.02,1,48
2107,2014,"
        T18","
Gonzalo Fernandez-Castaño
",83,0.02,2,82
2108,2014,"
        T18","
Dustin Johnson
",58,0.02,1,57
2109,2014,"
        T18","
Russell Knox
",92,0.02,2,92
2110,2014,"
        T18","
Matt Kuchar
",91,0.02,2,88
2111,2014,"
        T18","
Martin Laird
",66,0.02,1,62
2112,2014,"
        T18","
D.H. Lee
",54,0.02,1,50
2113,2014,"
        T18","
Jamie Lovemark
",64,0.02,1,60
2114,2014,"
        T18","
Jeff Maggert
",54,0.02,1,54
2115,2014,"
        T18","
Troy Matteson
",62,0.02,1,58
2116,2014,"
        T18","
Kevin Na
",94,0.02,2,94
2117,2014,"
        T18","
John Peterson
",62,0.02,1,60
2118,2014,"
        T18","
Jim Renner
",61,0.02,1,59
2119,2014,"
        T18","
Wes Roach
",67,0.02,1,63
2120,2014,"
        T18","
Webb Simpson
",87,0.02,2,84
2121,2014,"
        T18","
Kevin Tway
",64,0.02,1,60
2122,2014,"
        T18","
Johnson Wagner
",69,0.02,1,65
2123,2014,"
        T18","
Lee Westwood
",57,0.02,1,56
2124,2014,"
        T18","
Mark Wilson
",69,0.02,1,65
2125,2014,"
        T40","
Stuart Appleby
",92,0.01,1,90
2126,2014,"
        T40","
Aaron Baddeley
",74,0.01,1,72
2127,2014,"
        T40","
Steven Bowditch
",93,0.01,1,93
2128,2014,"
        T40","
Keegan Bradley
",89,0.01,1,88
2129,2014,"
        T40","
Scott Brown
",100,0.01,1,100
2130,2014,"
        T40","
Ángel Cabrera
",69,0.01,1,69
2131,2014,"
        T40","
Tim Clark
",75,0.01,1,75
2132,2014,"
        T40","
Chad Collins
",78,0.01,1,74
2133,2014,"
        T40","
Erik Compton
",88,0.01,1,88
2134,2014,"
        T40","
Ben Crane
",81,0.01,1,81
2135,2014,"
        T40","
Brian Davis
",93,0.01,1,93
2136,2014,"
        T40","
Brendon de Jonge
",109,0.01,1,109
2137,2014,"
        T40","
Ken Duke
",80,0.01,1,78
2138,2014,"
        T40","
Martin Flores
",85,0.01,1,85
2139,2014,"
        T40","
Rickie Fowler
",91,0.01,1,85
2140,2014,"
        T40","
Robert Garrigus
",80,0.01,1,80
2141,2014,"
        T40","
Retief Goosen
",94,0.01,1,90
2142,2014,"
        T40","
Bill Haas
",107,0.01,1,105
2143,2014,"
        T40","
Brian Harman
",111,0.01,1,111
2144,2014,"
        T40","
David Hearn
",97,0.01,1,97
2145,2014,"
        T40","
Russell Henley
",92,0.01,1,92
2146,2014,"
        T40","
Morgan Hoffmann
",103,0.01,1,99
2147,2014,"
        T40","
J.B. Holmes
",86,0.01,1,86
2148,2014,"
        T40","
Billy Hurley III
",86,0.01,1,86
2149,2014,"
        T40","
Chris Kirk
",105,0.01,1,104
2150,2014,"
        T40","
Danny Lee
",84,0.01,1,80
2151,2014,"
        T40","
Justin Leonard
",75,0.01,1,75
2152,2014,"
        T40","
Hunter Mahan
",88,0.01,1,85
2153,2014,"
        T40","
Hideki Matsuyama
",82,0.01,1,80
2154,2014,"
        T40","
William McGirt
",96,0.01,1,96
2155,2014,"
        T40","
George McNeill
",79,0.01,1,79
2156,2014,"
        T40","
John Merrick
",87,0.01,1,83
2157,2014,"
        T40","
Jeff Overton
",80,0.01,1,76
2158,2014,"
        T40","
Pat Perez
",84,0.01,1,84
2159,2014,"
        T40","
Carl Pettersson
",91,0.01,1,91
2160,2014,"
        T40","
D.A. Points
",75,0.01,1,73
2161,2014,"
        T40","
Ted Potter Jr.
",68,0.01,1,68
2162,2014,"
        T40","
Michael Putnam
",106,0.01,1,102
2163,2014,"
        T40","
Patrick Reed
",92,0.01,1,90
2164,2014,"
        T40","
Andres Romero
",81,0.01,1,77
2165,2014,"
        T40","
Justin Rose
",70,0.01,1,68
2166,2014,"
        T40","
Vijay Singh
",83,0.01,1,83
2167,2014,"
        T40","
Brandt Snedeker
",89,0.01,1,87
2168,2014,"
        T40","
Kyle Stanley
",87,0.01,1,83
2169,2014,"
        T40","
Brendan Steele
",89,0.01,1,85
2170,2014,"
        T40","
Andrew Svoboda
",77,0.01,1,77
2171,2014,"
        T40","
Josh Teater
",90,0.01,1,88
2172,2014,"
        T40","
Nicholas Thompson
",85,0.01,1,81
2173,2014,"
        T40","
Cameron Tringale
",111,0.01,1,111
2174,2014,"
        T40","
Jimmy Walker
",98,0.01,1,96
2175,2015,"
        1","
Charlie Beljan
",76,0.08,6,72
2176,2015,"
        T2","
Lucas Glover
",79,0.06,5,79
2177,2015,"
        T2","
Geoff Ogilvy
",50,0.06,3,48
2178,2015,"
        T4","
Eric Axley
",57,0.05,3,55
2179,2015,"
        T4","
Ernie Els
",57,0.05,3,57
2180,2015,"
        T4","
Greg Owen
",58,0.05,3,58
2181,2015,"
        T4","
Ian Poulter
",68,0.05,3,65
2182,2015,"
        T4","
Andrew Putnam
",68,0.05,3,64
2183,2015,"
        T9","
Derek Fathauer
",81,0.04,3,77
2184,2015,"
        T9","
Chesson Hadley
",101,0.04,4,101
2185,2015,"
        T11","
Stewart Cink
",77,0.03,2,77
2186,2015,"
        T11","
Jim Furyk
",71,0.03,2,64
2187,2015,"
        T11","
Charley Hoffman
",97,0.03,3,94
2188,2015,"
        T11","
Danny Lee
",120,0.03,4,120
2189,2015,"
        T11","
George McNeill
",93,0.03,3,93
2190,2015,"
        T11","
Louis Oosthuizen
",68,0.03,2,63
2191,2015,"
        T11","
Justin Rose
",69,0.03,2,66
2192,2015,"
        T11","
Henrik Stenson
",63,0.03,2,60
2193,2015,"
        T11","
Justin Thomas
",106,0.03,3,106
2194,2015,"
        T20","
Zac Blair
",108,0.02,2,104
2195,2015,"
        T20","
Brendon de Jonge
",106,0.02,2,106
2196,2015,"
        T20","
Martin Flores
",95,0.02,2,91
2197,2015,"
        T20","
Oscar Fraustro
",58,0.02,1,54
2198,2015,"
        T20","
Andres Gonzales
",90,0.02,2,86
2199,2015,"
        T20","
Padraig Harrington
",60,0.02,1,60
2200,2015,"
        T20","
Hideki Matsuyama
",95,0.02,2,91
2201,2015,"
        T20","
Seung-Yul Noh
",65,0.02,1,65
2202,2015,"
        T20","
Jim Renner
",68,0.02,1,66
2203,2015,"
        T20","
Adam Scott
",51,0.02,1,48
2204,2015,"
        T20","
Heath Slocum
",57,0.02,1,53
2205,2015,"
        T20","
Scott Stallings
",60,0.02,1,60
2206,2015,"
        T20","
Michael Thompson
",83,0.02,2,81
2207,2015,"
        T20","
Cameron Tringale
",96,0.02,2,96
2208,2015,"
        T20","
Nick Watney
",91,0.02,2,91
2209,2015,"
        T20","
Mark Wilson
",89,0.02,2,85
2210,2015,"
        T36","
Sangmoon Bae
",98,0.01,1,98
2211,2015,"
        T36","
Blayne Barber
",76,0.01,1,74
2212,2015,"
        T36","
Steven Bowditch
",103,0.01,1,103
2213,2015,"
        T36","
Scott Brown
",97,0.01,1,97
2214,2015,"
        T36","
Paul Casey
",87,0.01,1,82
2215,2015,"
        T36","
Kevin Chappell
",86,0.01,1,86
2216,2015,"
        T36","
Jon Curran
",83,0.01,1,79
2217,2015,"
        T36","
Brian Davis
",86,0.01,1,82
2218,2015,"
        T36","
Luke Donald
",71,0.01,1,71
2219,2015,"
        T36","
Ken Duke
",93,0.01,1,89
2220,2015,"
        T36","
Derek Ernst
",75,0.01,1,71
2221,2015,"
        T36","
Matt Every
",73,0.01,1,70
2222,2015,"
        T36","
Fabián Gómez
",83,0.01,1,83
2223,2015,"
        T36","
Luke Guthrie
",84,0.01,1,82
2224,2015,"
        T36","
Adam Hadwin
",95,0.01,1,93
2225,2015,"
        T36","
James Hahn
",94,0.01,1,94
2226,2015,"
        T36","
Brian Harman
",90,0.01,1,90
2227,2015,"
        T36","
Russell Henley
",87,0.01,1,84
2228,2015,"
        T36","
J.B. Holmes
",89,0.01,1,85
2229,2015,"
        T36","
Max Homa
",78,0.01,1,74
2230,2015,"
        T36","
Billy Horschel
",99,0.01,1,96
2231,2015,"
        T36","
Dustin Johnson
",75,0.01,1,72
2232,2015,"
        T36","
Jerry Kelly
",79,0.01,1,79
2233,2015,"
        T36","
Kevin Kisner
",104,0.01,1,104
2234,2015,"
        T36","
Russell Knox
",96,0.01,1,96
2235,2015,"
        T36","
Brooks Koepka
",84,0.01,1,81
2236,2015,"
        T36","
Matt Kuchar
",97,0.01,1,94
2237,2015,"
        T36","
Marc Leishman
",74,0.01,1,70
2238,2015,"
        T36","
David Lingmerth
",90,0.01,1,90
2239,2015,"
        T36","
Hunter Mahan
",88,0.01,1,84
2240,2015,"
        T36","
Ben Martin
",93,0.01,1,90
2241,2015,"
        T36","
John Merrick
",78,0.01,1,74
2242,2015,"
        T36","
Phil Mickelson
",70,0.01,1,70
2243,2015,"
        T36","
Kevin Na
",98,0.01,1,95
2244,2015,"
        T36","
Sean O'Hair
",86,0.01,1,86
2245,2015,"
        T36","
Jeff Overton
",94,0.01,1,92
2246,2015,"
        T36","
Ryan Palmer
",80,0.01,1,77
2247,2015,"
        T36","
Sung Joon Park
",79,0.01,1,77
2248,2015,"
        T36","
Cameron Percy
",72,0.01,1,70
2249,2015,"
        T36","
Pat Perez
",96,0.01,1,96
2250,2015,"
        T36","
Scott Pinckney
",88,0.01,1,88
2251,2015,"
        T36","
D.A. Points
",72,0.01,1,70
2252,2015,"
        T36","
Jonathan Randolph
",72,0.01,1,70
2253,2015,"
        T36","
Patrick Reed
",103,0.01,1,100
2254,2015,"
        T36","
Webb Simpson
",81,0.01,1,78
2255,2015,"
        T36","
Brandt Snedeker
",98,0.01,1,95
2256,2015,"
        T36","
Jordan Spieth
",91,0.01,1,88
2257,2015,"
        T36","
Shawn Stefani
",94,0.01,1,94
2258,2015,"
        T36","
Kevin Streelman
",95,0.01,1,91
2259,2015,"
        T36","
Chris Stroud
",84,0.01,1,84
2260,2015,"
        T36","
Hudson Swafford
",97,0.01,1,95
2261,2015,"
        T36","
Nicholas Thompson
",90,0.01,1,86
2262,2015,"
        T36","
Brendon Todd
",96,0.01,1,93
2263,2015,"
        T36","
Camilo Villegas
",83,0.01,1,83
2264,2015,"
        T36","
Steve Wheatcroft
",87,0.01,1,83
2265,2015,"
        T36","
Gary Woodland
",81,0.01,1,74
2266,2016,"
        1","
Rory Sabbatini
",57,0.11,6,54
2267,2016,"
        2","
Sergio Garcia
",54,0.06,3,51
2268,2016,"
        T3","
Alex Cejka
",71,0.04,3,67
2269,2016,"
        T3","
Lucas Glover
",75,0.04,3,75
2270,2016,"
        T3","
D.H. Lee
",61,0.04,2,57
2271,2016,"
        T6","
Stuart Appleby
",71,0.03,2,69
2272,2016,"
        T6","
Paul Casey
",77,0.03,2,74
2273,2016,"
        T6","
Andres Gonzales
",80,0.03,2,78
2274,2016,"
        T6","
Chesson Hadley
",81,0.03,2,79
2275,2016,"
        T6","
Russell Henley
",76,0.03,2,76
2276,2016,"
        T6","
Morgan Hoffmann
",71,0.03,2,67
2277,2016,"
        T6","
Tom Hoge
",81,0.03,2,77
2278,2016,"
        T6","
Whee Kim
",82,0.03,2,78
2279,2016,"
        T6","
Russell Knox
",92,0.03,3,89
2280,2016,"
        T6","
Luke List
",79,0.03,2,77
2281,2016,"
        T6","
Steve Marino
",72,0.03,2,68
2282,2016,"
        T6","
Sam Saunders
",69,0.03,2,65
2283,2016,"
        T6","
Cameron Smith
",73,0.03,2,69
2284,2016,"
        T6","
Jordan Spieth
",80,0.03,2,76
2285,2016,"
        T6","
Chris Stroud
",82,0.03,2,80
2286,2016,"
        T6","
Hudson Swafford
",104,0.03,3,104
2287,2016,"
        T6","
Michael Thompson
",71,0.03,2,68
2288,2016,"
        T23","
Thomas Aiken
",70,0.02,1,66
2289,2016,"
        T23","
Scott Brown
",88,0.02,2,88
2290,2016,"
        T23","
Graham DeLaet
",70,0.02,1,66
2291,2016,"
        T23","
Jason Dufner
",105,0.02,2,102
2292,2016,"
        T23","
Ernie Els
",66,0.02,1,66
2293,2016,"
        T23","
Derek Ernst
",59,0.02,1,57
2294,2016,"
        T23","
Derek Fathauer
",94,0.02,2,94
2295,2016,"
        T23","
Robert Garrigus
",69,0.02,1,65
2296,2016,"
        T23","
Rhein Gibson
",58,0.02,1,54
2297,2016,"
        T23","
Bill Haas
",86,0.02,2,82
2298,2016,"
        T23","
J.J. Henry
",68,0.02,1,66
2299,2016,"
        T23","
Hiroshi Iwata
",85,0.02,2,83
2300,2016,"
        T23","
Matt Kuchar
",100,0.02,2,96
2301,2016,"
        T23","
Andrew Landry
",53,0.02,1,49
2302,2016,"
        T23","
Scott Langley
",65,0.02,1,63
2303,2016,"
        T23","
Jamie Lovemark
",91,0.02,2,91
2304,2016,"
        T23","
Hunter Mahan
",61,0.02,1,61
2305,2016,"
        T23","
Rory McIlroy
",69,0.02,1,62
2306,2016,"
        T23","
George McNeill
",51,0.02,1,51
2307,2016,"
        T23","
Kevin Na
",96,0.02,2,93
2308,2016,"
        T23","
Geoff Ogilvy
",63,0.02,1,59
2309,2016,"
        T23","
Louis Oosthuizen
",63,0.02,1,56
2310,2016,"
        T23","
Rob Oppenheim
",67,0.02,1,63
2311,2016,"
        T23","
Greg Owen
",85,0.02,2,81
2312,2016,"
        T23","
Rod Pampling
",54,0.02,1,50
2313,2016,"
        T23","
D.A. Points
",55,0.02,1,51
2314,2016,"
        T23","
Dicky Pride
",55,0.02,1,53
2315,2016,"
        T23","
Kevin Streelman
",82,0.02,2,82
2316,2016,"
        T23","
Brian Stuard
",66,0.02,1,66
2317,2016,"
        T23","
Harold Varner III
",92,0.02,2,92
2318,2016,"
        T23","
Gary Woodland
",95,0.02,2,91
2319,2016,"
        T54","
Tyler Aldridge
",83,0.01,1,79
2320,2016,"
        T54","
Keegan Bradley
",82,0.01,1,82
2321,2016,"
        T54","
Jon Curran
",99,0.01,1,99
2322,2016,"
        T54","
Jason Day
",76,0.01,1,69
2323,2016,"
        T54","
Brendon de Jonge
",83,0.01,1,81
2324,2016,"
        T54","
Tony Finau
",95,0.01,1,95
2325,2016,"
        T54","
Fabián Gómez
",82,0.01,1,79
2326,2016,"
        T54","
Emiliano Grillo
",93,0.01,1,90
2327,2016,"
        T54","
Adam Hadwin
",93,0.01,1,93
2328,2016,"
        T54","
James Hahn
",85,0.01,1,85
2329,2016,"
        T54","
Brian Harman
",104,0.01,1,104
2330,2016,"
        T54","
Billy Horschel
",73,0.01,1,70
2331,2016,"
        T54","
John Huh
",86,0.01,1,85
2332,2016,"
        T54","
Zach Johnson
",90,0.01,1,86
2333,2016,"
        T54","
Sung Kang
",89,0.01,1,87
2334,2016,"
        T54","
Jerry Kelly
",76,0.01,1,76
2335,2016,"
        T54","
Colt Knost
",90,0.01,1,86
2336,2016,"
        T54","
Jason Kokrak
",89,0.01,1,89
2337,2016,"
        T54","
Anirban Lahiri
",72,0.01,1,69
2338,2016,"
        T54","
Danny Lee
",93,0.01,1,90
2339,2016,"
        T54","
David Lingmerth
",84,0.01,1,81
2340,2016,"
        T54","
Will MacKenzie
",84,0.01,1,80
2341,2016,"
        T54","
Ben Martin
",92,0.01,1,88
2342,2016,"
        T54","
William McGirt
",98,0.01,1,98
2343,2016,"
        T54","
Ryan Palmer
",86,0.01,1,86
2344,2016,"
        T54","
Patrick Reed
",105,0.01,1,101
2345,2016,"
        T54","
Charl Schwartzel
",73,0.01,1,70
2346,2016,"
        T54","
John Senden
",88,0.01,1,86
2347,2016,"
        T54","
Webb Simpson
",70,0.01,1,70
2348,2016,"
        T54","
Vijay Singh
",72,0.01,1,72
2349,2016,"
        T54","
Shawn Stefani
",91,0.01,1,87
2350,2016,"
        T54","
Justin Thomas
",99,0.01,1,96
2351,2016,"
        T54","
Cameron Tringale
",81,0.01,1,77
2352,2016,"
        T54","
Tyrone Van Aswegen
",105,0.01,1,102
2353,2016,"
        T54","
Jimmy Walker
",85,0.01,1,82
2354,2016,"
        T54","
Boo Weekley
",83,0.01,1,83
2355,2017,"
        1","
Brad Fritsch
",56,0.06,3,52
2356,2017,"
        2","
Dominic Bozzelli
",69,0.05,3,65
2357,2017,"
        T3","
Jim Furyk
",54,0.04,2,51
2358,2017,"
        T3","
Ryo Ishikawa
",56,0.04,2,56
2359,2017,"
        T3","
Rick Lamb
",54,0.04,2,50
2360,2017,"
        T3","
Sean O'Hair
",84,0.04,3,84
2361,2017,"
        T3","
Ryan Palmer
",61,0.04,2,53
2362,2017,"
        T8","
Byeong Hun An
",77,0.03,2,72
2363,2017,"
        T8","
Zac Blair
",105,0.03,3,99
2364,2017,"
        T8","
Rafa Cabrera Bello
",63,0.03,2,60
2365,2017,"
        T8","
Roberto Castro
",70,0.03,2,68
2366,2017,"
        T8","
Harris English
",84,0.03,2,76
2367,2017,"
        T8","
Russell Henley
",99,0.03,3,97
2368,2017,"
        T8","
Jamie Lovemark
",98,0.03,3,96
2369,2017,"
        T8","
Ben Martin
",86,0.03,2,79
2370,2017,"
        T8","
Tag Ridings
",67,0.03,2,59
2371,2017,"
        T8","
Rory Sabbatini
",71,0.03,2,65
2372,2017,"
        T8","
Adam Scott
",58,0.03,2,58
2373,2017,"
        T8","
Shawn Stefani
",72,0.03,2,68
2374,2017,"
        T8","
Boo Weekley
",75,0.03,2,73
2375,2017,"
        T8","
Richy Werenski
",81,0.03,2,74
2376,2017,"
        T22","
Steven Bowditch
",59,0.02,1,55
2377,2017,"
        T22","
Scott Brown
",95,0.02,2,91
2378,2017,"
        T22","
Ernie Els
",52,0.02,1,52
2379,2017,"
        T22","
Gonzalo Fernandez-Castaño
",63,0.02,1,56
2380,2017,"
        T22","
Sergio Garcia
",65,0.02,1,62
2381,2017,"
        T22","
Lucas Glover
",93,0.02,2,90
2382,2017,"
        T22","
James Hahn
",96,0.02,2,96
2383,2017,"
        T22","
Morgan Hoffmann
",92,0.02,2,88
2384,2017,"
        T22","
John Huh
",92,0.02,2,88
2385,2017,"
        T22","
Jason Kokrak
",95,0.02,2,95
2386,2017,"
        T22","
Nicholas Lindheim
",58,0.02,1,56
2387,2017,"
        T22","
Luke List
",102,0.02,2,98
2388,2017,"
        T22","
Shane Lowry
",52,0.02,1,49
2389,2017,"
        T22","
William McGirt
",89,0.02,2,83
2390,2017,"
        T22","
Rory McIlroy
",51,0.02,1,48
2391,2017,"
        T22","
Trey Mullinax
",88,0.02,2,82
2392,2017,"
        T22","
Seung-Yul Noh
",91,0.02,2,87
2393,2017,"
        T22","
Jonathan Randolph
",68,0.02,1,63
2394,2017,"
        T22","
Justin Rose
",66,0.02,1,64
2395,2017,"
        T22","
Webb Simpson
",102,0.02,2,99
2396,2017,"
        T22","
Brendan Steele
",89,0.02,2,84
2397,2017,"
        T22","
Robert Streb
",98,0.02,2,94
2398,2017,"
        T22","
Steve Wheatcroft
",51,0.02,1,47
2399,2017,"
        T45","
Blayne Barber
",77,0.01,1,71
2400,2017,"
        T45","
Keegan Bradley
",104,0.01,1,102
2401,2017,"
        T45","
Chad Campbell
",97,0.01,1,97
2402,2017,"
        T45","
Bud Cauley
",92,0.01,1,88
2403,2017,"
        T45","
Stewart Cink
",93,0.01,1,93
2404,2017,"
        T45","
Ben Crane
",86,0.01,1,79
2405,2017,"
        T45","
Jason Dufner
",89,0.01,1,82
2406,2017,"
        T45","
Derek Fathauer
",81,0.01,1,75
2407,2017,"
        T45","
Rickie Fowler
",78,0.01,1,76
2408,2017,"
        T45","
Brian Gay
",82,0.01,1,78
2409,2017,"
        T45","
Andres Gonzales
",73,0.01,1,69
2410,2017,"
        T45","
Billy Horschel
",88,0.01,1,86
2411,2017,"
        T45","
Charles Howell III
",86,0.01,1,82
2412,2017,"
        T45","
Mark Hubbard
",81,0.01,1,74
2413,2017,"
        T45","
Mackenzie Hughes
",106,0.01,1,104
2414,2017,"
        T45","
Billy Hurley III
",80,0.01,1,80
2415,2017,"
        T45","
Smylie Kaufman
",76,0.01,1,71
