winner_id,cal_year,player_id,winner,wins
1518,2006,1810,Phil Mickelson,2
1519,2006,20572,Rod Pampling,1
1520,2006,23621,Rory Sabbatini,1
1521,2006,6004,Stephen Ames,1
1522,2006,20098,Stuart Appleby,2
1523,2006,8793,Tiger Woods,8
1524,2006,12782,Tim Herron,1
1525,2006,22378,Trevor Immelman,1
1526,2006,27120,Troy Matteson,1
1527,2006,6567,Vijay Singh,1
1528,2006,24912,Will MacKenzie,1
1529,2007,22371,Aaron Baddeley,1
1530,2007,24502,Adam Scott,1
1531,2007,20848,Ángel Cabrera,1
1532,2007,26289,Boo Weekley,1
1533,2007,27649,Brandt Snedeker,1
1534,2007,7223,Brian Bateman,1
1535,2007,12510,Chad Campbell,1
1536,2007,21961,Charles Howell III,1
1537,2007,12716,Charley Hoffman,1
1538,2007,20850,Daniel Chopra,1
1539,2007,1381,Fred Funk,1
1540,2007,24490,George McNeill,1
1541,2007,21528,Henrik Stenson,1
1542,2007,24781,Hunter Mahan,1
1543,2007,10809,Jim Furyk,1
1544,2007,21949,Joe Ogilvie,1
1545,2007,24925,Jonathan Byrd,1
1546,2007,10860,Justin Leonard,1
1547,2007,24357,K.J. Choi,2
1548,2007,1161,Mark Calcavecchia,1
1549,2007,21878,Mark Wilson,1
1550,2007,10423,Mike Weir,1
1551,2007,27095,Nick Watney,1
1552,2007,20766,Padraig Harrington,1
1553,2007,6643,Paul Goydos,1
1554,2007,1810,Phil Mickelson,3
1555,2007,23621,Rory Sabbatini,1
1556,2007,2239,Scott Verplank,1
1557,2007,6004,Stephen Ames,1
1558,2007,7457,Steve Flesch,2
1559,2007,6527,Steve Stricker,1
1560,2007,8793,Tiger Woods,7
1561,2007,6567,Vijay Singh,2
1562,2007,7867,Woody Austin,1
1563,2007,24024,Zach Johnson,2
1564,2008,24502,Adam Scott,1
1565,2008,25562,Andres Romero,1
1566,2008,29718,Anthony Kim,2
1567,2008,26289,Boo Weekley,1
1568,2008,19846,Brian Gay,1
1569,2008,12652,Cameron Beckman,1
1570,2008,27770,Camilo Villegas,2
1571,2008,25345,Carl Pettersson,1
1572,2008,26476,Chez Reavie,1
1573,2008,23788,D.J. Trahan,1
1574,2008,20850,Daniel Chopra,1
1575,2008,1706,Davis Love III,1
1576,2008,30925,Dustin Johnson,1
1577,2008,6522,Ernie Els,1
1578,2008,22046,Geoff Ogilvy,1
1579,2008,6012,Greg Kraft,1
1580,2008,27141,J.B. Holmes,1
1581,2008,26951,Johnson Wagner,1
1582,2008,10860,Justin Leonard,1
1583,2008,24357,K.J. Choi,1
1584,2008,1945,Kenny Perry,3
1585,2008,26668,Marc Turnesa,1
1586,2008,20766,Padraig Harrington,2
1587,2008,24449,Parker McLachlin,1
1588,2008,1810,Phil Mickelson,2
1589,2008,26420,Richard Johnson,1
1590,2008,23320,Ryan Palmer,1
1591,2008,21350,Ryuji Imada,1
1592,2008,24140,Sean O''Hair',1
1593,2008,21209,Sergio Garcia,1
1594,2008,1707,Steve Lowery,1
1595,2008,20229,Stewart Cink,1
1596,2008,8793,Tiger Woods,4
1597,2008,22378,Trevor Immelman,1
1598,2008,6567,Vijay Singh,3
1599,2008,24912,Will MacKenzie,1
1600,2008,24024,Zach Johnson,1
1601,2009,20848,Ángel Cabrera,1
1602,2009,23623,Bo Van Pelt,1
1603,2009,19846,Brian Gay,2
1604,2009,30925,Dustin Johnson,1
1605,2009,22046,Geoff Ogilvy,2
1606,2009,22293,Heath Slocum,1
1607,2009,21528,Henrik Stenson,1
1608,2009,8075,Jerry Kelly,1
1609,2009,22913,John Rollins,1
1610,2009,1945,Kenny Perry,2
1611,2009,25900,Lucas Glover,1
1612,2009,21878,Mark Wilson,1
1613,2009,27936,Martin Laird,1
1614,2009,23108,Matt Kuchar,1
1615,2009,1116,Michael Bradley,1
1616,2009,23718,Nathan Green,1
1617,2009,27095,Nick Watney,1
1618,2009,24361,Pat Perez,1
1619,2009,25364,Paul Casey,1
1620,2009,1810,Phil Mickelson,3
1621,2009,20157,Retief Goosen,1
1622,2009,23621,Rory Sabbatini,1
1623,2009,26596,Ryan Moore,1
1624,2009,24140,Sean O''Hair',1
1625,2009,6004,Stephen Ames,1
1626,2009,6527,Steve Stricker,3
1627,2009,20229,Stewart Cink,1
1628,2009,8793,Tiger Woods,6
1629,2009,27120,Troy Matteson,1
1630,2009,24663,Y.E. Yang,2
1631,2009,24024,Zach Johnson,2
1632,2010,24502,Adam Scott,1
1633,2010,29718,Anthony Kim,1
1634,2010,21407,Arjun Atwal,1
1635,2010,23541,Ben Crane,1
1636,2010,24924,Bill Haas,2
1637,2010,23548,Bill Lunde,1
1638,2010,25804,Bubba Watson,1
1639,2010,12652,Cameron Beckman,1
1640,2010,27770,Camilo Villegas,1
1641,2010,25345,Carl Pettersson,1
1642,2010,12716,Charley Hoffman,1
1643,2010,27797,Derek Lamely,1
1644,2010,30925,Dustin Johnson,2
1645,2010,6522,Ernie Els,2
1646,2010,22046,Geoff Ogilvy,1
1647,2010,25572,Graeme McDowell,1
1648,2010,22293,Heath Slocum,1
1649,2010,24781,Hunter Mahan,2
1650,2010,24138,Ian Poulter,1
1651,2010,24507,Jason Bohn,1
1652,2010,28089,Jason Day,1
1653,2010,10809,Jim Furyk,3
1654,2010,24925,Jonathan Byrd,1
1655,2010,22405,Justin Rose,2
1656,2010,20396,Lee Westwood,1
1657,2010,26329,Louis Oosthuizen,1
1658,2010,27408,Martin Kaymer,1
1659,2010,20070,Matt Bettencourt,1
1660,2010,23108,Matt Kuchar,1
1661,2010,1810,Phil Mickelson,1
1662,2010,24358,Robert Garrigus,1
1663,2010,1797,Rocco Mediate,1
1664,2010,28237,Rory McIlroy,1
1665,2010,23320,Ryan Palmer,1
1666,2010,6527,Steve Stricker,2
1667,2010,20098,Stuart Appleby,1
1668,2010,23135,Tim Clark,1
1669,2010,24024,Zach Johnson,1
1670,2011,22371,Aaron Baddeley,1
1671,2011,24502,Adam Scott,1
1672,2011,23541,Ben Crane,1
1673,2011,24924,Bill Haas,1
1674,2011,27649,Brandt Snedeker,1
1675,2011,29518,Brendan Steele,1
1676,2011,23800,Bryce Molder,1
1677,2011,25804,Bubba Watson,2
1678,2011,26331,Charl Schwartzel,1
1679,2011,30926,Chris Kirk,1
1680,2011,25240,D.A. Points,1
1681,2011,19825,Darren Clarke,1
1682,2011,2206,David Toms,1
1683,2011,30925,Dustin Johnson,1
1684,2011,21731,Freddie Jacobson,1
1685,2011,31323,Gary Woodland,1
1686,2011,21805,Harrison Frazar,1
1687,2011,27064,Jhonattan Vegas,1
1688,2011,26951,Johnson Wagner,1
1689,2011,24925,Jonathan Byrd,1
1690,2011,22405,Justin Rose,1
1691,2011,24357,K.J. Choi,1
1692,2011,33141,Keegan Bradley,2
1693,2011,25396,Kevin Na,1
1694,2011,25900,Lucas Glover,1
1695,2011,23983,Luke Donald,2
1696,2011,21878,Mark Wilson,2
1697,2011,27936,Martin Laird,1
1698,2011,1116,Michael Bradley,1
1699,2011,27095,Nick Watney,2
1700,2011,1810,Phil Mickelson,1
1701,2011,28237,Rory McIlroy,1
1702,2011,23621,Rory Sabbatini,1
1703,2011,25818,Scott Piercy,1
1704,2011,30692,Scott Stallings,1
1705,2011,24140,Sean O''Hair',1
1706,2011,6527,Steve Stricker,2
1707,2011,29221,Webb Simpson,2
1708,2012,22621,Ben Curtis,1
1709,2012,24924,Bill Haas,1
1710,2012,27649,Brandt Snedeker,2
1711,2012,25804,Bubba Watson,1
1712,2012,25345,Carl Pettersson,1
1713,2012,32334,Charlie Beljan,1
1714,2012,30925,Dustin Johnson,1
1715,2012,6522,Ernie Els,1
1716,2012,24490,George McNeill,1
1717,2012,24781,Hunter Mahan,2
1718,2012,23353,J.J. Henry,1
1719,2012,25686,Jason Dufner,2
1720,2012,34174,John Huh,1
1721,2012,26951,Johnson Wagner,1
1722,2012,27895,Jonas Blixt,1
1723,2012,22405,Justin Rose,1
1724,2012,33141,Keegan Bradley,1
1725,2012,30110,Kyle Stanley,1
1726,2012,23983,Luke Donald,1
1727,2012,26851,Marc Leishman,1
1728,2012,21878,Mark Wilson,1
1729,2012,23108,Matt Kuchar,1
1730,2012,27095,Nick Watney,1
1731,2012,1810,Phil Mickelson,1
1732,2012,32102,Rickie Fowler,1
1733,2012,28237,Rory McIlroy,4
1734,2012,26596,Ryan Moore,1
1735,2012,25818,Scott Piercy,1
1736,2012,30692,Scott Stallings,1
1737,2012,21209,Sergio Garcia,1
1738,2012,6527,Steve Stricker,1
1739,2012,27556,Ted Potter Jr,1
1740,2012,8793,Tiger Woods,3
1741,2012,30750,Tommy Gainey,1
1742,2012,29221,Webb Simpson,1
1743,2012,24024,Zach Johnson,2
1744,2013,24502,Adam Scott,2
1745,2013,28259,Sangmoon Bae,1
1746,2013,24924,Bill Haas,1
1747,2013,29420,Billy Horschel,1
1748,2013,26289,Boo Weekley,1
1749,2013,27649,Brandt Snedeker,2
1750,2013,19846,Brian Gay,1
1751,2013,25240,D.A. Points,1
1752,2013,37273,Derek Ernst,1
1753,2013,30925,Dustin Johnson,1
1754,2013,31323,Gary Woodland,1
1755,2013,25572,Graeme McDowell,1
1756,2013,34099,Harris English,1
1757,2013,21528,Henrik Stenson,2
1758,2013,25686,Jason Dufner,1
1759,2013,27933,John Merrick,1
1760,2013,27895,Jonas Blixt,1
1761,2013,34046,Jordan Spieth,1
1762,2013,22405,Justin Rose,1
1763,2013,20104,Ken Duke,1
1764,2013,27214,Kevin Streelman,1
1765,2013,27936,Martin Laird,1
1766,2013,23108,Matt Kuchar,2
1767,2013,32150,Michael Thompson,1
1768,2013,34360,Patrick Reed,1
1769,2013,1810,Phil Mickelson,2
1770,2013,34098,Russell Henley,1
1771,2013,29479,Scott Brown,1
1772,2013,8793,Tiger Woods,5
1773,2013,7867,Woody Austin,1
1774,2013,24024,Zach Johnson,1
1775,2014,24502,Adam Scott,1
1776,2014,20848,Ángel Cabrera,1
1777,2014,23541,Ben Crane,1
1778,2014,29420,Billy Horschel,2
1779,2014,30927,Brendon Todd,1
1780,2014,27644,Brian Harman,1
1781,2014,25804,Bubba Watson,2
1782,2014,27770,Camilo Villegas,1
1783,2014,34563,Chesson Hadley,1
1784,2014,30926,Chris Kirk,2
1785,2014,30925,Dustin Johnson,1
1786,2014,22046,Geoff Ogilvy,1
1787,2014,34099,Harris English,1
1788,2014,32839,Hideki Matsuyama,1
1789,2014,24781,Hunter Mahan,1
1790,2014,27141,J.B. Holmes,1
1791,2014,28089,Jason Day,1
1792,2014,25632,Jimmy Walker,3
1793,2014,20645,John Senden,1
1794,2014,22405,Justin Rose,1
1795,2014,26679,Kevin Stadler,1
1796,2014,27214,Kevin Streelman,1
1797,2014,27408,Martin Kaymer,2
1798,2014,28307,Matt Every,1
1799,2014,26300,Matt Jones,1
1800,2014,23108,Matt Kuchar,1
1801,2014,29289,S.Y. Noh,1
1802,2014,34360,Patrick Reed,2
1803,2014,28237,Rory McIlroy,3
1804,2014,34098,Russell Henley,1
1805,2014,26596,Ryan Moore,1
1806,2014,30692,Scott Stallings,1
1807,2014,25274,Steven Bowditch,1
1808,2014,23135,Tim Clark,1
1809,2014,29221,Webb Simpson,1
1810,2014,24024,Zach Johnson,1
1811,2015,20472,Alex Cejka,1
1812,2015,28259,Sangmoon Bae,1
1813,2015,33413,Ben Martin,1
1814,2015,24924,Bill Haas,1
1815,2015,27649,Brandt Snedeker,1
1816,2015,36689,Brooks Koepka,1
1817,2015,25804,Bubba Watson,2
1818,2015,12716,Charley Hoffman,1
1819,2015,30926,Chris Kirk,1
1820,2015,29926,Danny Lee,1
1821,2015,34409,David Lingmerth,1
1822,2015,1706,Davis Love III,1
1823,2015,30925,Dustin Johnson,1
1824,2015,28679,Fabián Gómez,1
1825,2015,27141,J.B. Holmes,1
1826,2015,23353,J.J. Henry,1
1827,2015,32448,James Hahn,1
1828,2015,28089,Jason Day,5
1829,2015,10809,Jim Furyk,1
1830,2015,25632,Jimmy Walker,2
1831,2015,34046,Jordan Spieth,5
1832,2015,22405,Justin Rose,1
1833,2015,28307,Matt Every,1
1834,2015,25493,Nick Taylor,1
1835,2015,20766,Padraig Harrington,1
1836,2015,34360,Patrick Reed,1
1837,2015,32102,Rickie Fowler,2
1838,2015,34431,Robert Streb,1
1839,2015,28237,Rory McIlroy,2
1840,2015,26596,Ryan Moore,1
1841,2015,25818,Scott Piercy,1
1842,2015,33204,Shane Lowry,1
1843,2015,25274,Steven Bowditch,1
1844,2015,32640,Troy Merritt,1
1845,2015,24024,Zach Johnson,1
1846,2016,22371,Aaron Baddeley,1
1847,2016,24502,Adam Scott,2
1848,2016,29222,Billy Hurley III,1
1849,2016,29974,Branden Grace,1
1850,2016,27649,Brandt Snedeker,1
1851,2016,31560,Brian Stuard,1
1852,2016,25804,Bubba Watson,1
1853,2016,26331,Charl Schwartzel,1
1854,2016,12716,Charley Hoffman,1
1855,2016,40026,Daniel Berger,1
1856,2016,32139,Danny Willett,1
1857,2016,30925,Dustin Johnson,3
1858,2016,31646,Emiliano Grillo,1
1859,2016,28679,Fabián Gómez,1
1860,2016,25572,Graeme McDowell,1
1861,2016,20593,Greg Chalmers,1
1862,2016,21528,Henrik Stenson,1
1863,2016,32839,Hideki Matsuyama,1
1864,2016,32448,James Hahn,1
1865,2016,28089,Jason Day,3
1866,2016,25686,Jason Dufner,1
1867,2016,27064,Jhonattan Vegas,1
1868,2016,31557,Jim Herman,1
1869,2016,25632,Jimmy Walker,1
1870,2016,34046,Jordan Spieth,2
1871,2016,33448,Justin Thomas,1
1872,2016,29478,Kevin Kisner,1
1873,2016,37455,Si Woo Kim,1
1874,2016,34360,Patrick Reed,1
1875,2016,34466,Peter Malnati,1
1876,2016,28237,Rory McIlroy,2
1877,2016,33122,Russell Knox,2
1878,2016,26596,Ryan Moore,1
1879,2016,21209,Sergio Garcia,1
1880,2016,46440,Smylie Kaufman,1
1881,2016,29725,Tony Finau,1
1882,2016,23325,Vaughn Taylor,1
1883,2016,31202,William McGirt,1
1884,2017,33399,Adam Hadwin,1
1885,2017,29420,Billy Horschel,1
1886,2017,29518,Brendan Steele,1
1887,2017,27644,Brian Harman,1
1888,2017,36689,Brooks Koepka,1
1889,2017,47959,Bryson DeChambeau,1
1890,2017,27963,Chris Stroud,1
1891,2017,39954,Cody Gribble,1
1892,2017,25240,D.A. Points,1
1893,2017,40026,Daniel Berger,1
1894,2017,30925,Dustin Johnson,4
1895,2017,34213,Grayson Murray,1
1896,2017,21528,Henrik Stenson,1
1897,2017,32839,Hideki Matsuyama,3
1898,2017,34264,Hudson Swafford,1
1899,2017,25686,Jason Dufner,1
1900,2017,27064,Jhonattan Vegas,1
1901,2017,46970,Jon Rahm,1
1902,2017,34046,Jordan Spieth,3
1903,2017,33448,Justin Thomas,5
1904,2017,32366,Kevin Chappell,1
1905,2017,29478,Kevin Kisner,1
1906,2017,37455,Si Woo Kim,1
1907,2017,30110,Kyle Stanley,1
1908,2017,35506,Mackenzie Hughes,1
1909,2017,26851,Marc Leishman,2
1910,2017,24361,Pat Perez,1
1911,2017,32102,Rickie Fowler,1
1912,2017,20572,Rod Pampling,1
1913,2017,34098,Russell Henley,1
1914,2017,21209,Sergio Garcia,1
1915,2017,48084,Wesley Bryan,1
1916,2017,48081,Xander Schauffele,2
1917,2018,49964,Aaron Wise,1
1918,2018,33410,Andrew Landry,1
1919,2018,34256,Andrew Putnam,1
1920,2018,46435,Austin Cook,1
1921,2018,27649,Brandt Snedeker,1
1922,2018,29518,Brendan Steele,1
1923,2018,29535,Brice Garnett,1
1924,2018,36689,Brooks Koepka,2
1925,2018,47959,Bryson DeChambeau,3
1926,2018,25804,Bubba Watson,3
1927,2018,30925,Dustin Johnson,3
1928,2018,25198,Francesco Molinari,2
1929,2018,31323,Gary Woodland,1
1930,2018,24138,Ian Poulter,1
1931,2018,28089,Jason Day,2
1932,2018,46970,Jon Rahm,1
1933,2018,22405,Justin Rose,2
1934,2018,33448,Justin Thomas,3
1935,2018,33141,Keegan Bradley,1
1936,2018,25396,Kevin Na,1
1937,2018,39975,Michael Kim,1
1938,2018,24361,Pat Perez,1
1939,2018,35450,Patrick Cantlay,1
1940,2018,34360,Patrick Reed,1
1941,2018,32757,Patton Kizzire,2
1942,2018,25364,Paul Casey,1
1943,2018,1810,Phil Mickelson,1
1944,2018,28237,Rory McIlroy,1
1945,2018,19803,Ryan Armour,1
1946,2018,32816,Satoshi Kodaira,1
1947,2018,27556,Ted Potter Jr,1
1948,2018,8793,Tiger Woods,1
1949,2018,32640,Troy Merritt,1
1950,2018,29221,Webb Simpson,1
1951,2019,35449,Adam Long,1
1952,2019,36689,Brooks Koepka,3
1953,2019,47959,Bryson DeChambeau,1
1954,2019,52372,Cameron Champ,1
1955,2019,21961,Charles Howell III,1
1956,2019,26476,Chez Reavie,1
1957,2019,50525,Collin Morikawa,1
1958,2019,39997,Corey Conners,1
1959,2019,30925,Dustin Johnson,1
1960,2019,29970,Dylan Frittelli,1
1961,2019,25198,Francesco Molinari,1
1962,2019,31323,Gary Woodland,1
1963,2019,25572,Graeme McDowell,1
1964,2019,27141,J.B. Holmes,1
1965,2019,49771,J.T. Poston,1
1966,2019,31557,Jim Herman,1
1967,2019,22405,Justin Rose,1
1968,2019,33448,Justin Thomas,1
1969,2019,27974,Sung Kang,1
1970,2019,39546,Keith Mitchell,1
1971,2019,29478,Kevin Kisner,1
1972,2019,25396,Kevin Na,1
1973,2019,32333,Kevin Tway,1
1974,2019,26851,Marc Leishman,1
1975,2019,35617,Martin Trainer,1
1976,2019,23108,Matt Kuchar,2
1977,2019,56278,Matthew Wolff,1
1978,2019,39977,Max Homa,1
1979,2019,28775,Nate Lashley,1
1980,2019,29908,C.T. Pan,1
1981,2019,35450,Patrick Cantlay,1
1982,2019,34360,Patrick Reed,1
1983,2019,25364,Paul Casey,1
1984,2019,1810,Phil Mickelson,1
1985,2019,32102,Rickie Fowler,1
1986,2019,28237,Rory McIlroy,3
1987,2019,33204,Shane Lowry,1
1988,2019,8793,Tiger Woods,1
1989,2019,48081,Xander Schauffele,2
1990,2020,24502,Adam Scott,1
1991,2020,33410,Andrew Landry,1
1992,2020,30927,Brendon Todd,2
1993,2020,47959,Bryson DeChambeau,1
1994,2020,52372,Cameron Champ,1
1995,2020,35891,Cameron Smith,1
1996,2020,50525,Collin Morikawa,2
1997,2020,40026,Daniel Berger,1
1998,2020,30925,Dustin Johnson,3
1999,2020,39971,Sungjae Im,1
2000,2020,31557,Jim Herman,1
2001,2020,45486,Joaquin Niemann,1
2002,2020,46970,Jon Rahm,2
2003,2020,33448,Justin Thomas,3
2004,2020,25396,Kevin Na,1
2005,2020,35310,Lanto Griffin,1
2006,2020,26851,Marc Leishman,1
2007,2020,32150,Michael Thompson,1
2008,2020,25493,Nick Taylor,1
2009,2020,34360,Patrick Reed,1
2010,2020,47128,Richy Werenski,1
2011,2020,28237,Rory McIlroy,1
2012,2020,48822,Sebastián Muñoz,1
2013,2020,8793,Tiger Woods,1
2014,2020,45609,Tyler Duncan,1
2015,2020,34363,Tyrrell Hatton,1
2016,2020,46717,Viktor Hovland,1
2017,2020,29221,Webb Simpson,2
2018,2021,45526,Abraham Ancer,1
2019,2021,29420,Billy Horschel,1
2020,2021,29974,Branden Grace,1
2021,2021,19846,Brian Gay,1
2022,2021,36689,Brooks Koepka,1
2023,2021,47959,Bryson DeChambeau,2
2024,2021,52372,Cameron Champ,1
2025,2021,45157,Cam Davis,1
2026,2021,33667,Carlos Ortiz,1
2027,2021,50525,Collin Morikawa,2
2028,2021,40026,Daniel Berger,1
2029,2021,30925,Dustin Johnson,1
2030,2021,40006,Erik van Rooyen,1
2031,2021,54421,Garrick Higgo,1
2032,2021,34099,Harris English,2
2033,2021,32839,Hideki Matsuyama,1
2034,2021,34264,Hudson Swafford,1
2035,2021,30944,Jason Kokrak,2
2036,2021,34076,Joel Dahmen,1
2037,2021,46970,Jon Rahm,1
2038,2021,34046,Jordan Spieth,1
2039,2021,33448,Justin Thomas,1
2040,2021,29478,Kevin Kisner,1
2041,2021,25396,Kevin Na,1
2042,2021,37455,Si Woo Kim,1
2043,2021,32791,K.H. Lee,1
2044,2021,25900,Lucas Glover,1
2045,2021,27936,Martin Laird,1
2046,2021,26300,Matt Jones,1
2047,2021,39977,Max Homa,1
2048,2021,35450,Patrick Cantlay,4
2049,2021,34360,Patrick Reed,1
2050,2021,1810,Phil Mickelson,1
2051,2021,34431,Robert Streb,1
2052,2021,28237,Rory McIlroy,1
2053,2021,47504,Sam Burns,1
2054,2021,28252,Seamus Power,1
2055,2021,21209,Sergio Garcia,1
2056,2021,20229,Stewart Cink,2
2057,2021,29725,Tony Finau,1
2058,2021,46717,Viktor Hovland,1
2059,2022,29420,Billy Horschel,1
2060,2022,35891,Cameron Smith,3
2061,2022,47983,Chad Ramey,1
2062,2022,26476,Chez Reavie,1
2063,2022,32839,Hideki Matsuyama,2
2064,2022,34264,Hudson Swafford,1
2065,2022,39971,Sungjae Im,1
2066,2022,39324,J.J. Spaun,1
2067,2022,49771,J.T. Poston,1
2068,2022,30944,Jason Kokrak,1
2069,2022,45486,Joaquin Niemann,1
2070,2022,46970,Jon Rahm,1
2071,2022,34046,Jordan Spieth,1
2072,2022,33448,Justin Thomas,1
2073,2022,55182,Tom Kim,1
2074,2022,32791,K.H. Lee,1
2075,2022,39058,Lucas Herbert,1
2076,2022,27129,Luke List,1
2077,2022,40098,Matt Fitzpatrick,1
2078,2022,39977,Max Homa,2
2079,2022,35450,Patrick Cantlay,1
2080,2022,28237,Rory McIlroy,3
2081,2022,28420,Ryan Brehm,1
2082,2022,47504,Sam Burns,3
2083,2022,46046,Scottie Scheffler,4
2084,2022,49960,Sepp Straka,1
2085,2022,46402,Talor Gooch,1
2086,2022,35532,Tom Hoge,1
2087,2022,29725,Tony Finau,2
2088,2022,46601,Trey Mullinax,1
2089,2022,46717,Viktor Hovland,1
2090,2022,47483,Will Zalatoris,1
2091,2022,48081,Xander Schauffele,2
