c_stat_id,player_id,tour,year,season,events,wins,seconds,thirds,top_10,top_25,cuts_made,earnings
447,25240,R,2015,2014-15,26,0,0,0,0,3,11,390607
448,25240,R,2014,2013-14,27,0,0,0,0,1,12,364653
449,25240,R,2013,2013,28,1,1,0,3,5,15,2658887
450,25240,R,2012,2012,29,0,1,0,3,9,15,1533361
451,25240,R,2011,2011,26,1,0,0,3,6,18,2034156
452,25240,R,2010,2010,29,0,0,0,3,7,15,975433
453,25240,R,2009,2009,29,0,0,1,4,8,19,1320021
454,25240,R,2008,2008,3,0,0,0,0,1,3,126918
455,25240,R,2006,2006,28,0,0,0,1,3,12,405984
456,25240,R,2005,2005,33,0,0,0,0,4,15,400540
457,25240,R,2004,2004,2,0,0,0,0,0,0,0
458,35912,R,2022,2021-22,2,0,0,0,0,0,0,0
459,35912,R,2018,2017-18,1,0,0,0,0,0,1,64500
460,35912,R,2016,2015-16,1,0,0,0,0,0,1,51489
461,60365,R,2023,2022-23,1,0,0,0,0,0,0,0
462,49771,R,2023,2022-23,11,0,0,0,1,5,7,744174
463,49771,R,2022,2021-22,30,1,1,1,4,10,15,3292443
464,49771,R,2021,2020-21,29,0,1,1,2,6,15,1663521
465,49771,R,2020,2019-20,23,0,0,0,2,6,16,1282929
466,49771,R,2019,2018-19,29,1,0,0,3,9,21,2461215
467,49771,R,2018,2017-18,22,0,0,0,2,6,14,940661
468,49771,R,2017,2016-17,28,0,0,0,1,4,20,662565
469,27556,R,2023,2022-23,1,0,0,0,0,0,0,0
470,27556,R,2022,2021-22,9,0,0,0,0,0,0,0
471,27556,R,2021,2020-21,25,0,0,0,1,3,9,355877
472,27556,R,2020,2019-20,19,0,0,0,2,2,4,361540
473,27556,R,2019,2018-19,23,0,0,0,1,4,14,757721
474,27556,R,2018,2017-18,28,1,0,0,1,4,15,1976198
475,27556,R,2017,2016-17,2,0,0,0,0,0,1,31284
476,27556,R,2016,2015-16,2,0,0,0,0,0,0,0
477,27556,R,2014,2013-14,24,0,0,0,0,3,9,386341
478,27556,R,2013,2013,22,0,0,0,2,5,11,829770
479,27556,R,2012,2012,25,1,0,0,1,2,13,1383170
480,52955,R,2022,2021-22,3,0,0,0,0,0,1,0
481,23778,R,2023,2022-23,1,0,0,0,0,0,0,0
482,23778,R,2022,2021-22,1,0,0,0,0,0,0,0
483,23778,R,2021,2020-21,1,0,0,0,0,0,0,0
484,23778,R,2019,2018-19,1,0,0,0,0,0,0,0
485,23778,R,2017,2016-17,1,0,0,0,0,0,0,0
486,23778,R,2015,2014-15,1,0,0,0,0,0,0,0
487,23778,R,2014,2013-14,0,0,0,0,0,0,0,0
488,23778,R,2013,2013,2,0,0,0,0,0,1,11340
489,23778,R,2012,2012,0,0,0,0,0,0,0,0
490,23778,R,2011,2011,1,0,0,0,0,0,0,0
491,23778,R,2010,2010,4,0,0,0,0,0,1,12060
492,23778,R,2009,2009,25,0,0,0,1,2,11,333971
493,23778,R,2008,2008,29,0,1,0,3,4,14,862413
494,23778,R,2007,2007,2,0,0,0,0,0,0,0
495,23778,R,2005,2005,2,0,0,0,0,0,0,0
496,23778,R,2004,2004,1,0,0,0,0,0,1,9713
497,23778,R,2003,2003,1,0,0,0,0,0,0,0
498,23778,R,2002,2002,1,0,0,0,0,0,0,0
499,64267,R,2023,2022-23,1,0,0,0,0,0,0,0
500,49303,R,2023,2022-23,8,0,0,0,0,0,3,51681
501,49303,R,2019,2018-19,25,0,0,0,1,3,10,449226
502,49303,R,2017,2016-17,1,0,0,0,0,0,1,11280
503,33408,R,2023,2022-23,11,0,1,0,1,1,7,1051232
504,33408,R,2018,2017-18,1,0,0,0,0,0,0,0
505,33408,R,2017,2016-17,1,0,0,0,0,0,0,0
506,33408,R,2009,2009,1,0,0,0,0,0,0,0
507,10885,R,2021,2020-21,1,0,0,0,0,0,0,0
508,10885,R,2020,2019-20,4,0,0,0,0,0,0,0
509,10885,R,2019,2018-19,5,0,0,0,0,0,2,14715
510,10885,R,2018,2017-18,8,0,0,0,0,0,2,19970
511,10885,R,2017,2016-17,4,0,0,0,0,0,2,32851
512,10885,R,2016,2015-16,23,0,0,0,0,0,2,25271
513,10885,R,2015,2014-15,25,0,0,0,1,1,8,271887
514,10885,R,2014,2013-14,29,0,0,0,0,5,12,514288
515,10885,R,2013,2013,24,0,0,0,1,1,5,204272
516,10885,R,2012,2012,27,0,1,0,2,3,12,808927
517,10885,R,2011,2011,25,0,0,0,3,7,19,1452567
518,10885,R,2010,2010,22,0,2,1,5,11,18,2974997
519,10885,R,2009,2009,21,0,1,0,3,8,16,1890946
520,10885,R,2008,2008,28,0,2,1,9,17,27,3606700
521,10885,R,2007,2007,28,0,0,2,8,11,18,2219538
522,10885,R,2006,2006,22,0,0,0,3,12,20,1503581
523,10885,R,2005,2005,31,0,0,0,3,9,17,1184458
524,10885,R,2004,2004,26,0,0,0,5,11,22,1513537
525,10885,R,2003,2003,24,0,0,1,9,13,21,2176452
526,10885,R,2002,2002,27,0,2,1,8,14,22,2115771
527,10885,R,2001,2001,29,2,0,0,5,14,25,2309029
528,10885,R,2000,2000,26,2,1,0,3,10,22,1968685
529,10885,R,1999,1999,27,0,0,0,0,4,17,321507
530,10885,R,1998,1998,9,0,0,0,1,4,7,191867
531,10885,R,1997,1997,8,0,0,0,1,2,3,69990
532,10885,R,1996,1996,7,0,0,0,0,0,2,15932
533,10885,R,1995,1995,9,0,0,0,0,3,5,73288
534,10885,R,1993,1993,6,0,0,0,0,0,1,11052
535,33948,R,2023,2022-23,13,0,0,0,1,4,10,827226
536,33948,R,2022,2021-22,2,0,0,0,0,1,2,74259
537,33948,R,2021,2020-21,29,0,0,0,1,1,14,540748
538,33948,R,2020,2019-20,22,0,0,1,5,9,15,2283951
539,33948,R,2019,2018-19,22,0,0,1,3,8,19,1990033
540,33948,R,2018,2017-18,24,0,2,0,4,7,19,2599264
541,33948,R,2017,2016-17,22,0,0,0,3,4,17,1236090
542,33948,R,2016,2015-16,14,0,1,0,2,5,10,926797
543,33948,R,2015,2014-15,5,0,0,0,0,1,2,63450
544,33948,R,2014,2013-14,1,0,0,0,0,0,1,65350
545,33948,R,2010,2010,8,0,0,0,0,0,1,0
546,45526,R,2022,2021-22,18,0,0,0,3,5,13,1777504
547,45526,R,2021,2020-21,27,1,1,0,9,18,24,5816565
548,45526,R,2020,2019-20,20,0,2,0,4,9,17,2903306
549,45526,R,2019,2018-19,27,0,1,0,4,10,20,2688625
550,45526,R,2018,2017-18,30,0,0,0,5,9,20,1676695
551,45526,R,2017,2016-17,1,0,0,0,0,0,1,15820
552,45526,R,2016,2015-16,19,0,0,0,0,1,6,162811
553,19803,R,2023,2022-23,12,0,0,0,0,2,7,357484
554,19803,R,2022,2021-22,19,0,0,0,0,4,9,412318
555,19803,R,2021,2020-21,28,0,0,0,4,5,12,962354
556,19803,R,2020,2019-20,21,0,0,0,3,6,8,850571
557,19803,R,2019,2018-19,28,0,0,0,1,7,17,955468
558,19803,R,2018,2017-18,32,1,1,0,3,9,22,2485203
559,19803,R,2017,2016-17,20,0,0,0,1,1,11,443006
560,19803,R,2016,2015-16,1,0,0,0,0,1,1,32455
561,19803,R,2015,2014-15,17,0,0,0,0,1,6,144229
562,19803,R,2010,2010,1,0,0,0,0,0,0,0
563,19803,R,2008,2008,32,0,0,0,0,4,13,354508
564,19803,R,2007,2007,32,0,0,0,3,7,21,862979
565,52096,R,2023,2022-23,1,0,0,0,0,0,0,0
566,52096,R,2022,2021-22,4,0,0,0,0,0,3,143413
567,52096,R,2019,2018-19,3,0,0,0,0,0,1,25350
568,21407,R,2023,2022-23,4,0,0,0,0,0,1,16367
569,21407,R,2022,2021-22,7,0,0,0,0,0,2,21150
570,21407,R,2021,2020-21,8,0,0,0,0,0,1,8120
571,21407,R,2020,2019-20,12,0,0,0,0,0,5,63252
572,21407,R,2019,2018-19,6,0,0,0,0,1,3,62095
573,21407,R,2018,2017-18,6,0,0,0,0,0,1,12006
574,21407,R,2017,2016-17,6,0,0,0,0,0,3,40799
575,21407,R,2016,2015-16,6,0,0,0,0,0,2,28598
576,21407,R,2015,2014-15,7,0,0,0,0,0,4,63909
577,21407,R,2014,2013-14,4,0,0,0,0,0,1,6980
578,21407,R,2013,2013,8,0,0,0,0,0,2,22122
579,21407,R,2012,2012,27,0,0,0,1,3,12,348770
580,21407,R,2011,2011,29,0,0,0,1,5,18,690237
581,21407,R,2010,2010,13,1,0,1,3,4,11,1507143
582,21407,R,2009,2009,12,0,0,0,0,0,4,76676
583,21407,R,2007,2007,12,0,0,0,0,1,6,135015
584,21407,R,2006,2006,33,0,0,0,1,6,15,550535
585,21407,R,2005,2005,17,0,1,0,4,5,16,963768
586,21407,R,2004,2004,30,0,0,0,1,4,12,486052
587,21407,R,2003,2003,1,0,0,0,0,0,1,32500
588,21407,R,2002,2002,1,0,0,0,0,0,0,0
589,21407,R,1999,1999,2,0,0,0,0,0,0,0
590,21407,R,1996,1996,2,0,0,0,0,0,1,3506
591,56676,R,2023,2022-23,1,0,0,0,0,0,0,0
592,56676,R,2022,2021-22,2,0,0,0,1,1,1,220850
593,56676,R,2021,2020-21,8,0,0,0,0,1,2,94998
594,56676,R,2021,2020-21,2,0,0,0,0,0,1,94998
595,56676,R,2019,2018-19,1,0,0,0,0,0,0,0
596,23048,R,2022,2021-22,2,0,0,0,0,0,0,0
597,23048,R,2021,2020-21,3,0,0,0,0,0,0,0
598,23048,R,2020,2019-20,2,0,0,0,0,0,0,0
599,23048,R,2019,2018-19,6,0,0,0,0,0,0,0
600,23048,R,2018,2017-18,7,0,0,0,0,0,4,69125
601,23048,R,2017,2016-17,4,0,0,0,0,0,1,9198
602,23048,R,2016,2015-16,7,0,0,0,0,1,3,71563
603,23048,R,2015,2014-15,21,0,0,0,0,2,7,170687
604,23048,R,2014,2013-14,10,0,0,0,0,2,7,180734
605,23048,R,2013,2013,2,0,0,0,0,0,0,0
606,23048,R,2012,2012,3,0,0,0,0,0,1,7215
607,23048,R,2011,2011,2,0,0,0,0,0,0,0
608,23048,R,2010,2010,6,0,0,0,0,0,2,24124
609,23048,R,2009,2009,30,0,0,0,0,0,7,83152
610,23048,R,2008,2008,35,0,0,0,3,6,22,899215
611,23048,R,2007,2007,36,0,0,0,0,4,18,440911
612,23048,R,2006,2006,29,1,0,1,2,5,16,1274580
613,23048,R,2005,2005,2,0,0,0,0,0,1,11100
614,23048,R,2004,2004,1,0,0,0,0,0,0,0
615,22371,R,2023,2022-23,9,0,0,0,2,2,6,590357
616,22371,R,2022,2021-22,13,0,0,0,0,1,6,199830
617,22371,R,2021,2020-21,22,0,0,0,0,1,8,160640
618,22371,R,2020,2019-20,17,0,0,0,0,2,7,286504
619,22371,R,2019,2018-19,18,0,1,0,3,6,10,904982
620,22371,R,2018,2017-18,27,0,0,0,1,5,15,725928
621,22371,R,2017,2016-17,20,0,0,0,2,4,11,755356
622,22371,R,2016,2015-16,28,1,0,0,5,7,19,1644915
623,22371,R,2015,2014-15,25,0,0,0,1,3,13,439925
624,22371,R,2014,2013-14,24,0,0,0,2,4,13,942559
625,22371,R,2013,2013,24,0,0,0,2,4,10,721024
626,22371,R,2012,2012,22,0,0,0,3,6,16,1215753
627,22371,R,2011,2011,22,1,0,1,5,11,17,3094693
628,22371,R,2010,2010,26,0,0,1,2,4,21,879317
629,22371,R,2009,2009,23,0,0,0,2,6,14,837065
630,22371,R,2008,2008,22,0,1,0,3,9,17,1665587
631,22371,R,2007,2007,23,1,1,0,7,13,19,3441119
632,22371,R,2006,2006,25,1,0,0,2,6,14,1516513
633,22371,R,2005,2005,27,0,0,0,5,8,16,1006006
634,22371,R,2004,2004,27,0,1,0,1,3,16,632876
635,22371,R,2003,2003,20,0,1,0,3,4,15,989168
636,22371,R,2002,2002,3,0,0,0,0,0,2,16380
637,22371,R,2001,2001,9,0,0,0,0,0,2,19435
638,22371,R,2000,2000,9,0,0,0,0,0,1,0
639,28259,R,2023,2022-23,1,0,0,0,0,0,0,0
640,28259,R,2022,2021-22,8,0,0,0,0,0,2,23357
641,28259,R,2021,2020-21,11,0,0,0,0,0,3,40945
642,28259,R,2020,2019-20,9,0,0,0,0,0,3,37910
643,28259,R,2019,2018-19,22,0,0,0,0,0,8,172472
644,28259,R,2018,2017-18,17,0,0,0,0,1,5,184057
645,28259,R,2016,2015-16,0,0,0,0,0,0,0,0
646,28259,R,2015,2014-15,30,1,0,0,5,6,20,2599632
647,28259,R,2014,2013-14,24,0,0,0,0,6,13,718111
648,28259,R,2013,2013,26,1,0,0,2,2,16,1714640
649,28259,R,2012,2012,25,0,1,0,2,4,17,1165952
650,28259,R,2011,2011,2,0,0,0,0,0,1,37351
651,28259,R,2009,2009,2,0,0,0,0,0,0,0
652,56003,R,2023,2022-23,1,0,0,0,0,0,1,17430
653,56003,R,2020,2019-20,1,0,0,0,0,0,1,0
654,20498,R,2014,2013-14,17,0,1,0,1,1,8,616316
655,20498,R,2012,2012,13,0,0,0,0,1,6,154111
656,20498,R,2011,2011,19,0,1,0,3,3,11,942286
657,20498,R,2010,2010,28,0,0,0,1,6,15,753577
658,20498,R,2009,2009,28,0,1,0,3,6,16,1186982
659,20498,R,2008,2008,30,0,0,0,3,14,26,2039808
660,20498,R,2007,2007,31,0,0,0,1,7,26,985453
661,20498,R,2006,2006,25,0,0,0,3,8,16,844547
662,20498,R,2005,2005,33,0,0,0,2,5,18,624191
663,20498,R,2004,2004,30,0,1,0,3,9,21,1156517
664,20498,R,2003,2003,33,0,1,1,7,16,24,2202519
665,20498,R,2002,2002,33,0,0,1,2,6,22,817514
666,20498,R,2001,2001,31,0,1,0,2,6,22,812001
667,20498,R,1999,1999,28,0,0,0,0,0,12,115357
668,34374,R,2023,2022-23,12,0,0,0,1,2,5,422239
669,34374,R,2022,2021-22,2,0,0,0,0,0,0,0
670,34374,R,2021,2020-21,1,0,0,0,0,0,1,29750
671,34374,R,2017,2016-17,0,0,0,0,0,0,0,0
672,24846,R,2023,2022-23,2,0,0,0,0,0,0,0
673,24846,R,2022,2021-22,11,0,0,0,0,1,4,83169
674,24846,R,2021,2020-21,13,0,0,0,0,1,4,86597
675,24846,R,2020,2019-20,11,0,0,0,0,1,5,158741
676,24846,R,2019,2018-19,11,0,0,0,0,0,2,22370
677,24846,R,2018,2017-18,22,0,0,0,1,3,11,340591
678,24846,R,2017,2016-17,31,0,0,0,0,7,19,697624
679,24846,R,2016,2015-16,29,0,0,0,4,7,20,1158800
680,24846,R,2015,2014-15,27,0,0,1,1,4,13,614455
681,24846,R,2014,2013-14,27,0,0,0,2,5,19,706855
682,24846,R,2013,2013,26,0,0,0,0,5,11,553878
683,24846,R,2012,2012,28,0,0,1,1,4,18,805408
684,24846,R,2011,2011,23,0,0,0,2,4,16,951587
685,24846,R,2010,2010,28,0,0,1,6,9,23,1835195
686,24846,R,2009,2009,23,0,1,0,1,1,11,684863
687,24846,R,2007,2007,2,0,0,0,0,0,1,12540
688,24846,R,2006,2006,2,0,0,0,0,0,1,6947
689,24846,R,2005,2005,1,0,0,0,0,0,0,0
690,24846,R,2004,2004,7,0,0,0,0,1,2,85520
691,24846,R,2003,2003,6,0,0,0,0,0,0,0
692,24846,R,2003,2003,4,0,0,0,0,2,3,0
693,24846,R,2002,2002,1,0,0,0,0,0,0,0
694,24846,R,2000,2000,1,0,0,0,0,0,0,0
695,12652,R,2021,2020-21,0,0,0,0,0,0,0,0
696,12652,R,2020,2019-20,1,0,0,0,0,0,0,0
697,12652,R,2019,2018-19,3,0,0,0,0,0,0,0
698,12652,R,2018,2017-18,6,0,0,0,0,0,2,12694
699,12652,R,2017,2016-17,3,0,0,0,0,0,0,0
700,12652,R,2016,2015-16,12,0,0,0,0,1,2,59191
701,12652,R,2015,2014-15,8,0,0,0,0,0,3,32995
702,12652,R,2014,2013-14,12,0,0,0,0,0,5,72835
703,12652,R,2013,2013,8,0,1,0,1,1,2,276805
704,12652,R,2012,2012,26,0,0,0,0,2,14,287506
705,12652,R,2011,2011,25,0,0,0,0,4,11,455085
706,12652,R,2010,2010,25,1,0,0,3,4,9,1158485
707,12652,R,2009,2009,26,0,0,0,2,5,17,726705
708,12652,R,2008,2008,29,1,0,0,2,4,16,1312837
709,12652,R,2007,2007,29,0,0,1,3,7,19,902258
710,12652,R,2006,2006,16,0,0,0,1,4,8,288427
711,12652,R,2005,2005,31,0,0,0,1,4,16,474107
712,12652,R,2004,2004,30,0,0,0,2,4,20,779189
713,12652,R,2003,2003,26,0,0,0,1,6,18,608981
714,12652,R,2002,2002,26,0,0,1,3,9,18,907740
715,12652,R,2001,2001,29,1,0,0,4,7,23,1071343
716,12652,R,2000,2000,26,0,0,0,0,6,14,291515
717,12652,R,1999,1999,28,0,0,0,0,3,12,147036
718,12652,R,1998,1998,1,0,0,0,0,0,0,0
719,12652,R,1997,1997,1,0,0,0,0,0,1,5185
720,12652,R,1993,1993,1,0,0,0,0,0,0,0
721,23614,R,2022,2021-22,1,0,0,0,0,0,0,0
722,23614,R,2021,2020-21,1,0,0,0,0,0,0,0
723,23614,R,2020,2019-20,3,0,0,0,0,0,1,17400
724,23614,R,2019,2018-19,1,0,0,0,0,0,1,18550
725,23614,R,2018,2017-18,1,0,0,0,0,0,0,0
726,23614,R,2017,2016-17,1,0,0,0,0,0,0,0
727,23614,R,2016,2015-16,1,0,0,0,0,0,1,17450
728,23614,R,2015,2014-15,1,0,0,0,0,0,0,0
729,23614,R,2014,2013-14,3,0,0,0,0,0,0,0
730,23614,R,2013,2013,3,0,0,0,0,0,0,0
731,23614,R,2012,2012,10,0,0,0,0,2,4,200049
732,23614,R,2011,2011,21,0,0,0,0,1,5,135225
733,23614,R,2010,2010,11,0,0,0,0,1,4,128877
734,23614,R,2009,2009,26,0,0,0,1,6,14,676899
735,23614,R,2008,2008,29,0,0,1,1,5,17,730001
736,23614,R,2007,2007,29,0,0,0,2,7,17,868658
737,23614,R,2006,2006,27,0,0,0,1,5,15,658225
738,23614,R,2005,2005,26,0,1,1,2,4,8,701242
739,23614,R,2004,2004,28,0,0,0,0,0,14,230499
740,23614,R,2003,2003,26,0,1,0,2,5,14,1013950
741,23614,R,2002,2002,30,2,1,0,5,8,19,2938365
742,23614,R,2001,2001,31,0,0,0,2,5,15,460565
743,23614,R,2000,2000,29,0,0,0,0,2,13,249881
744,23614,R,1999,1999,24,1,0,0,2,3,9,610555
745,32334,R,2022,2021-22,1,0,0,0,0,0,0,0
746,32334,R,2021,2020-21,6,0,0,0,0,0,1,15263
747,32334,R,2020,2019-20,3,0,0,0,0,0,0,0
748,32334,R,2019,2018-19,5,0,0,0,0,0,2,18304
749,32334,R,2018,2017-18,9,0,0,0,0,0,2,21344
750,32334,R,2017,2016-17,8,0,0,0,0,0,1,13869
751,32334,R,2016,2015-16,13,0,0,0,0,0,1,11160
752,32334,R,2015,2014-15,27,0,0,1,1,3,11,782546
753,32334,R,2014,2013-14,26,0,0,0,1,5,12,712652
754,32334,R,2013,2013,24,0,1,0,1,3,7,916229
755,32334,R,2012,2012,22,1,0,1,3,3,9,1373528
756,32334,R,2009,2009,1,0,0,0,0,0,0,0
757,32334,R,2008,2008,1,0,0,0,0,0,0,0
758,1076,R,2022,2021-22,0,0,0,0,0,0,0,0
759,1076,R,2012,2012,0,0,0,0,0,0,0,0
760,1076,R,1997,1997,1,0,0,0,0,0,0,0
761,1076,R,1996,1996,1,0,0,0,0,0,0,0
762,1076,R,1987,1987,0,0,0,0,0,0,0,0
763,1076,R,1985,1985,1,0,0,0,0,0,1,0
764,1076,R,1973,1973,25,1,0,0,3,8,17,44888
765,1076,R,1972,1972,32,1,1,1,7,15,24,84784
766,1076,R,1971,1971,36,0,2,0,7,15,30,76443
767,1076,R,1970,1970,33,1,0,0,5,10,22,49237
768,1076,R,1969,1969,26,1,2,0,10,13,18,72397
769,1076,R,1968,1968,30,0,0,0,2,8,17,14389
770,1076,R,1967,1967,9,0,0,1,3,4,7,14566
771,1076,R,1967,1967,2,0,0,0,1,1,2,0
772,1076,R,1966,1966,2,0,0,0,0,0,1,0
773,1076,R,1965,1965,3,0,0,0,1,2,3,0
774,1076,R,1964,1964,3,0,0,0,0,1,2,0
775,1076,R,1963,1963,1,0,0,0,0,0,0,0
776,1076,R,1962,1962,2,0,0,0,0,1,1,0
777,1076,R,1961,1961,4,0,0,0,0,1,3,0
778,1076,R,1960,1960,2,0,0,0,0,0,1,0
779,1076,R,1959,1959,2,0,0,0,0,0,0,0
780,1076,R,1958,1958,2,0,0,0,0,0,1,0
781,1076,R,1957,1957,2,0,0,0,0,0,2,0
782,1076,R,1956,1956,2,0,0,0,0,0,1,0
783,1076,R,1955,1955,1,0,0,0,0,0,0,0
784,49117,R,2023,2022-23,1,0,0,0,0,0,0,0
785,49117,R,2022,2021-22,1,0,0,0,0,0,0,0
786,49117,R,2021,2020-21,2,0,0,0,0,0,0,0
787,49117,R,2019,2018-19,1,0,0,0,0,0,0,0
788,40026,R,2022,2021-22,12,0,0,0,3,7,9,1769539
789,40026,R,2021,2020-21,23,1,0,1,8,14,21,4258579
790,40026,R,2020,2019-20,17,1,1,2,7,13,15,4439420
791,40026,R,2019,2018-19,20,0,1,0,1,4,15,742340
792,40026,R,2018,2017-18,23,0,0,0,1,9,18,1721763
793,40026,R,2017,2016-17,26,1,2,0,6,10,20,4287161
794,40026,R,2016,2015-16,26,1,0,0,6,12,23,3290764
795,40026,R,2015,2014-15,31,0,2,0,6,13,17,3028901
796,40026,R,2014,2013-14,1,0,0,0,0,0,1,59588
797,20070,R,2018,2017-18,1,0,0,0,0,0,0,0
798,20070,R,2017,2016-17,2,0,0,0,0,0,0,0
799,20070,R,2016,2015-16,5,0,0,0,0,0,1,6195
800,20070,R,2015,2014-15,8,0,0,0,0,0,4,46505
801,20070,R,2014,2013-14,14,0,0,0,0,1,4,96825
802,20070,R,2013,2013,9,0,0,0,0,1,6,101687
803,20070,R,2012,2012,31,0,0,0,1,2,10,335076
804,20070,R,2011,2011,30,0,0,0,2,3,14,692545
805,20070,R,2010,2010,32,1,0,0,1,4,14,855901
806,20070,R,2009,2009,31,0,0,0,2,4,17,740037
807,45522,R,2023,2022-23,9,0,0,0,0,2,7,443904
808,45522,R,2022,2021-22,24,0,1,0,1,10,20,2233289
809,45522,R,2021,2020-21,12,0,0,0,1,1,12,729265
810,45522,R,2020,2019-20,10,0,0,0,0,4,7,274760
811,45522,R,2019,2018-19,1,0,0,0,0,0,0,0
812,56630,R,2023,2022-23,3,0,0,0,0,1,3,137454
813,56630,R,2021,2020-21,11,0,0,0,1,1,4,258961
814,56630,R,2020,2019-20,6,0,0,0,0,0,0,0
815,56630,R,2019,2018-19,1,0,0,0,0,0,0,0
816,28697,R,2019,2018-19,2,0,0,0,0,0,2,50120
817,28697,R,2017,2016-17,1,0,0,0,0,0,1,15750
818,28697,R,2014,2013-14,2,0,0,0,0,0,2,40425
819,28697,R,2009,2009,1,0,0,0,0,0,0,0
820,33803,R,2022,2021-22,2,0,0,0,0,0,2,30308
821,33803,R,2021,2020-21,2,0,0,0,0,0,0,0
822,33803,R,2020,2019-20,10,0,0,0,0,0,1,21825
823,33803,R,2019,2018-19,14,0,0,0,1,5,9,592694
824,33803,R,2015,2014-15,1,0,0,0,0,0,0,0
825,33803,R,2014,2013-14,1,0,0,0,0,0,1,37754
826,33803,R,2011,2011,1,0,0,0,0,0,0,0
827,34310,R,2022,2021-22,2,0,0,0,0,0,1,37200
828,34310,R,2019,2018-19,4,0,0,0,0,0,2,149000
829,34310,R,2018,2017-18,3,0,0,0,0,0,1,59250
830,34310,R,2017,2016-17,1,0,0,0,0,0,0,0
831,10944,R,2022,2021-22,1,0,0,0,0,0,0,0
832,10944,R,2017,2016-17,1,0,0,0,0,0,0,0
833,10944,R,2015,2014-15,7,0,0,0,0,0,4,25750
834,10944,R,2014,2013-14,9,0,0,0,1,3,7,314950
835,10944,R,2013,2013,4,0,0,0,0,0,3,41171
836,10944,R,2012,2012,9,0,0,0,0,1,7,90506
837,10944,R,2011,2011,5,0,0,0,1,2,4,419489
838,10944,R,2010,2010,1,0,0,0,0,0,0,0
839,10944,R,2007,2007,6,0,0,0,0,1,4,37044
840,10944,R,2006,2006,7,0,0,0,0,1,6,104773
841,10944,R,2005,2005,8,0,1,0,1,3,7,651267
842,10944,R,2004,2004,12,0,1,0,2,4,7,1050803
843,10944,R,2003,2003,6,0,1,0,1,1,4,548412
844,10944,R,2002,2002,9,0,0,0,1,5,7,360629
845,10944,R,2001,2001,7,0,0,0,0,2,4,125780
846,10944,R,2000,2000,9,0,1,1,4,5,8,814148
847,10944,R,1999,1999,9,0,0,0,0,1,5,30066
848,10944,R,1998,1998,3,0,0,0,1,2,2,92838
849,10944,R,1997,1997,4,0,0,0,0,0,2,13118
850,10944,R,1996,1996,1,0,0,0,0,0,0,0
851,40058,R,2023,2022-23,11,0,0,0,0,1,4,233769
852,40058,R,2021,2020-21,4,0,0,0,0,0,1,8120
853,40058,R,2020,2019-20,23,0,0,0,1,4,12,745273
854,40058,R,2019,2018-19,2,0,0,0,0,0,1,6660
855,40058,R,2018,2017-18,20,0,0,0,0,2,11,330507
856,40058,R,2017,2016-17,32,0,0,0,1,2,21,788352
857,40058,R,2016,2015-16,31,0,0,1,2,3,19,903459
858,40058,R,2015,2014-15,34,0,0,0,2,8,20,1244676
859,40058,R,2014,2013-14,1,0,0,0,0,0,1,37754
860,54788,R,2023,2022-23,1,0,0,0,0,0,0,0
861,27958,R,2022,2021-22,2,0,0,0,0,0,1,48910
862,27958,R,2021,2020-21,12,0,0,0,0,0,2,22869
863,27958,R,2020,2019-20,5,0,0,0,0,0,0,0
864,27958,R,2019,2018-19,28,0,0,0,1,5,18,755802
865,27958,R,2018,2017-18,28,0,0,0,2,8,14,980877
866,27958,R,2017,2016-17,29,0,0,0,2,6,22,962768
867,27958,R,2016,2015-16,1,0,0,0,0,0,1,42160
868,27958,R,2014,2013-14,1,0,0,0,0,0,0,0
869,27958,R,2013,2013,3,0,0,0,0,0,1,20417
870,27958,R,2009,2009,2,0,0,0,0,0,0,0
871,27958,R,2008,2008,1,0,0,0,0,1,1,54250
872,27958,R,2007,2007,1,0,0,0,0,0,1,8800
873,27895,R,2023,2022-23,3,0,0,0,0,1,1,88950
874,27895,R,2022,2021-22,21,0,0,0,0,0,5,135079
875,27895,R,2021,2020-21,8,0,0,0,0,0,3,64491
876,27895,R,2019,2018-19,26,0,0,0,1,4,15,838271
877,27895,R,2018,2017-18,23,0,0,0,0,1,10,368518
878,27895,R,2017,2016-17,25,1,0,0,1,4,12,1408288
879,27895,R,2016,2015-16,26,0,0,1,2,4,15,1115322
880,27895,R,2015,2014-15,26,0,0,0,1,6,12,703664
881,27895,R,2014,2013-14,21,0,1,0,1,5,12,1342198
882,27895,R,2013,2013,24,1,0,0,2,4,15,2027517
883,27895,R,2012,2012,21,1,0,2,5,9,15,2255695
884,22764,R,2023,2022-23,2,0,0,0,0,0,0,0
885,22764,R,2022,2021-22,2,0,0,0,0,0,0,0
886,22764,R,2021,2020-21,1,0,0,0,0,0,0,0
887,22764,R,2020,2019-20,1,0,0,0,0,0,0,0
888,22764,R,2019,2018-19,2,0,0,0,0,0,0,0
889,22764,R,2018,2017-18,4,0,0,0,0,0,0,0
890,22764,R,2017,2016-17,1,0,0,0,0,0,0,0
891,22764,R,2016,2015-16,1,0,0,0,0,0,0,0
892,22764,R,2015,2014-15,6,0,0,0,0,0,2,14960
893,22764,R,2014,2013-14,2,0,0,0,0,0,1,10736
894,22764,R,2013,2013,1,0,0,0,0,0,1,12342
895,22764,R,2007,2007,1,0,0,0,0,0,0,0
896,24507,R,2022,2021-22,5,0,0,0,0,0,0,0
