id,year,season,rank,player_id,player_name,distance_after_tee_shot,total_distance_after_tee_shot,total_drives
1847,2014,2013-2014,122,32150,Michael Thompson,179.3,5298817,821
1848,2014,2013-2014,125,22293,Heath Slocum,179.4,5559211,861
1849,2014,2013-2014,126,10885,Robert Allenby,179.6,6232626,964
1850,2014,2013-2014,127,35139,Richard Lee,179.7,5459268,844
1851,2014,2013-2014,128,1724,Jeff Maggert,179.8,3947769,610
1852,2014,2013-2014,128,25349,Tim Wilkinson,179.8,6393608,988
1853,2014,2013-2014,130,27895,Jonas Blixt,180.0,3823749,590
1854,2014,2013-2014,130,20396,Lee Westwood,180.0,3848194,594
1855,2014,2013-2014,132,21731,Freddie Jacobson,180.1,7210776,1112
1856,2014,2013-2014,132,24490,George McNeill,180.1,6271178,967
1857,2014,2013-2014,134,24024,Zach Johnson,180.2,7584102,1169
1858,2014,2013-2014,135,21878,Mark Wilson,180.3,5121946,789
1859,2014,2013-2014,136,20498,Briny Baird,180.5,4034430,621
1860,2014,2013-2014,136,20104,Ken Duke,180.5,5933373,913
1861,2014,2013-2014,136,27466,Spencer Levin,180.5,4478156,689
1862,2014,2013-2014,136,28780,Nicholas Thompson,180.5,6237716,960
1863,2014,2013-2014,140,27933,John Merrick,180.6,6455994,993
1864,2014,2013-2014,141,31560,Brian Stuard,180.7,6668360,1025
1865,2014,2013-2014,142,24361,Pat Perez,180.8,6705171,1030
1866,2014,2013-2014,143,20593,Greg Chalmers,180.9,6530672,1003
1867,2014,2013-2014,143,23409,James Driscoll,180.9,5138143,789
1868,2014,2013-2014,145,34261,Scott Langley,181.1,7101263,1089
1869,2014,2013-2014,145,25834,Daniel Summerhays,181.1,7928675,1216
1870,2014,2013-2014,147,25240,D.A. Points,181.2,4930626,756
1871,2014,2013-2014,147,24663,Y.E. Yang,181.2,5447366,835
1872,2014,2013-2014,149,27556,Ted Potter Jr,181.6,5425439,830
1873,2014,2013-2014,150,2206,David Toms,181.7,4887421,747
1874,2014,2013-2014,151,20160,Charlie Wi,181.8,5845090,893
1875,2014,2013-2014,152,21753,Brian Davis,181.9,7320393,1118
1876,2014,2013-2014,152,8075,Jerry Kelly,181.9,5967091,911
1877,2014,2013-2014,154,34174,John Huh,182.1,6344992,968
1878,2014,2013-2014,155,7867,Woody Austin,182.4,5173110,788
1879,2014,2013-2014,155,32200,Roberto Castro,182.4,5346003,814
1880,2014,2013-2014,157,29222,Billy Hurley III,182.5,6551659,997
1881,2014,2013-2014,158,20098,Stuart Appleby,182.7,7625056,1159
1882,2014,2013-2014,158,33419,Cameron Tringale,182.7,8936042,1359
1883,2014,2013-2014,160,26758,David Hearn,183.0,7477295,1135
1884,2014,2013-2014,161,24138,Ian Poulter,183.1,3731794,566
1885,2014,2013-2014,162,23135,Tim Clark,183.6,5645396,854
1886,2014,2013-2014,163,19846,Brian Gay,183.7,5748200,869
1887,2014,2013-2014,163,25396,Kevin Na,183.7,7136892,1079
1888,2014,2013-2014,165,23541,Ben Crane,183.8,7118456,1076
1889,2014,2013-2014,166,30927,Brendon Todd,184.3,8387846,1264
1890,2014,2013-2014,167,24507,Jason Bohn,184.4,6663273,1004
1891,2014,2013-2014,168,23800,Bryce Molder,184.6,5813442,875
1892,2014,2013-2014,169,25572,Graeme McDowell,184.9,4232877,636
1893,2014,2013-2014,170,24357,K.J. Choi,185.9,6142936,918
1894,2014,2013-2014,171,22621,Ben Curtis,186.4,5905008,880
1895,2014,2013-2014,172,25720,Chad Collins,186.6,5617289,836
1896,2014,2013-2014,173,10809,Jim Furyk,188.0,6207521,917
1897,2014,2013-2014,174,28092,D.H. Lee,188.3,4169671,615
1898,2014,2013-2014,175,10423,Mike Weir,190.0,4925260,720
1899,2014,2013-2014,176,23983,Luke Donald,191.9,4171981,604
1900,2014,2013-2014,177,10860,Justin Leonard,192.1,5851231,846
1901,2015,2014-2015,1,25804,Bubba Watson,149.8,4202084,779
1902,2015,2014-2015,2,30925,Dustin Johnson,156.6,4198689,745
1903,2015,2014-2015,3,36699,Patrick Rodgers,157.5,3571867,630
1904,2015,2014-2015,4,28089,Jason Day,157.7,4472917,788
1905,2015,2014-2015,5,27141,J.B. Holmes,161.4,5293645,911
1906,2015,2014-2015,6,36689,Brooks Koepka,163.3,5255622,894
1907,2015,2014-2015,7,30944,Jason Kokrak,164.2,6490053,1098
1908,2015,2014-2015,7,23320,Ryan Palmer,164.2,4397996,744
1909,2015,2014-2015,9,29725,Tony Finau,164.3,7439317,1258
1910,2015,2014-2015,10,24502,Adam Scott,165.2,2605589,438
1911,2015,2014-2015,11,32334,Charlie Beljan,165.6,4661481,782
1912,2015,2014-2015,12,33448,Justin Thomas,165.7,7772158,1303
1913,2015,2014-2015,13,25274,Steven Bowditch,166.4,7230261,1207
1914,2015,2014-2015,14,12716,Charley Hoffman,166.7,6300746,1050
1915,2015,2014-2015,15,37273,Derek Ernst,167.8,5261312,871
1916,2015,2014-2015,15,25632,Jimmy Walker,167.8,5333949,883
1917,2015,2014-2015,17,24358,Robert Garrigus,167.9,4527513,749
1918,2015,2014-2015,17,21961,Charles Howell III,167.9,8263523,1367
1919,2015,2014-2015,19,34098,Russell Henley,168.9,5637137,927
1920,2015,2014-2015,20,28500,Martin Flores,169.1,6653250,1093
1921,2015,2014-2015,21,33461,Morgan Hoffmann,169.4,5787028,949
1922,2015,2014-2015,21,33667,Carlos Ortiz,169.4,6946413,1139
1923,2015,2014-2015,21,34431,Robert Streb,169.4,8155469,1337
1924,2015,2014-2015,24,21209,Sergio Garcia,169.7,3042124,498
1925,2015,2014-2015,25,22056,Cameron Percy,169.8,4860503,795
1926,2015,2014-2015,25,25818,Scott Piercy,169.8,7022395,1149
1927,2015,2014-2015,27,29420,Billy Horschel,170.0,6200722,1013
1928,2015,2014-2015,27,31323,Gary Woodland,170.0,4523364,739
1929,2015,2014-2015,29,27644,Brian Harman,170.1,6626842,1082
1930,2015,2014-2015,30,40026,Daniel Berger,170.3,7002531,1142
1931,2015,2014-2015,30,20848,Ángel Cabrera,170.3,3561613,581
1932,2015,2014-2015,32,34265,Will Wilcox,170.4,3485357,568
1933,2015,2014-2015,33,25364,Paul Casey,170.7,5370219,874
1934,2015,2014-2015,34,35532,Tom Hoge,170.8,5516670,897
1935,2015,2014-2015,34,27936,Martin Laird,170.8,6129759,997
1936,2015,2014-2015,36,25900,Lucas Glover,170.9,6086412,989
1937,2015,2014-2015,36,23548,Bill Lunde,170.9,3070091,499
1938,2015,2014-2015,36,24781,Hunter Mahan,170.9,5536296,900
1939,2015,2014-2015,36,26289,Boo Weekley,170.9,5677824,923
1940,2015,2014-2015,40,39977,Max Homa,171.0,5232131,850
1941,2015,2014-2015,40,22405,Justin Rose,171.0,4142031,673
1942,2015,2014-2015,42,1706,Davis Love III,171.1,3609352,586
1943,2015,2014-2015,42,26331,Charl Schwartzel,171.1,3492597,567
1944,2015,2014-2015,44,26300,Matt Jones,171.2,5726672,929
1945,2015,2014-2015,45,33486,Roger Sloan,171.3,3366569,546
1946,2015,2014-2015,46,33141,Keegan Bradley,171.4,5447757,883
1947,2015,2014-2015,46,28023,Byron Smith,171.4,3664297,594
1948,2015,2014-2015,48,26329,Louis Oosthuizen,171.5,4000041,648
1949,2015,2014-2015,48,27064,Jhonattan Vegas,171.5,6101076,988
1950,2015,2014-2015,50,25493,Nick Taylor,171.6,7037050,1139
1951,2015,2014-2015,51,34099,Harris English,171.7,7483629,1211
1952,2015,2014-2015,52,33418,Shawn Stefani,171.9,7474837,1208
1953,2015,2014-2015,53,34264,Hudson Swafford,172.0,7078124,1143
1954,2015,2014-2015,54,27436,Graham DeLaet,172.2,4612380,744
1955,2015,2014-2015,54,32839,Hideki Matsuyama,172.2,6050076,976
1956,2015,2014-2015,54,29518,Brendan Steele,172.2,6476307,1045
1957,2015,2014-2015,57,30736,Oscar Fraustro,172.3,3405885,549
1958,2015,2014-2015,58,29289,S.Y. Noh,172.5,4558016,734
1959,2015,2014-2015,59,1810,Phil Mickelson,172.7,4699329,756
1960,2015,2014-2015,60,22892,Jason Gore,172.8,4969123,799
1961,2015,2014-2015,60,25345,Carl Pettersson,172.8,8135563,1308
1962,2015,2014-2015,60,34360,Patrick Reed,172.8,6512719,1047
1963,2015,2014-2015,60,27095,Nick Watney,172.8,6942828,1116
1964,2015,2014-2015,64,23048,Eric Axley,172.9,3641911,585
1965,2015,2014-2015,65,34409,David Lingmerth,173.0,6378461,1024
1966,2015,2014-2015,65,24140,Sean O'Hair,173.0,6930035,1113
1967,2015,2014-2015,67,27214,Kevin Streelman,173.1,6329494,1016
1968,2015,2014-2015,68,32448,James Hahn,173.2,6738882,1081
1969,2015,2014-2015,69,23621,Rory Sabbatini,173.3,5689839,912
1970,2015,2014-2015,70,26951,Johnson Wagner,173.4,4923876,789
1971,2015,2014-2015,71,26851,Marc Leishman,173.5,4652737,745
1972,2015,2014-2015,71,30946,Alex Prugh,173.5,6226775,997
1973,2015,2014-2015,73,35451,Scott Pinckney,173.7,6360339,1017
1974,2015,2014-2015,74,32366,Kevin Chappell,173.8,6469593,1034
1975,2015,2014-2015,74,20691,Greg Owen,173.8,3440277,550
1976,2015,2014-2015,74,29221,Webb Simpson,173.8,5543584,886
1977,2015,2014-2015,77,22371,Aaron Baddeley,173.9,5645728,902
1978,2015,2014-2015,77,34046,Jordan Spieth,173.9,5698331,910
1979,2015,2014-2015,79,28475,Jeff Overton,174.1,6481880,1034
1980,2015,2014-2015,80,29720,Andres Gonzales,174.2,6486029,1034
1981,2015,2014-2015,80,29223,Sam Saunders,174.2,5400780,861
1982,2015,2014-2015,82,29479,Scott Brown,174.3,7046095,1123
1983,2015,2014-2015,82,20229,Stewart Cink,174.3,5684970,906
1984,2015,2014-2015,82,23108,Matt Kuchar,174.3,6677906,1064
1985,2015,2014-2015,85,31557,Jim Herman,174.4,6704561,1068
1986,2015,2014-2015,85,6567,Vijay Singh,174.4,5984826,953
1987,2015,2014-2015,87,6522,Ernie Els,174.6,3350815,533
1988,2015,2014-2015,88,34563,Chesson Hadley,174.8,7703329,1224
1989,2015,2014-2015,88,26476,Chez Reavie,174.8,4341415,690
1990,2015,2014-2015,90,28259,Sangmoon Bae,175.0,7702973,1223
1991,2015,2014-2015,90,23353,J.J. Henry,175.0,6621398,1051
1992,2015,2014-2015,90,33413,Ben Martin,175.0,6753995,1072
1993,2015,2014-2015,93,29476,Kyle Reifers,175.1,6977705,1107
1994,2015,2014-2015,94,27770,Camilo Villegas,175.3,6486673,1028
1995,2015,2014-2015,95,32102,Rickie Fowler,175.4,4912625,778
1996,2015,2014-2015,96,20396,Lee Westwood,175.7,2790143,441
1997,2015,2014-2015,97,22046,Geoff Ogilvy,175.8,3107141,491
1998,2015,2014-2015,97,30692,Scott Stallings,175.8,4235131,669
1999,2015,2014-2015,97,25892,Steve Wheatcroft,175.8,6276508,992
2000,2015,2014-2015,100,28307,Matt Every,175.9,4787906,756
2001,2015,2014-2015,101,32200,Roberto Castro,176.1,3170191,500
2002,2015,2014-2015,101,31416,Derek Fathauer,176.1,5711067,901
2003,2015,2014-2015,101,30852,Ryo Ishikawa,176.1,6486329,1023
2004,2015,2014-2015,101,27649,Brandt Snedeker,176.1,6529070,1030
2005,2015,2014-2015,105,25191,Gonzalo Fernandez-Castaño,176.4,5505743,867
2006,2015,2014-2015,105,23623,Bo Van Pelt,176.4,5652121,890
2007,2015,2014-2015,107,20645,John Senden,176.5,4516561,711
2008,2015,2014-2015,107,32150,Michael Thompson,176.5,6539821,1029
2009,2015,2014-2015,109,24924,Bill Haas,176.6,6260491,985
2010,2015,2014-2015,109,25562,Andres Romero,176.6,4684955,737
2011,2015,2014-2015,111,30926,Chris Kirk,176.8,4907850,771
2012,2015,2014-2015,112,29535,Brice Garnett,177.1,5609326,880
2013,2015,2014-2015,112,24024,Zach Johnson,177.1,6234417,978
2014,2015,2014-2015,114,29478,Kevin Kisner,177.2,8311928,1303
2015,2015,2014-2015,115,35545,Blayne Barber,177.3,5559294,871
2016,2015,2014-2015,116,33399,Adam Hadwin,177.4,7106825,1113
2017,2015,2014-2015,117,34358,Jonathan Randolph,177.6,4916679,769
2018,2015,2014-2015,118,28132,Tyrone Van Aswegen,177.7,3640426,569
2019,2015,2014-2015,119,28679,Fabián Gómez,177.9,6076779,949
2020,2015,2014-2015,119,25834,Daniel Summerhays,177.9,7909224,1235
2021,2015,2014-2015,119,28780,Nicholas Thompson,177.9,6191635,967
2022,2015,2014-2015,122,10885,Robert Allenby,178.0,4452406,695
2023,2015,2014-2015,122,27895,Jonas Blixt,178.0,4575204,714
2024,2015,2014-2015,122,35541,John Peterson,178.0,6811979,1063
2025,2015,2014-2015,125,27466,Spencer Levin,178.1,7367470,1149
2026,2015,2014-2015,125,29425,Andrew Svoboda,178.1,6214506,969
2027,2015,2014-2015,127,34130,Sung Joon Park,178.3,5553093,865
2028,2015,2014-2015,128,24494,Erik Compton,178.5,6180900,962
2029,2015,2014-2015,128,25686,Jason Dufner,178.5,4248716,661
2030,2015,2014-2015,130,23638,Brendon de Jonge,178.7,8213631,1277
2031,2015,2014-2015,131,20766,Padraig Harrington,178.8,4318635,671
2032,2015,2014-2015,132,31193,Jim Renner,179.1,4989065,774
2033,2015,2014-2015,133,33122,Russell Knox,179.5,7753586,1200
2034,2015,2014-2015,134,20157,Retief Goosen,179.7,5303626,820
2035,2015,2014-2015,134,28486,Michael Putnam,179.7,6034226,933
2036,2015,2014-2015,136,27933,John Merrick,179.9,5174936,799
2037,2015,2014-2015,136,21528,Henrik Stenson,179.9,3943588,609
2038,2015,2014-2015,138,31202,William McGirt,180.2,8745048,1348
2039,2015,2014-2015,139,20771,Steven Alker,180.3,4479386,690
2040,2015,2014-2015,139,24925,Jonathan Byrd,180.3,4562348,703
2041,2015,2014-2015,139,12510,Chad Campbell,180.3,8172818,1259
2042,2015,2014-2015,139,37454,Whee Kim,180.3,5042469,777
2043,2015,2014-2015,143,29926,Danny Lee,180.5,8910474,1371
2044,2015,2014-2015,144,8075,Jerry Kelly,180.6,5974521,919
2045,2015,2014-2015,145,20104,Ken Duke,180.9,7025588,1079
2046,2015,2014-2015,145,24490,George McNeill,180.9,7996523,1228
2047,2015,2014-2015,147,35539,Luke Guthrie,181.0,6099083,936
2048,2015,2014-2015,148,36801,Mark Hubbard,181.1,5517065,846
2049,2015,2014-2015,148,34261,Scott Langley,181.1,7086361,1087
2050,2015,2014-2015,148,27963,Chris Stroud,181.1,6088921,934
2051,2015,2014-2015,151,24361,Pat Perez,181.2,7510242,1151
2052,2015,2014-2015,152,32640,Troy Merritt,181.3,7364218,1128
2053,2015,2014-2015,152,30927,Brendon Todd,181.3,6905907,1058
2054,2015,2014-2015,154,20472,Alex Cejka,181.5,7097257,1086
2055,2015,2014-2015,155,24846,Ricky Barnes,181.7,5578407,853
2056,2015,2014-2015,155,24138,Ian Poulter,181.7,4317571,660
2057,2015,2014-2015,157,24507,Jason Bohn,182.2,7885453,1202
2058,2015,2014-2015,158,21878,Mark Wilson,182.3,7339056,1118
2059,2015,2014-2015,159,20593,Greg Chalmers,182.5,3239616,493
2060,2015,2014-2015,160,25349,Tim Wilkinson,182.6,5226926,795
2061,2015,2014-2015,161,25369,Jamie Donaldson,182.7,2900583,441
2062,2015,2014-2015,162,22293,Heath Slocum,182.8,3567155,542
2063,2015,2014-2015,163,26758,David Hearn,183.6,7780867,1177
2064,2015,2014-2015,164,25720,Chad Collins,184.0,5770855,871
2065,2015,2014-2015,165,31560,Brian Stuard,184.2,7261672,1095
2066,2015,2014-2015,166,30711,Colt Knost,184.3,6813132,1027
2067,2015,2014-2015,167,23800,Bryce Molder,184.4,7077692,1066
2068,2015,2014-2015,168,26596,Ryan Moore,184.5,5605638,844
2069,2015,2014-2015,168,33419,Cameron Tringale,184.5,7213262,1086
2070,2015,2014-2015,170,25396,Kevin Na,184.7,6503224,978
2071,2015,2014-2015,171,23983,Luke Donald,184.8,4909952,738
2072,2015,2014-2015,172,21753,Brian Davis,185.5,6550102,981
2073,2015,2014-2015,172,10809,Jim Furyk,185.5,4814441,721
2074,2015,2014-2015,174,40058,Zac Blair,185.6,8179106,1224
2075,2015,2014-2015,175,25198,Francesco Molinari,185.8,3973331,594
2076,2015,2014-2015,175,34256,Andrew Putnam,185.8,4861890,727
2077,2015,2014-2015,177,34174,John Huh,186.1,8262293,1233
2078,2015,2014-2015,178,25240,D.A. Points,186.7,5377113,800
2079,2015,2014-2015,179,23541,Ben Crane,187.3,4874096,723
2080,2015,2014-2015,180,34262,Jon Curran,187.4,6065044,899
2081,2015,2014-2015,181,29222,Billy Hurley III,188.6,5866708,864
2082,2015,2014-2015,182,2206,David Toms,188.9,5189225,763
2083,2015,2014-2015,183,10860,Justin Leonard,189.2,5066928,744
2084,2015,2014-2015,184,24357,K.J. Choi,190.1,5378950,786
2085,2016,2015-2016,1,25804,Bubba Watson,156.8,4020159,712
2086,2016,2015-2016,2,30925,Dustin Johnson,157.1,4919124,870
2087,2016,2015-2016,3,27141,J.B. Holmes,157.8,4778361,841
2088,2016,2015-2016,4,35300,Andrew Loupe,159.7,5215650,907
2089,2016,2015-2016,5,29725,Tony Finau,162.3,6230031,1066
2090,2016,2015-2016,6,36689,Brooks Koepka,163.3,4898020,833
2091,2016,2015-2016,7,28237,Rory McIlroy,163.4,3918058,666
2092,2016,2015-2016,8,36699,Patrick Rodgers,164.3,5760934,974
2093,2016,2015-2016,9,27129,Luke List,164.6,5272404,890
2094,2016,2015-2016,10,24358,Robert Garrigus,165.1,4493401,756
2095,2016,2015-2016,11,23320,Ryan Palmer,165.5,6429085,1079
2096,2016,2015-2016,12,28089,Jason Day,165.6,4447288,746
2097,2016,2015-2016,13,46440,Smylie Kaufman,166.7,5953278,992
2098,2016,2015-2016,13,29461,Jamie Lovemark,166.7,6806550,1134
2099,2016,2015-2016,13,33448,Justin Thomas,166.7,6138242,1023
2100,2016,2015-2016,16,30944,Jason Kokrak,166.9,6189866,1030
2101,2016,2015-2016,17,24140,Sean O'Hair,167.0,6942435,1155
2102,2016,2015-2016,18,32618,Rhein Gibson,167.3,3632592,603
2103,2016,2015-2016,19,34264,Hudson Swafford,167.9,7586287,1255
2104,2016,2015-2016,20,33410,Andrew Landry,168.0,2763369,457
2105,2016,2015-2016,21,35451,Scott Pinckney,168.2,5963427,985
2106,2016,2015-2016,21,24502,Adam Scott,168.2,4697979,776
2107,2016,2015-2016,23,25632,Jimmy Walker,168.6,5948153,980
2108,2016,2015-2016,24,31323,Gary Woodland,168.9,6488654,1067
2109,2016,2015-2016,25,37273,Derek Ernst,169.2,3611616,593
2110,2016,2015-2016,25,32102,Rickie Fowler,169.2,5410217,888
2111,2016,2015-2016,27,20691,Greg Owen,169.5,5815448,953
2112,2016,2015-2016,27,25818,Scott Piercy,169.5,5474711,897
2113,2016,2015-2016,29,20229,Stewart Cink,169.7,4092847,670
2114,2016,2015-2016,29,33667,Carlos Ortiz,169.7,5033769,824
2115,2016,2015-2016,31,21961,Charles Howell III,169.9,6628940,1084
2116,2016,2015-2016,32,27064,Jhonattan Vegas,170.1,6864736,1121
2117,2016,2015-2016,33,34098,Russell Henley,170.7,5812124,946
2118,2016,2015-2016,33,37189,Harold Varner III,170.7,6792043,1105
2119,2016,2015-2016,35,28158,Steve Marino,170.9,4731270,769
2120,2016,2015-2016,36,37455,Si Woo Kim,171.2,8429274,1368
2121,2016,2015-2016,36,28114,Dawie van der Walt,171.2,4763671,773
2122,2016,2015-2016,38,25274,Steven Bowditch,171.5,4518221,732
2123,2016,2015-2016,39,33141,Keegan Bradley,171.6,5343441,865
2124,2016,2015-2016,39,25686,Jason Dufner,171.6,6746231,1092
2125,2016,2015-2016,39,21209,Sergio Garcia,171.6,2632054,426
2126,2016,2015-2016,39,33461,Morgan Hoffmann,171.6,4985481,807
2127,2016,2015-2016,39,22405,Justin Rose,171.6,4206266,681
2128,2016,2015-2016,44,27936,Martin Laird,171.7,5947008,962
2129,2016,2015-2016,44,29485,Brett Stegmaier,171.7,6402887,1036
2130,2016,2015-2016,46,25493,Nick Taylor,171.8,5628436,910
2131,2016,2015-2016,46,26289,Boo Weekley,171.8,6042887,977
2132,2016,2015-2016,48,33204,Shane Lowry,172.0,3183129,514
2133,2016,2015-2016,48,34360,Patrick Reed,172.0,6694095,1081
2134,2016,2015-2016,50,34563,Chesson Hadley,172.2,5672783,915
2135,2016,2015-2016,51,12716,Charley Hoffman,172.3,6077228,980
2136,2016,2015-2016,51,35732,Wes Roach,172.3,3665395,591
2137,2016,2015-2016,51,34046,Jordan Spieth,172.3,4975220,802
2138,2016,2015-2016,51,30692,Scott Stallings,172.3,5379170,867
2139,2016,2015-2016,55,29720,Andres Gonzales,172.4,5438101,876
2140,2016,2015-2016,55,29518,Brendan Steele,172.4,5921823,954
2141,2016,2015-2016,57,24781,Hunter Mahan,172.5,4258832,686
2142,2016,2015-2016,57,32150,Michael Thompson,172.5,4587998,739
2143,2016,2015-2016,59,27436,Graham DeLaet,172.8,5020841,807
2144,2016,2015-2016,60,25900,Lucas Glover,173.1,5789122,929
2145,2016,2015-2016,61,29289,S.Y. Noh,173.2,5798987,930
2146,2016,2015-2016,62,29268,Bronson Burgoon,173.3,5590986,896
2147,2016,2015-2016,63,23621,Rory Sabbatini,173.4,3346693,536
2148,2016,2015-2016,63,27649,Brandt Snedeker,173.4,6510574,1043
2149,2016,2015-2016,65,35879,Kelly Kraft,173.5,3883901,622
2150,2016,2015-2016,66,6522,Ernie Els,173.7,4815170,770
2151,2016,2015-2016,67,20848,Ángel Cabrera,173.8,4222808,675
2152,2016,2015-2016,67,34099,Harris English,173.8,6225784,995
2153,2016,2015-2016,67,26331,Charl Schwartzel,173.8,4823470,771
2154,2016,2015-2016,70,29478,Kevin Kisner,173.9,6396840,1022
2155,2016,2015-2016,71,33418,Shawn Stefani,174.0,6639372,1060
2156,2016,2015-2016,72,26300,Matt Jones,174.1,5433461,867
2157,2016,2015-2016,72,29223,Sam Saunders,174.1,4381229,699
2158,2016,2015-2016,74,31646,Emiliano Grillo,174.2,6339562,1011
2159,2016,2015-2016,74,35532,Tom Hoge,174.2,5442401,868
2160,2016,2015-2016,74,29221,Webb Simpson,174.2,5017182,800
2161,2016,2015-2016,77,29479,Scott Brown,174.3,6054871,965
2162,2016,2015-2016,78,40026,Daniel Berger,174.4,6202400,988
2163,2016,2015-2016,79,20572,Rod Pampling,174.6,3224070,513
2164,2016,2015-2016,80,32876,Martin Piller,174.8,4096995,651
2165,2016,2015-2016,81,6567,Vijay Singh,175.0,5652242,897
2166,2016,2015-2016,82,27974,Sung Kang,175.1,6323313,1003
2167,2016,2015-2016,83,25364,Paul Casey,175.2,4994362,792
2168,2016,2015-2016,83,29974,Branden Grace,175.2,3652903,579
2169,2016,2015-2016,83,26951,Johnson Wagner,175.2,6641983,1053
2170,2016,2015-2016,86,34265,Will Wilcox,175.3,4941832,783
2171,2016,2015-2016,87,1810,Phil Mickelson,175.4,5108366,809
2172,2016,2015-2016,88,32839,Hideki Matsuyama,175.6,5121361,810
2173,2016,2015-2016,88,26329,Louis Oosthuizen,175.6,3654325,578
2174,2016,2015-2016,90,26851,Marc Leishman,175.7,5693023,900
2175,2016,2015-2016,91,37454,Whee Kim,175.8,5694845,900
2176,2016,2015-2016,92,20472,Alex Cejka,175.9,4470418,706
2177,2016,2015-2016,92,30163,Henrik Norlander,175.9,4673040,738
2178,2016,2015-2016,94,29745,Tyler Aldridge,176.0,5835180,921
2179,2016,2015-2016,95,30110,Kyle Stanley,176.1,6884079,1086
2180,2016,2015-2016,96,27644,Brian Harman,176.3,8066221,1271
2181,2016,2015-2016,97,32366,Kevin Chappell,176.4,6851670,1079
2182,2016,2015-2016,97,20766,Padraig Harrington,176.4,3803354,599
2183,2016,2015-2016,97,23108,Matt Kuchar,176.4,6783857,1068
2184,2016,2015-2016,97,34431,Robert Streb,176.4,5783762,911
2185,2016,2015-2016,101,33399,Adam Hadwin,176.5,7715051,1214
2186,2016,2015-2016,101,23353,J.J. Henry,176.5,5424972,854
2187,2016,2015-2016,101,22046,Geoff Ogilvy,176.5,4364169,687
2188,2016,2015-2016,104,35545,Blayne Barber,176.8,6493321,1020
2189,2016,2015-2016,105,31416,Derek Fathauer,176.9,6641976,1043
2190,2016,2015-2016,105,32448,James Hahn,176.9,6140144,964
2191,2016,2015-2016,105,25892,Steve Wheatcroft,176.9,6145158,965
2192,2016,2015-2016,108,22892,Jason Gore,177.0,5262117,826
2193,2016,2015-2016,108,27747,Hiroshi Iwata,177.0,5842541,917
2194,2016,2015-2016,108,32640,Troy Merritt,177.0,5729643,899
2195,2016,2015-2016,108,27963,Chris Stroud,177.0,6071204,953
2196,2016,2015-2016,112,35539,Luke Guthrie,177.1,3915307,614
2197,2016,2015-2016,113,24924,Bill Haas,177.4,5676198,889
2198,2016,2015-2016,113,31557,Jim Herman,177.4,6279505,983
2199,2016,2015-2016,113,33122,Russell Knox,177.4,5746607,900
2200,2016,2015-2016,113,28475,Jeff Overton,177.4,5114802,801
2201,2016,2015-2016,113,25834,Daniel Summerhays,177.4,6953706,1089
2202,2016,2015-2016,118,12510,Chad Campbell,177.5,7091399,1110
2203,2016,2015-2016,119,24846,Ricky Barnes,177.6,7021366,1098
2204,2016,2015-2016,120,20645,John Senden,177.7,6985375,1092
2205,2016,2015-2016,121,35891,Cameron Smith,177.8,4032212,630
2206,2016,2015-2016,122,24912,Will MacKenzie,177.9,5854893,914
2207,2016,2015-2016,123,24461,Thomas Aiken,178.1,4270588,666
2208,2016,2015-2016,123,45526,Abraham Ancer,178.1,3384551,528
2209,2016,2015-2016,123,34409,David Lingmerth,178.1,5374285,838
2210,2016,2015-2016,126,31420,Anirban Lahiri,178.2,4239996,661
2211,2016,2015-2016,126,33413,Ben Martin,178.2,7095125,1106
2212,2016,2015-2016,126,27214,Kevin Streelman,178.2,5644546,880
2213,2016,2015-2016,126,28132,Tyrone Van Aswegen,178.2,7702674,1201
2214,2016,2015-2016,130,22371,Aaron Baddeley,178.3,6580187,1025
2215,2016,2015-2016,130,26476,Chez Reavie,178.3,6757988,1053
2216,2016,2015-2016,132,27895,Jonas Blixt,178.5,5949261,926
2217,2016,2015-2016,133,23638,Brendon de Jonge,178.6,5762458,896
2218,2016,2015-2016,133,23325,Vaughn Taylor,178.6,5947319,925
2219,2016,2015-2016,135,29420,Billy Horschel,178.7,5074811,789
2220,2016,2015-2016,136,39975,Michael Kim,178.8,7635171,1186
2221,2016,2015-2016,137,28679,Fabián Gómez,178.9,6549098,1017
2222,2016,2015-2016,138,29926,Danny Lee,179.1,6355589,986
2223,2016,2015-2016,138,31202,William McGirt,179.1,7925483,1229
2224,2016,2015-2016,140,30926,Chris Kirk,179.2,6652657,1031
2225,2016,2015-2016,141,32757,Patton Kizzire,179.6,6665450,1031
2226,2016,2015-2016,141,25198,Francesco Molinari,179.6,5119576,792
2227,2016,2015-2016,141,27770,Camilo Villegas,179.6,6277414,971
2228,2016,2015-2016,144,24494,Erik Compton,179.7,4516006,698
2229,2016,2015-2016,145,34261,Scott Langley,179.8,4763240,736
2230,2016,2015-2016,146,20157,Retief Goosen,179.9,4210116,650
2231,2016,2015-2016,147,20098,Stuart Appleby,180.2,5930096,914
2232,2016,2015-2016,147,28092,D.H. Lee,180.2,4099250,632
2233,2016,2015-2016,149,29476,Kyle Reifers,180.3,8684485,1338
2234,2016,2015-2016,150,25349,Tim Wilkinson,180.5,4482763,690
2235,2016,2015-2016,151,32200,Roberto Castro,180.6,7968885,1226
2236,2016,2015-2016,152,10885,Robert Allenby,180.8,3664080,563
2237,2016,2015-2016,153,20104,Ken Duke,180.9,4324559,664
