win_id,cal_year,player_id,winner,wins,team_wins
1245,1998,1185,Brandel Chamblee,1,NULL
1246,1998,1943,Chris Perry,1,NULL
1247,1998,9011,David Duval,4,NULL
1248,1998,1706,Davis Love III,1,NULL
1249,1998,6522,Ernie Els,1,NULL
1250,1998,1226,Fred Couples,2,NULL
1251,1998,1381,Fred Funk,1,NULL
1252,1998,2170,Hal Sutton,2,NULL
1253,1998,8537,J.P. Hayes,1,NULL
1254,1998,2104,Jeff Sluman,1,NULL
1255,1998,12660,Jesper Parnevik,1,NULL
1256,1998,10809,Jim Furyk,1,NULL
1257,1998,6621,Joe Durant,1,NULL
1258,1998,1219,John Cook,1,NULL
1259,1998,1553,John Huston,2,NULL
1260,1998,10860,Justin Leonard,1,NULL
1261,1998,1577,Lee Janzen,1,NULL
1262,1998,20396,Lee Westwood,1,NULL
1263,1998,1161,Mark Calcavecchia,1,NULL
1264,1998,1887,Mark O'Meara,2,NULL
1265,1998,1116,Michael Bradley,1,NULL
1266,1998,1968,Nick Price,1,NULL
1267,1998,1139,Olin Browne,1,NULL
1268,1998,1810,Phil Mickelson,2,NULL
1269,1998,2099,Scott Simpson,1,NULL
1270,1998,1313,Steve Elkington,1,NULL
1271,1998,1599,Steve Jones,1,NULL
1272,1998,1926,Steve Pate,1,NULL
1273,1998,20098,Stuart Appleby,1,NULL
1274,1998,8793,Tiger Woods,1,NULL
1275,1998,2256,Tom Watson,1,NULL
1276,1998,1282,Trevor Dodds,1,NULL
1277,1998,6567,Vijay Singh,2,NULL
1278,1999,1329,Brad Faxon,1,NULL
1279,1999,12645,Brent Geiberger,1,NULL
1280,1999,6617,Brian Henninger,1,NULL
1281,1999,12823,Carlos Franco,2,NULL
1282,1999,9011,David Duval,4,NULL
1283,1999,2206,David Toms,2,NULL
1284,1999,2246,Duffy Waldorf,2,NULL
1285,1999,6522,Ernie Els,1,NULL
1286,1999,21007,Gabriel Hjertstedt,1,NULL
1287,1999,8931,Glen Day,1,NULL
1288,1999,2170,Hal Sutton,1,NULL
1289,1999,1685,J.L. Lewis,1,NULL
1290,1999,1724,Jeff Maggert,1,NULL
1291,1999,2104,Jeff Sluman,1,NULL
1292,1999,12660,Jesper Parnevik,1,NULL
1293,1999,10809,Jim Furyk,1,NULL
1294,1999,6373,José María Olazábal,1,NULL
1295,1999,2010,Loren Roberts,1,NULL
1296,1999,10423,Mike Weir,1,NULL
1297,1999,20029,Notah Begay III,2,NULL
1298,1999,1139,Olin Browne,1,NULL
1299,1999,19904,Paul Lawrie,1,NULL
1300,1999,2146,Payne Stewart,2,NULL
1301,1999,23614,Rich Beem,1,NULL
1302,1999,1797,Rocco Mediate,1,NULL
1303,1999,1313,Steve Elkington,1,NULL
1304,1999,20098,Stuart Appleby,1,NULL
1305,1999,2218,Ted Tryba,1,NULL
1306,1999,8793,Tiger Woods,8,NULL
1307,1999,12782,Tim Herron,1,NULL
1308,1999,1941,Tom Pernice Jr.,1,NULL
1309,1999,6567,Vijay Singh,1,NULL
1310,2000,1024,Billy Andrade,1,NULL
1311,2000,1329,Brad Faxon,1,NULL
1312,2000,12823,Carlos Franco,1,NULL
1313,2000,6251,Chris DiMarco,1,NULL
1314,2000,19825,Darren Clarke,1,NULL
1315,2000,9011,David Duval,1,NULL
1316,2000,2206,David Toms,1,NULL
1317,2000,1927,Dennis Paulson,1,NULL
1318,2000,6575,Dudley Hart,1,NULL
1319,2000,2246,Duffy Waldorf,1,NULL
1320,2000,6522,Ernie Els,1,NULL
1321,2000,2170,Hal Sutton,2,NULL
1322,2000,12660,Jesper Parnevik,2,NULL
1323,2000,1175,Jim Carter,1,NULL
1324,2000,10809,Jim Furyk,1,NULL
1325,2000,1553,John Huston,1,NULL
1326,2000,10860,Justin Leonard,1,NULL
1327,2000,2214,Kirk Triplett,1,NULL
1328,2000,2010,Loren Roberts,1,NULL
1329,2000,12388,Michael Clark II,1,NULL
1330,2000,10423,Mike Weir,1,NULL
1331,2000,20029,Notah Begay III,2,NULL
1332,2000,1042,Paul Azinger,1,NULL
1333,2000,1810,Phil Mickelson,4,NULL
1334,2000,10885,Robert Allenby,2,NULL
1335,2000,1797,Rocco Mediate,1,NULL
1336,2000,23621,Rory Sabbatini,1,NULL
1337,2000,2239,Scott Verplank,1,NULL
1338,2000,1707,Steve Lowery,1,NULL
1339,2000,20229,Stewart Cink,1,NULL
1340,2000,8793,Tiger Woods,9,NULL
1341,2000,1677,Tom Lehman,1,NULL
1342,2000,10649,Tom Scherrer,1,NULL
1343,2000,6567,Vijay Singh,1,NULL
1344,2001,1320,Bob Estes,2,NULL
1345,2001,1329,Brad Faxon,1,NULL
1346,2001,12652,Cameron Beckman,1,NULL
1347,2001,6251,Chris DiMarco,1,NULL
1348,2001,9011,David Duval,1,NULL
1349,2001,23338,David Gossett,1,NULL
1350,2001,2206,David Toms,3,NULL
1351,2001,1706,Davis Love III,1,NULL
1352,2001,11032,Frank Lickliter II,1,NULL
1353,2001,20436,Garrett Willis,1,NULL
1354,2001,2170,Hal Sutton,1,NULL
1355,2001,2104,Jeff Sluman,1,NULL
1356,2001,12660,Jesper Parnevik,1,NULL
1357,2001,10809,Jim Furyk,1,NULL
1358,2001,6621,Joe Durant,2,NULL
1359,2001,1307,Joel Edwards,1,NULL
1360,2001,1219,John Cook,1,NULL
1361,2001,19972,José Coceres,2,NULL
1362,2001,10860,Justin Leonard,1,NULL
1363,2001,1945,Kenny Perry,1,NULL
1364,2001,1161,Mark Calcavecchia,1,NULL
1365,2001,10423,Mike Weir,1,NULL
1366,2001,1810,Phil Mickelson,2,NULL
1367,2001,20157,Retief Goosen,1,NULL
1368,2001,10885,Robert Allenby,2,NULL
1369,2001,19881,Robert Damron,1,NULL
1370,2001,1527,Scott Hoch,2,NULL
1371,2001,10585,Scott McCarron,1,NULL
1372,2001,2239,Scott Verplank,1,NULL
1373,2001,21209,Sergio Garcia,2,NULL
1374,2001,12680,Shigeki Maruyama,1,NULL
1375,2001,6527,Steve Stricker,1,NULL
1376,2001,8793,Tiger Woods,5,NULL
1377,2001,1941,Tom Pernice Jr.,1,NULL
1378,2002,6809,Bob Burns,1,NULL
1379,2002,1320,Bob Estes,1,NULL
1380,2002,21961,Charles Howell III,1,NULL
1381,2002,6251,Chris DiMarco,1,NULL
1382,2002,20127,Chris Riley,1,NULL
1383,2002,2106,Chris Smith,1,NULL
1384,2002,1920,Craig Parry,1,NULL
1385,2002,10912,Craig Perks,1,NULL
1386,2002,1361,Dan Forsman,1,NULL
1387,2002,6522,Ernie Els,2,NULL
1388,2002,2049,Gene Sauers,1,NULL
1389,2002,10565,Ian Leggatt,1,NULL
1390,2002,8537,J.P. Hayes,1,NULL
1391,2002,2104,Jeff Sluman,1,NULL
1392,2002,8075,Jerry Kelly,2,NULL
1393,2002,10809,Jim Furyk,1,NULL
1394,2002,22913,John Rollins,1,NULL
1395,2002,24925,Jonathan Byrd,1,NULL
1396,2002,6373,José María Olazábal,1,NULL
1397,2002,10860,Justin Leonard,1,NULL
1398,2002,24357,K.J. Choi,2,NULL
1399,2002,6595,Kevin Sutherland,1,NULL
1400,2002,1761,Len Mattiace,2,NULL
1401,2002,2010,Loren Roberts,1,NULL
1402,2002,23983,Luke Donald,1,NULL
1403,2002,10201,Matt Gogel,1,NULL
1404,2002,23108,Matt Kuchar,1,NULL
1405,2002,1968,Nick Price,1,NULL
1406,2002,1810,Phil Mickelson,2,NULL
1407,2002,12663,Phil Tataurangi,1,NULL
1408,2002,20157,Retief Goosen,1,NULL
1409,2002,23614,Rich Beem,2,NULL
1410,2002,1797,Rocco Mediate,1,NULL
1411,2002,21209,Sergio Garcia,1,NULL
1412,2002,12680,Shigeki Maruyama,1,NULL
1413,2002,8339,Spike McRoy,1,NULL
1414,2002,8793,Tiger Woods,5,NULL
1415,2002,6567,Vijay Singh,2,NULL
1416,2003,24502,Adam Scott,1,NULL
1417,2003,23541,Ben Crane,1,NULL
1418,2003,22621,Ben Curtis,1,NULL
1419,2003,2223,Bob Tway,1,NULL
1420,2003,12510,Chad Campbell,1,NULL
1421,2003,2133,Craig Stadler,1,NULL
1422,2003,19825,Darren Clarke,1,NULL
1423,2003,2206,David Toms,2,NULL
1424,2003,1706,Davis Love III,4,NULL
1425,2003,6522,Ernie Els,2,NULL
1426,2003,11032,Frank Lickliter II,1,NULL
1427,2003,1226,Fred Couples,1,NULL
1428,2003,1685,J.L. Lewis,1,NULL
1429,2003,10809,Jim Furyk,2,NULL
1430,2003,1553,John Huston,1,NULL
1431,2003,20094,Jonathan Kaye,1,NULL
1432,2003,10860,Justin Leonard,1,NULL
1433,2003,1945,Kenny Perry,3,NULL
1434,2003,2214,Kirk Triplett,1,NULL
1435,2003,10423,Mike Weir,3,NULL
1436,2003,1569,Peter Jacobsen,1,NULL
1437,2003,20157,Retief Goosen,1,NULL
1438,2003,23621,Rory Sabbatini,1,NULL
1439,2003,1527,Scott Hoch,1,NULL
1440,2003,6515,Shaun Micheel,1,NULL
1441,2003,12680,Shigeki Maruyama,1,NULL
1442,2003,7457,Steve Flesch,1,NULL
1443,2003,20098,Stuart Appleby,1,NULL
1444,2003,8793,Tiger Woods,5,NULL
1445,2003,1035,Tommy Armour III,1,NULL
1446,2003,6567,Vijay Singh,4,NULL
1447,2004,24502,Adam Scott,2,NULL
1448,2004,20580,Andre Stolz,1,NULL
1449,2004,1142,Bart Bryant,1,NULL
1450,2004,12645,Brent Geiberger,1,NULL
1451,2004,12823,Carlos Franco,1,NULL
1452,2004,12510,Chad Campbell,1,NULL
1453,2004,1920,Craig Parry,1,NULL
1454,2004,2206,David Toms,1,NULL
1455,2004,6522,Ernie Els,3,NULL
1456,2004,1381,Fred Funk,1,NULL
1457,2004,22293,Heath Slocum,1,NULL
1458,2004,2101,Joey Sindelar,1,NULL
1459,2004,1249,John Daly,1,NULL
1460,2004,24925,Jonathan Byrd,1,NULL
1461,2004,20094,Jonathan Kaye,1,NULL
1462,2004,20433,Mark Hensby,1,NULL
1463,2004,10423,Mike Weir,1,NULL
1464,2004,1810,Phil Mickelson,2,NULL
1465,2004,20157,Retief Goosen,2,NULL
1466,2004,20572,Rod Pampling,1,NULL
1467,2004,23320,Ryan Palmer,1,NULL
1468,2004,21209,Sergio Garcia,2,NULL
1469,2004,6004,Stephen Ames,1,NULL
1470,2004,7457,Steve Flesch,1,NULL
1471,2004,20229,Stewart Cink,2,NULL
1472,2004,20098,Stuart Appleby,1,NULL
1473,2004,8793,Tiger Woods,1,NULL
1474,2004,1473,Todd Hamilton,2,NULL
1475,2004,23325,Vaughn Taylor,1,NULL
1476,2004,6567,Vijay Singh,9,NULL
1477,2004,7867,Woody Austin,1,NULL
1478,2004,24024,Zach Johnson,1,NULL
1479,2005,1142,Bart Bryant,2,NULL
1480,2005,23541,Ben Crane,1,NULL
1481,2005,1329,Brad Faxon,1,NULL
1482,2005,25345,Carl Pettersson,1,NULL
1483,2005,2206,David Toms,1,NULL
1484,2005,1381,Fred Funk,1,NULL
1485,2005,22046,Geoff Ogilvy,1,NULL
1486,2005,22293,Heath Slocum,1,NULL
1487,2005,24507,Jason Bohn,1,NULL
1488,2005,22892,Jason Gore,1,NULL
1489,2005,10809,Jim Furyk,1,NULL
1490,2005,10860,Justin Leonard,2,NULL
1491,2005,24357,K.J. Choi,1,NULL
1492,2005,1945,Kenny Perry,2,NULL
1493,2005,25900,Lucas Glover,1,NULL
1494,2005,1161,Mark Calcavecchia,1,NULL
1495,2005,20400,Michael Campbell,1,NULL
1496,2005,1139,Olin Browne,1,NULL
1497,2005,20766,Padraig Harrington,2,NULL
1498,2005,20634,Peter Lonard,1,NULL
1499,2005,1810,Phil Mickelson,4,NULL
1500,2005,20157,Retief Goosen,1,NULL
1501,2005,1388,Robert Gamez,1,NULL
1502,2005,24140,Sean O'Hair,1,NULL
1503,2005,21209,Sergio Garcia,1,NULL
1504,2005,20098,Stuart Appleby,1,NULL
1505,2005,21959,Ted Purdy,1,NULL
1506,2005,8793,Tiger Woods,6,NULL
1507,2005,1948,Tim Petrovic,1,NULL
1508,2005,23325,Vaughn Taylor,1,NULL
1509,2005,6567,Vijay Singh,4,NULL
1510,2005,7013,Wes Short Jr,1,NULL
1511,2006,22371,Aaron Baddeley,1,NULL
1512,2006,24502,Adam Scott,1,NULL
1513,2006,20628,Arron Oberholser,1,NULL
1514,2006,22621,Ben Curtis,2,NULL
1515,2006,23322,Brett Wetterich,1,NULL
1516,2006,25345,Carl Pettersson,1,NULL
1517,2006,12510,Chad Campbell,1,NULL
1518,2006,11123,Chris Couch,1,NULL
1519,2006,1928,Corey Pavin,1,NULL
1520,2006,23788,D.J. Trahan,1,NULL
1521,2006,2206,David Toms,1,NULL
1522,2006,1706,Davis Love III,1,NULL
1523,2006,12602,Dean Wilson,1,NULL
1524,2006,23048,Eric Axley,1,NULL
1525,2006,22046,Geoff Ogilvy,2,NULL
1526,2006,27141,J.B. Holmes,1,NULL
1527,2006,23353,J.J. Henry,1,NULL
1528,2006,1724,Jeff Maggert,1,NULL
1529,2006,10809,Jim Furyk,2,NULL
1530,2006,6621,Joe Durant,1,NULL
1531,2006,22913,John Rollins,1,NULL
1532,2006,20645,John Senden,1,NULL
1533,2006,24357,K.J. Choi,1,NULL
1534,2006,2214,Kirk Triplett,1,NULL
1535,2006,23983,Luke Donald,1,NULL
1536,2006,1810,Phil Mickelson,2,NULL
1537,2006,20572,Rod Pampling,1,NULL
1538,2006,23621,Rory Sabbatini,1,NULL
1539,2006,6004,Stephen Ames,1,NULL
1540,2006,20098,Stuart Appleby,2,NULL
1541,2006,8793,Tiger Woods,8,NULL
1542,2006,12782,Tim Herron,1,NULL
1543,2006,22378,Trevor Immelman,1,NULL
1544,2006,27120,Troy Matteson,1,NULL
1545,2006,6567,Vijay Singh,1,NULL
1546,2006,24912,Will MacKenzie,1,NULL
1547,2007,22371,Aaron Baddeley,1,NULL
1548,2007,24502,Adam Scott,1,NULL
1549,2007,20848,Ángel Cabrera,1,NULL
1550,2007,26289,Boo Weekley,1,NULL
1551,2007,27649,Brandt Snedeker,1,NULL
1552,2007,7223,Brian Bateman,1,NULL
1553,2007,12510,Chad Campbell,1,NULL
1554,2007,21961,Charles Howell III,1,NULL
1555,2007,12716,Charley Hoffman,1,NULL
1556,2007,20850,Daniel Chopra,1,NULL
1557,2007,1381,Fred Funk,1,NULL
1558,2007,24490,George McNeill,1,NULL
1559,2007,21528,Henrik Stenson,1,NULL
1560,2007,24781,Hunter Mahan,1,NULL
1561,2007,10809,Jim Furyk,1,NULL
1562,2007,21949,Joe Ogilvie,1,NULL
1563,2007,24925,Jonathan Byrd,1,NULL
1564,2007,10860,Justin Leonard,1,NULL
1565,2007,24357,K.J. Choi,2,NULL
1566,2007,1161,Mark Calcavecchia,1,NULL
1567,2007,21878,Mark Wilson,1,NULL
1568,2007,10423,Mike Weir,1,NULL
1569,2007,27095,Nick Watney,1,NULL
1570,2007,20766,Padraig Harrington,1,NULL
1571,2007,6643,Paul Goydos,1,NULL
1572,2007,1810,Phil Mickelson,3,NULL
1573,2007,23621,Rory Sabbatini,1,NULL
1574,2007,2239,Scott Verplank,1,NULL
1575,2007,6004,Stephen Ames,1,NULL
1576,2007,7457,Steve Flesch,2,NULL
1577,2007,6527,Steve Stricker,1,NULL
1578,2007,8793,Tiger Woods,7,NULL
1579,2007,6567,Vijay Singh,2,NULL
1580,2007,7867,Woody Austin,1,NULL
1581,2007,24024,Zach Johnson,2,NULL
1582,2008,24502,Adam Scott,1,NULL
1583,2008,25562,Andres Romero,1,NULL
1584,2008,29718,Anthony Kim,2,NULL
1585,2008,26289,Boo Weekley,1,NULL
1586,2008,19846,Brian Gay,1,NULL
1587,2008,12652,Cameron Beckman,1,NULL
1588,2008,27770,Camilo Villegas,2,NULL
1589,2008,25345,Carl Pettersson,1,NULL
1590,2008,26476,Chez Reavie,1,NULL
1591,2008,23788,D.J. Trahan,1,NULL
1592,2008,20850,Daniel Chopra,1,NULL
1593,2008,1706,Davis Love III,1,NULL
1594,2008,30925,Dustin Johnson,1,NULL
1595,2008,6522,Ernie Els,1,NULL
1596,2008,22046,Geoff Ogilvy,1,NULL
1597,2008,6012,Greg Kraft,1,NULL
1598,2008,27141,J.B. Holmes,1,NULL
1599,2008,26951,Johnson Wagner,1,NULL
1600,2008,10860,Justin Leonard,1,NULL
1601,2008,24357,K.J. Choi,1,NULL
1602,2008,1945,Kenny Perry,3,NULL
1603,2008,26668,Marc Turnesa,1,NULL
1604,2008,20766,Padraig Harrington,2,NULL
1605,2008,24449,Parker McLachlin,1,NULL
1606,2008,1810,Phil Mickelson,2,NULL
1607,2008,26420,Richard Johnson,1,NULL
1608,2008,23320,Ryan Palmer,1,NULL
1609,2008,21350,Ryuji Imada,1,NULL
1610,2008,24140,Sean O'Hair,1,NULL
1611,2008,21209,Sergio Garcia,1,NULL
1612,2008,1707,Steve Lowery,1,NULL
1613,2008,20229,Stewart Cink,1,NULL
1614,2008,8793,Tiger Woods,4,NULL
1615,2008,22378,Trevor Immelman,1,NULL
1616,2008,6567,Vijay Singh,3,NULL
1617,2008,24912,Will MacKenzie,1,NULL
1618,2008,24024,Zach Johnson,1,NULL
1619,2009,20848,Ángel Cabrera,1,NULL
1620,2009,23623,Bo Van Pelt,1,NULL
1621,2009,19846,Brian Gay,2,NULL
1622,2009,30925,Dustin Johnson,1,NULL
1623,2009,22046,Geoff Ogilvy,2,NULL
1624,2009,22293,Heath Slocum,1,NULL
1625,2009,21528,Henrik Stenson,1,NULL
1626,2009,8075,Jerry Kelly,1,NULL
1627,2009,22913,John Rollins,1,NULL
1628,2009,1945,Kenny Perry,2,NULL
1629,2009,25900,Lucas Glover,1,NULL
1630,2009,21878,Mark Wilson,1,NULL
1631,2009,27936,Martin Laird,1,NULL
1632,2009,23108,Matt Kuchar,1,NULL
1633,2009,1116,Michael Bradley,1,NULL
1634,2009,23718,Nathan Green,1,NULL
1635,2009,27095,Nick Watney,1,NULL
1636,2009,24361,Pat Perez,1,NULL
1637,2009,25364,Paul Casey,1,NULL
1638,2009,1810,Phil Mickelson,3,NULL
1639,2009,20157,Retief Goosen,1,NULL
1640,2009,23621,Rory Sabbatini,1,NULL
1641,2009,26596,Ryan Moore,1,NULL
1642,2009,24140,Sean O'Hair,1,NULL
1643,2009,6004,Stephen Ames,1,NULL
1644,2009,6527,Steve Stricker,3,NULL
1645,2009,20229,Stewart Cink,1,NULL
1646,2009,8793,Tiger Woods,6,NULL
1647,2009,27120,Troy Matteson,1,NULL
1648,2009,24663,Y.E. Yang,2,NULL
1649,2009,24024,Zach Johnson,2,NULL
1650,2010,24502,Adam Scott,1,NULL
1651,2010,29718,Anthony Kim,1,NULL
1652,2010,21407,Arjun Atwal,1,NULL
1653,2010,23541,Ben Crane,1,NULL
1654,2010,24924,Bill Haas,2,NULL
1655,2010,23548,Bill Lunde,1,NULL
1656,2010,25804,Bubba Watson,1,NULL
1657,2010,12652,Cameron Beckman,1,NULL
1658,2010,27770,Camilo Villegas,1,NULL
1659,2010,25345,Carl Pettersson,1,NULL
1660,2010,12716,Charley Hoffman,1,NULL
1661,2010,27797,Derek Lamely,1,NULL
1662,2010,30925,Dustin Johnson,2,NULL
1663,2010,6522,Ernie Els,2,NULL
1664,2010,22046,Geoff Ogilvy,1,NULL
1665,2010,25572,Graeme McDowell,1,NULL
1666,2010,22293,Heath Slocum,1,NULL
1667,2010,24781,Hunter Mahan,2,NULL
1668,2010,24138,Ian Poulter,1,NULL
1669,2010,24507,Jason Bohn,1,NULL
1670,2010,28089,Jason Day,1,NULL
1671,2010,10809,Jim Furyk,3,NULL
1672,2010,24925,Jonathan Byrd,1,NULL
1673,2010,22405,Justin Rose,2,NULL
1674,2010,20396,Lee Westwood,1,NULL
1675,2010,26329,Louis Oosthuizen,1,NULL
1676,2010,27408,Martin Kaymer,1,NULL
1677,2010,20070,Matt Bettencourt,1,NULL
1678,2010,23108,Matt Kuchar,1,NULL
1679,2010,1810,Phil Mickelson,1,NULL
1680,2010,24358,Robert Garrigus,1,NULL
1681,2010,1797,Rocco Mediate,1,NULL
1682,2010,28237,Rory McIlroy,1,NULL
1683,2010,23320,Ryan Palmer,1,NULL
1684,2010,6527,Steve Stricker,2,NULL
1685,2010,20098,Stuart Appleby,1,NULL
1686,2010,23135,Tim Clark,1,NULL
1687,2010,24024,Zach Johnson,1,NULL
1688,2011,22371,Aaron Baddeley,1,NULL
1689,2011,24502,Adam Scott,1,NULL
1690,2011,23541,Ben Crane,1,NULL
1691,2011,24924,Bill Haas,1,NULL
1692,2011,27649,Brandt Snedeker,1,NULL
1693,2011,29518,Brendan Steele,1,NULL
1694,2011,23800,Bryce Molder,1,NULL
1695,2011,25804,Bubba Watson,2,NULL
1696,2011,26331,Charl Schwartzel,1,NULL
1697,2011,30926,Chris Kirk,1,NULL
1698,2011,25240,D.A. Points,1,NULL
1699,2011,19825,Darren Clarke,1,NULL
1700,2011,2206,David Toms,1,NULL
1701,2011,30925,Dustin Johnson,1,NULL
1702,2011,21731,Freddie Jacobson,1,NULL
1703,2011,31323,Gary Woodland,1,NULL
1704,2011,21805,Harrison Frazar,1,NULL
1705,2011,27064,Jhonattan Vegas,1,NULL
1706,2011,26951,Johnson Wagner,1,NULL
1707,2011,24925,Jonathan Byrd,1,NULL
1708,2011,22405,Justin Rose,1,NULL
1709,2011,24357,K.J. Choi,1,NULL
1710,2011,33141,Keegan Bradley,2,NULL
1711,2011,25396,Kevin Na,1,NULL
1712,2011,25900,Lucas Glover,1,NULL
1713,2011,23983,Luke Donald,2,NULL
1714,2011,21878,Mark Wilson,2,NULL
1715,2011,27936,Martin Laird,1,NULL
1716,2011,1116,Michael Bradley,1,NULL
1717,2011,27095,Nick Watney,2,NULL
1718,2011,1810,Phil Mickelson,1,NULL
1719,2011,28237,Rory McIlroy,1,NULL
1720,2011,23621,Rory Sabbatini,1,NULL
1721,2011,25818,Scott Piercy,1,NULL
1722,2011,30692,Scott Stallings,1,NULL
1723,2011,24140,Sean O'Hair,1,NULL
1724,2011,6527,Steve Stricker,2,NULL
1725,2011,29221,Webb Simpson,2,NULL
1726,2012,22621,Ben Curtis,1,NULL
1727,2012,24924,Bill Haas,1,NULL
1728,2012,27649,Brandt Snedeker,2,NULL
1729,2012,25804,Bubba Watson,1,NULL
1730,2012,25345,Carl Pettersson,1,NULL
1731,2012,32334,Charlie Beljan,1,NULL
1732,2012,30925,Dustin Johnson,1,NULL
1733,2012,6522,Ernie Els,1,NULL
1734,2012,24490,George McNeill,1,NULL
1735,2012,24781,Hunter Mahan,2,NULL
1736,2012,23353,J.J. Henry,1,NULL
1737,2012,25686,Jason Dufner,2,NULL
1738,2012,34174,John Huh,1,NULL
1739,2012,26951,Johnson Wagner,1,NULL
1740,2012,27895,Jonas Blixt,1,NULL
1741,2012,22405,Justin Rose,1,NULL
1742,2012,33141,Keegan Bradley,1,NULL
1743,2012,30110,Kyle Stanley,1,NULL
1744,2012,23983,Luke Donald,1,NULL
1745,2012,26851,Marc Leishman,1,NULL
1746,2012,21878,Mark Wilson,1,NULL
1747,2012,23108,Matt Kuchar,1,NULL
1748,2012,27095,Nick Watney,1,NULL
1749,2012,1810,Phil Mickelson,1,NULL
1750,2012,32102,Rickie Fowler,1,NULL
1751,2012,28237,Rory McIlroy,4,NULL
1752,2012,26596,Ryan Moore,1,NULL
1753,2012,25818,Scott Piercy,1,NULL
1754,2012,30692,Scott Stallings,1,NULL
1755,2012,21209,Sergio Garcia,1,NULL
1756,2012,6527,Steve Stricker,1,NULL
1757,2012,27556,Ted Potter Jr,1,NULL
1758,2012,8793,Tiger Woods,3,NULL
1759,2012,30750,Tommy Gainey,1,NULL
1760,2012,29221,Webb Simpson,1,NULL
1761,2012,24024,Zach Johnson,2,NULL
1762,2013,24502,Adam Scott,2,NULL
1763,2013,28259,Sangmoon Bae,1,NULL
1764,2013,24924,Bill Haas,1,NULL
1765,2013,29420,Billy Horschel,1,NULL
1766,2013,26289,Boo Weekley,1,NULL
1767,2013,27649,Brandt Snedeker,2,NULL
1768,2013,19846,Brian Gay,1,NULL
1769,2013,25240,D.A. Points,1,NULL
1770,2013,37273,Derek Ernst,1,NULL
1771,2013,30925,Dustin Johnson,1,NULL
1772,2013,31323,Gary Woodland,1,NULL
1773,2013,25572,Graeme McDowell,1,NULL
1774,2013,34099,Harris English,1,NULL
1775,2013,21528,Henrik Stenson,2,NULL
1776,2013,25686,Jason Dufner,1,NULL
1777,2013,27933,John Merrick,1,NULL
1778,2013,27895,Jonas Blixt,1,NULL
1779,2013,34046,Jordan Spieth,1,NULL
1780,2013,22405,Justin Rose,1,NULL
1781,2013,20104,Ken Duke,1,NULL
1782,2013,27214,Kevin Streelman,1,NULL
1783,2013,27936,Martin Laird,1,NULL
1784,2013,23108,Matt Kuchar,2,NULL
1785,2013,32150,Michael Thompson,1,NULL
1786,2013,34360,Patrick Reed,1,NULL
1787,2013,1810,Phil Mickelson,2,NULL
1788,2013,34098,Russell Henley,1,NULL
1789,2013,29479,Scott Brown,1,NULL
1790,2013,8793,Tiger Woods,5,NULL
1791,2013,7867,Woody Austin,1,NULL
1792,2013,24024,Zach Johnson,1,NULL
1793,2014,24502,Adam Scott,1,NULL
1794,2014,20848,Ángel Cabrera,1,NULL
1795,2014,23541,Ben Crane,1,NULL
1796,2014,29420,Billy Horschel,2,NULL
1797,2014,30927,Brendon Todd,1,NULL
1798,2014,27644,Brian Harman,1,NULL
1799,2014,25804,Bubba Watson,2,NULL
1800,2014,27770,Camilo Villegas,1,NULL
1801,2014,34563,Chesson Hadley,1,NULL
1802,2014,30926,Chris Kirk,2,NULL
1803,2014,30925,Dustin Johnson,1,NULL
1804,2014,22046,Geoff Ogilvy,1,NULL
1805,2014,34099,Harris English,1,NULL
1806,2014,32839,Hideki Matsuyama,1,NULL
1807,2014,24781,Hunter Mahan,1,NULL
1808,2014,27141,J.B. Holmes,1,NULL
1809,2014,28089,Jason Day,1,NULL
1810,2014,25632,Jimmy Walker,3,NULL
1811,2014,20645,John Senden,1,NULL
1812,2014,22405,Justin Rose,1,NULL
1813,2014,26679,Kevin Stadler,1,NULL
1814,2014,27214,Kevin Streelman,1,NULL
1815,2014,27408,Martin Kaymer,2,NULL
1816,2014,28307,Matt Every,1,NULL
1817,2014,26300,Matt Jones,1,NULL
1818,2014,23108,Matt Kuchar,1,NULL
1819,2014,29289,S.Y. Noh,1,NULL
1820,2014,34360,Patrick Reed,2,NULL
1821,2014,28237,Rory McIlroy,3,NULL
1822,2014,34098,Russell Henley,1,NULL
1823,2014,26596,Ryan Moore,1,NULL
1824,2014,30692,Scott Stallings,1,NULL
1825,2014,25274,Steven Bowditch,1,NULL
1826,2014,23135,Tim Clark,1,NULL
1827,2014,29221,Webb Simpson,1,NULL
1828,2014,24024,Zach Johnson,1,NULL
1829,2015,20472,Alex Cejka,1,NULL
1830,2015,28259,Sangmoon Bae,1,NULL
1831,2015,33413,Ben Martin,1,NULL
1832,2015,24924,Bill Haas,1,NULL
1833,2015,27649,Brandt Snedeker,1,NULL
1834,2015,36689,Brooks Koepka,1,NULL
1835,2015,25804,Bubba Watson,2,NULL
1836,2015,12716,Charley Hoffman,1,NULL
1837,2015,30926,Chris Kirk,1,NULL
1838,2015,29926,Danny Lee,1,NULL
1839,2015,34409,David Lingmerth,1,NULL
1840,2015,1706,Davis Love III,1,NULL
1841,2015,30925,Dustin Johnson,1,NULL
1842,2015,28679,Fabián Gómez,1,NULL
1843,2015,27141,J.B. Holmes,1,NULL
1844,2015,23353,J.J. Henry,1,NULL
1845,2015,32448,James Hahn,1,NULL
1846,2015,28089,Jason Day,5,NULL
1847,2015,10809,Jim Furyk,1,NULL
